,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
15032,577,8724.17,10,0.0,0.0,0.0,7619.551,165.903,0.0,0.0,919.043,0.0,0.0,19.673,0.0,0.0,0.0,0.0,0.0
15033,905,14463.524000000001,18,0.0,0.0,0.0,7981.4310000000005,510.29999999999995,175.03199999999998,0.0,0.0,0.0,0.0,5796.761,0.0,0.0,0.0,0.0,0.0
15034,269,1162.56,9,0.0,0.0,0.0,0.0,0.0,813.278,0.0,0.0,0.0,0.0,349.282,0.0,0.0,0.0,0.0,0.0
15035,429,1780.1349999999998,20,0.0,0.0,0.0,451.74699999999996,0.0,1028.4789999999998,0.0,0.0,0.0,0.0,299.909,0.0,0.0,0.0,0.0,0.0
15036,434,5149.581,3,0.0,0.0,0.0,2122.844,102.132,495.142,0.0,0.0,0.0,0.0,2429.4629999999997,0.0,0.0,0.0,0.0,0.0
15037,481,3360.4060000000004,23,0.0,0.0,0.0,0.0,0.0,1478.86,0.0,1881.5459999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15038,1370,13516.676,20,0.0,0.0,0.0,0.0,0.0,1977.03,0.0,11539.645999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15039,448,3372.2509999999997,18,0.0,0.0,0.0,0.0,0.0,3372.2509999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15040,998,13237.37,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9470.392000000003,0.0,0.0,3766.9779999999996,0.0,0.0,0.0,0.0,0.0
15041,763,8368.139,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8368.139000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15042,181,858.132,2,0.0,0.0,0.0,0.0,0.0,127.369,0.0,682.05,0.0,48.713,0.0,0.0,0.0,0.0,0.0,0.0
15043,1328,18479.425,8,0.0,0.0,0.0,2035.2109999999993,0.0,3506.148,0.0,12938.065999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15044,1134,14183.346000000001,15,0.0,0.0,0.0,0.0,0.0,116.661,0.0,8875.220000000003,0.0,0.0,5191.464999999999,0.0,0.0,0.0,0.0,0.0
