,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
31,563,11366.703,23,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,580.9069999999999,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
32,591,11433.863,2,0.0,0.0,0.0,9565.882000000003,384.698,0.0,0.0,0.0,0.0,0.0,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
33,2343,21476.96,6,0.0,0.0,0.0,18848.881000000005,396.576,1062.891,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
34,828,11453.273,8,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,188.852,1130.185,0.0,0.0,0.0,102.52,0.0
35,1386,11341.482,13,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1130.185,0.0,0.0,0.0,102.52,0.0
36,780,11222.715,19,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
37,1381,19671.394,16,0.0,0.0,0.0,17472.956000000006,603.291,874.813,0.0,0.0,0.0,0.0,720.3340000000001,0.0,0.0,0.0,0.0,0.0
38,693,11208.460000000003,5,0.0,0.0,0.0,9565.882000000003,384.698,25.175,0.0,0.0,0.0,0.0,1130.185,0.0,0.0,0.0,102.52,0.0
39,1363,21284.481000000003,12,0.0,0.0,0.0,18838.966000000004,504.24199999999996,342.445,0.0,0.0,0.0,0.0,1598.828,0.0,0.0,0.0,0.0,0.0
40,2190,41847.09,22,0.0,0.0,0.0,39735.43699999999,270.617,0.0,0.0,829.6179999999999,0.0,0.0,1011.4180000000001,0.0,0.0,0.0,0.0,0.0
41,1035,11141.339,7,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,139.317,867.7860000000001,0.0,0.0,0.0,102.52,0.0
42,879,13356.735,11,0.0,0.0,0.0,9270.097000000002,0.0,2348.0409999999997,0.0,0.0,0.0,357.834,1380.7630000000001,0.0,0.0,0.0,0.0,0.0
43,686,11590.036000000002,19,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
44,661,9826.743,21,0.0,0.0,0.0,8103.114000000001,0.0,154.35399999999998,0.0,0.0,0.0,0.0,1011.4180000000001,0.0,0.0,0.0,557.8570000000001,0.0
45,1315,19961.149,19,0.0,0.0,0.0,17472.956000000006,603.291,978.689,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
46,664,11208.460000000003,2,0.0,0.0,0.0,9565.882000000003,384.698,25.175,0.0,0.0,0.0,0.0,1130.185,0.0,0.0,0.0,102.52,0.0
47,1002,19934.395,0,0.0,0.0,0.0,17472.956000000006,603.291,689.536,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
48,803,11628.746,12,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1417.449,0.0,0.0,0.0,102.52,0.0
49,880,11477.725000000004,14,0.0,0.0,0.0,9080.640000000003,384.698,475.459,0.0,0.0,0.0,188.852,529.915,0.0,0.0,0.0,818.161,0.0
50,1307,12075.557,19,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,929.9029999999999,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
51,681,11431.838999999998,0,0.0,0.0,0.0,9206.024000000001,384.698,0.0,0.0,0.0,0.0,357.834,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
52,782,11284.971,17,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,139.317,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
53,1094,21187.506999999998,3,0.0,0.0,0.0,17472.956000000006,603.291,2044.837,0.0,0.0,0.0,0.0,1066.423,0.0,0.0,0.0,0.0,0.0
54,1589,19983.255000000005,18,0.0,0.0,0.0,17472.956000000006,603.291,738.3960000000001,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
55,778,11111.485,20,0.0,0.0,0.0,9612.849000000004,384.698,0.0,0.0,0.0,0.0,0.0,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
56,997,11324.349,16,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,59.928000000000004,1130.185,0.0,0.0,0.0,102.52,0.0
57,841,11722.301999999998,18,0.0,0.0,0.0,8821.752000000002,384.698,334.143,0.0,0.0,0.0,546.686,816.862,0.0,0.0,0.0,818.161,0.0
58,1201,20162.072999999997,23,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
59,1175,21369.014,0,0.0,0.0,0.0,17472.956000000006,603.291,2044.837,0.0,0.0,0.0,0.0,1247.93,0.0,0.0,0.0,0.0,0.0
60,718,11384.947,18,0.0,0.0,0.0,9565.882000000003,384.698,278.182,0.0,0.0,0.0,0.0,1053.6650000000002,0.0,0.0,0.0,102.52,0.0
61,1706,19988.315000000002,4,0.0,0.0,0.0,17559.665000000005,504.24199999999996,755.7959999999999,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
62,633,10203.194,0,0.0,0.0,0.0,8103.114000000001,0.0,514.2270000000001,0.0,0.0,0.0,0.0,1027.996,0.0,0.0,0.0,557.8570000000001,0.0
63,639,11077.059000000001,19,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,867.7860000000001,0.0,0.0,0.0,102.52,0.0
64,623,11062.493999999999,21,0.0,0.0,0.0,9206.024000000001,384.698,0.0,0.0,0.0,0.0,357.834,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
65,1754,11840.971000000001,20,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,1055.175,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
66,656,11751.496,19,0.0,0.0,0.0,9206.024000000001,384.698,595.363,0.0,0.0,0.0,434.895,1027.996,0.0,0.0,0.0,102.52,0.0
67,555,11495.871000000001,23,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,350.21700000000004,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
68,931,11079.083,16,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,867.7860000000001,0.0,0.0,0.0,102.52,0.0
69,533,11341.482,19,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1130.185,0.0,0.0,0.0,102.52,0.0
