,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
15835,1313,22343.123999999996,10,primary,secondary,tertiary,residential,nan,nan,0.916417149186479,0.07494001286480799,0.006141665776012343,0.0025011721727006488,,
15836,206,1173.687,21,residential,tertiary,nan,nan,nan,nan,0.7940796822321454,0.20592031776785463,,,,
15837,343,2420.8149999999996,0,tertiary,residential,nan,nan,nan,nan,0.9702273821006563,0.02977261789934382,,,,
15838,377,3966.973,6,tertiary,residential,nan,nan,nan,nan,0.7508412585616285,0.24915874143837127,,,,
15839,550,8453.363000000001,1,primary,tertiary,nan,nan,nan,nan,0.6620143959273959,0.3379856040726039,,,,
15840,173,1369.7959999999998,15,tertiary,residential,service,nan,nan,nan,0.7777333267143428,0.2105240488364691,0.011742624449188057,,,
15841,859,8526.867,20,primary,tertiary,residential,primary_link,nan,nan,0.6449106101924656,0.24440207640156694,0.0987096432957146,0.011977670110252688,,
15842,135,1098.817,12,residential,nan,nan,nan,nan,nan,1.0,,,,,
15843,491,6454.735000000001,2,tertiary,nan,nan,nan,nan,nan,0.9999999999999999,,,,,
15844,576,6888.383,7,tertiary,primary,primary_link,residential,nan,nan,0.6356504857526067,0.35451411456070314,0.008347096844063404,0.0014883028426264915,,
15845,188,1294.391,15,residential,tertiary,nan,nan,nan,nan,0.6875974879306175,0.3124025120693824,,,,
15846,1337,27267.403,19,secondary,primary,residential,primary_link,tertiary,nan,0.5614436769060848,0.37480459726949433,0.04201602917593583,0.012033232501092972,0.009702464147392401,
15847,464,6505.889999999999,5,tertiary,primary,primary_link,nan,nan,nan,0.6158055239175577,0.3753566383692316,0.008837837713210646,,,
15848,1397,33572.695999999996,16,primary,tertiary,nan,nan,nan,nan,0.9855088790009595,0.01449112099904041,,,,
15849,276,3229.3540000000003,6,tertiary,nan,nan,nan,nan,nan,1.0,,,,,
15850,919,22413.959,21,primary,secondary,residential,tertiary,service,nan,0.9160974194697151,0.06390789775246755,0.011045393631709597,0.00800684073706033,0.0009424484090472372,
15851,180,995.219,7,tertiary,primary,residential,nan,nan,nan,0.4888431591438668,0.40413316064102467,0.10702368021510843,,,
15852,419,2172.223,11,residential,tertiary,nan,nan,nan,nan,0.8682363643143453,0.13176363568565475,,,,
15853,869,15351.204,13,primary,tertiary,primary_link,secondary,nan,nan,0.6785321854885127,0.2674542661279207,0.038335169019967426,0.015678379363599105,,
15854,673,12465.448,0,primary,tertiary,nan,nan,nan,nan,0.8762762477529888,0.12372375224701108,,,,
15855,1217,21292.103,9,primary,residential,tertiary,primary_link,nan,nan,0.9259411341378534,0.0484094032421316,0.020852754657442713,0.004796707962571852,,
15856,586,7731.277,19,tertiary,nan,nan,nan,nan,nan,0.9999999999999999,,,,,
15857,244,844.6930000000001,22,residential,tertiary,nan,nan,nan,nan,0.7674302971612171,0.2325697028387828,,,,
15858,1027,23046.988,12,primary,residential,secondary,tertiary,service,nan,0.888429412121011,0.05518196130444464,0.03310701597970198,0.02110930938133868,0.0021723012135034738,
15859,1029,9546.525999999998,20,tertiary,primary,residential,nan,nan,nan,0.5807282146405928,0.404967733812279,0.014304051547128247,,,
15860,461,4873.233,12,tertiary,residential,nan,nan,nan,nan,0.9178937268133905,0.08210627318660937,,,,
15861,721,11412.31,17,primary,residential,primary_link,unclassified,tertiary,service,0.7506716869766069,0.1405909934097479,0.04595414951048473,0.023546766605533846,0.023182072691681176,0.01605433080594551
15862,311,908.108,23,residential,service,nan,nan,nan,nan,0.9269007651072341,0.07309923489276607,,,,
15863,567,6750.285,4,primary,residential,tertiary,nan,nan,nan,0.6087846661289117,0.377546429521124,0.013668904349964484,,,
15864,683,12593.973000000002,17,primary,tertiary,residential,nan,nan,nan,0.8673336047329939,0.1295429964793477,0.003123398787658191,,,
15865,1499,22084.514,18,primary,tertiary,secondary,service,nan,nan,0.8391584709539,0.10285768570682603,0.057354895833342766,0.0006289475059310792,,
15866,310,942.187,9,residential,tertiary,nan,nan,nan,nan,0.570816621328887,0.42918337867111306,,,,
15867,1554,22637.728,17,primary,secondary,service,tertiary,residential,nan,0.9044910337291797,0.08627257116968627,0.005714000981017177,0.0024473745775194402,0.0010750195425972076,
15868,270,3200.2430000000004,5,tertiary,residential,nan,nan,nan,nan,0.9565242389406051,0.04347576105939454,,,,
15869,521,5533.588000000001,9,tertiary,primary,residential,primary_link,nan,nan,0.530723104069186,0.441310231264055,0.017575938071283947,0.010390726595474763,,
15870,352,3204.483,17,tertiary,residential,nan,nan,nan,nan,0.7550203886243112,0.24497961137568836,,,,
15871,1077,9486.333,13,primary,unclassified,residential,tertiary,service,nan,0.5899274250650909,0.1678808871668325,0.08601079047088056,0.0808532654293287,0.07532763186786716,
15872,1026,20507.434,12,primary,tertiary,residential,service,primary_link,nan,0.6373884221692484,0.30341475193824824,0.03894407267140296,0.01744898947376839,0.0028037637473318213,
15873,436,5546.317,8,tertiary,primary,nan,nan,nan,nan,0.5513648065914731,0.4486351934085268,,,,
15874,70,334.94800000000004,17,tertiary,nan,nan,nan,nan,nan,1.0,,,,,
15875,938,11852.879,23,tertiary,residential,nan,nan,nan,nan,0.9327129720973276,0.06728702790267241,,,,
15876,126,1885.7490000000003,12,tertiary,residential,nan,nan,nan,nan,0.7851548641945455,0.21484513580545447,,,,
15877,119,823.856,13,residential,tertiary,nan,nan,nan,nan,0.5091727195043795,0.4908272804956206,,,,
15878,600,8071.461,6,tertiary,primary,nan,nan,nan,nan,0.5474136590637059,0.4525863409362939,,,,
15879,1620,21791.172,11,primary,secondary,service,tertiary,nan,nan,0.9396292223291155,0.058126979127143784,0.0013410017597952054,0.0009027967839453518,,
15880,130,331.47300000000007,9,tertiary,nan,nan,nan,nan,nan,0.9999999999999997,,,,,
15881,234,1129.533,18,tertiary,residential,nan,nan,nan,nan,0.5623208883671394,0.43767911163286066,,,,
15882,1194,20355.656000000003,8,primary,primary_link,residential,unclassified,tertiary,nan,0.7627010399468334,0.12127086447128012,0.06079273495287992,0.04815541194054369,0.007079948688462803,
15883,220,289.812,22,residential,tertiary,nan,nan,nan,nan,0.8542468910880157,0.14575310891198434,,,,
15884,382,3955.901,6,primary,tertiary,residential,nan,nan,nan,0.7237853020083163,0.17637271509069616,0.09984198290098767,,,
