,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
13813,1419,471.798,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13814,2060,14930.042999999998,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14930.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13815,763,7910.282,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.143000000001,0.0,0.0,4957.138999999999,0.0,0.0,0.0,0.0,0.0
13816,990,12037.768,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.610999999997,0.0,21.124000000000002,4481.033,0.0,0.0,0.0,0.0,0.0
13817,356,2914.5810000000006,0,0.0,0.0,0.0,0.0,0.0,2028.0580000000002,0.0,886.5229999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13818,968,13331.389,18,0.0,0.0,0.0,0.0,0.0,14.215,0.0,13317.173999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13819,811,14930.042999999998,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14930.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13820,644,4835.771999999999,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4835.771999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13821,1000,14507.376,1,0.0,0.0,0.0,0.0,0.0,666.4900000000001,0.0,13840.885999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13822,1354,18694.429,14,0.0,0.0,0.0,0.0,0.0,206.94400000000002,0.0,18487.485000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13823,1123,12553.216,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12553.215999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13824,1049,5303.249999999998,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13825,832,8930.441,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8930.440999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13826,2377,18987.684999999998,15,0.0,0.0,0.0,0.0,0.0,409.226,0.0,14429.119999999999,0.0,0.0,4149.339,0.0,0.0,0.0,0.0,0.0
13827,714,13339.207,18,0.0,0.0,0.0,0.0,0.0,250.392,0.0,13088.814999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
