,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
3946,871,12529.167,19,secondary,tertiary,track,primary,secondary_link,residential,0.4889543734232291,0.2959395464997792,0.060944674135159985,0.060354930220021814,0.03195056782306438,0.03163370717303074
3947,1067,2491.477,4,residential,unclassified,primary,nan,nan,nan,0.5286839894568564,0.3062717416215362,0.1650442689216076,,,
3948,431,2578.291,10,primary,primary_link,residential,unclassified,nan,nan,0.6012948111753095,0.14920658684376586,0.13014357184662242,0.11935503013430214,,
3949,619,6601.058,19,residential,primary,unclassified,tertiary,service,primary_link,0.41695725139818496,0.36389348495347257,0.09071485207371305,0.07145187938054778,0.03380700487709697,0.02317552731698464
3950,485,5552.281999999999,20,primary,residential,unclassified,service,nan,nan,0.880822515859245,0.07138398229772913,0.03695993827402859,0.010833563568997399,,
3951,575,3590.0240000000003,0,unclassified,primary,residential,primary_link,service,nan,0.46752640093770953,0.25049609696202585,0.19456025920718076,0.06405528208167967,0.023361960811404042,
3952,535,4290.027,4,tertiary,residential,unclassified,primary,nan,nan,0.47175670456153307,0.2309428355579114,0.16606026022680043,0.13124019965375508,,
3953,2216,28245.384000000002,7,primary,residential,primary_link,unclassified,nan,nan,0.9460384394136759,0.025337308212910116,0.021358923638637735,0.007265328734776626,,
3954,704,3890.061,4,residential,primary,unclassified,primary_link,nan,nan,0.5899732677713795,0.2311755522599774,0.12010351508626728,0.05874766488237588,,
3955,441,2555.427,3,residential,primary,unclassified,nan,nan,nan,0.7824054453521857,0.13729016716188724,0.080304387485927,,,
3956,476,4103.652,18,primary,unclassified,residential,primary_link,nan,nan,0.5853522667126745,0.27648908825602175,0.10087892443121396,0.03727972060008987,,
3957,510,8443.135,20,secondary,primary,secondary_link,residential,unclassified,service,0.7863203655987969,0.0895635329767912,0.04741295739082699,0.04694275289924892,0.024305189956100426,0.005455201178235335
3958,1696,12016.841,21,primary,tertiary,unclassified,residential,nan,nan,0.8471634933007767,0.10168371205044653,0.0462588295875763,0.004893965061200361,,
3959,461,4874.562000000001,22,primary,residential,unclassified,service,nan,nan,0.7112253367584616,0.2361746552818489,0.042098551623715105,0.010501456335974388,,
3960,775,2381.2019999999998,23,primary,primary_link,unclassified,residential,nan,nan,0.6510632025338463,0.1615562224456388,0.1292338911188551,0.05814668390165976,,
3961,388,3102.0960000000005,8,tertiary,unclassified,primary,residential,nan,nan,0.4390392818275126,0.22965214487237015,0.1814979291421026,0.14981064415801443,,
3962,591,3102.458,16,tertiary,primary,residential,unclassified,nan,nan,0.6523372757987376,0.18147675165949062,0.1000409997492311,0.06614497279254061,,
3963,504,4816.111999999999,20,tertiary,residential,primary,unclassified,nan,nan,0.6987551369237259,0.14173113083748884,0.1169042580405107,0.04260947419827446,,
3964,335,3261.3379999999997,11,secondary,primary,unclassified,secondary_link,nan,nan,0.49304119965486554,0.25776353140950126,0.1264499417110401,0.12274532722459311,,
