,travel time,distance,hour of day,1st ranked,2nd ranked,3rd ranked,4d ranked,5th ranked,6th ranked,1st dist,2nd dist,3rd dist,4rd dist,5th dist,6th dist
6687,486,5034.983999999999,23,primary,residential,service,nan,nan,nan,0.7317582339884299,0.15468668818014122,0.1135550778314291,,,
6688,1648,27589.665999999997,18,motorway,primary,tertiary,motorway_link,secondary,service,0.43494716463765815,0.31517576182328555,0.13774479908528073,0.048073470697325586,0.032582634382018257,0.016170764807373894
6689,351,3486.872,20,primary,residential,service,primary_link,unclassified,nan,0.4217467690239275,0.26549468979647084,0.2303193234509325,0.0445164032404975,0.037922814488171634,
6690,605,3525.633999999999,22,primary,tertiary,service,residential,nan,nan,0.4468745195899519,0.3111709837152695,0.1547818066197456,0.08717269007503334,,
6691,1701,7580.883,7,primary,residential,service,nan,nan,nan,0.7337736250513299,0.15634260547221213,0.10988376947645809,,,
6692,269,1517.2299999999998,10,primary,unclassified,service,primary_link,residential,nan,0.4290885363458408,0.2605939771821016,0.13597938348173977,0.10292836287181246,0.07140974011850544,
6693,438,2010.232,13,service,unclassified,primary,residential,nan,nan,0.3565588449492397,0.33084589241440787,0.19231710568730376,0.12027815694904867,,
6694,1089,3865.0819999999994,2,unclassified,residential,service,primary,nan,nan,0.4123765032669423,0.2836625458399072,0.2039366823265328,0.10002426856661774,,
6695,728,9920.017,7,secondary,primary,service,residential,secondary_link,nan,0.7005649284673603,0.12347892145749348,0.07793212451148017,0.057669860848020726,0.040354164715645145,
6696,1091,13419.931,11,primary,tertiary,service,residential,nan,nan,0.6007688862185656,0.3162036377087185,0.057607449695531214,0.0254200263771848,,
6697,314,2012.4080000000001,13,service,unclassified,primary,residential,nan,nan,0.4479499187043582,0.27720869724230873,0.2260620112820064,0.04877937277132669,,
6698,456,3946.723,21,residential,primary,service,unclassified,primary_link,nan,0.5257146245125386,0.21172983257249112,0.1382676210111528,0.06638368084104204,0.05790424106277538,
6699,489,3290.667,23,tertiary,primary,service,residential,nan,nan,0.502969458775379,0.31353521945550855,0.15366428751374722,0.029831034255365256,,
6700,475,3230.5529999999994,1,residential,service,primary,unclassified,primary_link,nan,0.518509369758057,0.23930515920958428,0.09034459425367733,0.08110004695790474,0.07074082982077683,
6701,504,2397.2,2,primary,residential,service,unclassified,primary_link,nan,0.34858960453862836,0.2892236776238945,0.15756048723510763,0.10929334223260471,0.09533288836976474,
6702,300,2130.894,4,service,primary,residential,nan,nan,nan,0.41352596609685893,0.3846043022318333,0.20186973167130795,,,
6703,871,9229.126,8,tertiary,primary,service,residential,primary_link,unclassified,0.653037026474663,0.19445589972441596,0.08376611176399584,0.04751338317409472,0.01657610915703177,0.0046514697057987945
6704,437,1904.5220000000002,11,service,residential,primary,unclassified,primary_link,nan,0.3969263678760339,0.17911843496688407,0.15324737650707104,0.14996361291704688,0.12074420773296396,
6705,1394,27425.486,13,primary,tertiary,service,residential,nan,nan,0.7603185227054864,0.19391065667897375,0.030373791735176542,0.015397028880363324,,
6706,280,2297.66,16,primary,service,residential,primary_link,nan,nan,0.36369132073500865,0.36254972450231976,0.1837830662500109,0.08997588851266072,,
6707,563,8328.419,18,primary,residential,service,nan,nan,nan,0.8183150967788725,0.11616178292662749,0.06552312029450008,,,
6708,628,4617.829,7,secondary,primary,service,secondary_link,residential,nan,0.4100034886523516,0.2652573319627037,0.18039126178123963,0.08668878817297047,0.05765912943073466,
6709,1448,10164.246,10,tertiary,primary,residential,service,nan,nan,0.7302170766036162,0.10150679155148351,0.09123264037489845,0.07704349147000181,,
6710,321,1533.828,11,primary,service,residential,nan,nan,nan,0.6726569080757425,0.26334373867213273,0.06399935325212476,,,
6711,1259,5605.822,13,secondary,primary,service,secondary_link,residential,nan,0.5704767293717138,0.21850729473750682,0.12209449390294588,0.07141040154325272,0.017511080444580655,
6712,542,2695.521,0,residential,primary,service,nan,nan,nan,0.4282634043659833,0.30404177893624273,0.2676948166977738,,,
6713,805,9989.347999999998,3,secondary,primary,service,secondary_link,residential,nan,0.7151165421406882,0.12262191686584552,0.09501621126824297,0.040074086917384406,0.027171242807838916,
6714,538,5665.536,9,primary,unclassified,primary_link,residential,service,nan,0.416175804019249,0.32677773118024483,0.10849070591026165,0.0876054798698658,0.060950279020378646,
6715,1321,13480.043,16,secondary,tertiary,primary,service,secondary_link,residential,0.5149778083052108,0.2456149435131624,0.1312079642475918,0.0617921619389493,0.029696789542882025,0.016710332452203606
6716,373,4217.045,18,primary,service,residential,primary_link,unclassified,nan,0.3931634592469371,0.27129755551577,0.26737395498506655,0.03680847607744285,0.03135655417478353,
6717,893,10104.865,19,tertiary,residential,primary,service,nan,nan,0.521100380856152,0.24054591525962987,0.15591658077569567,0.08243712310852248,,
6718,421,3742.2949999999996,23,secondary,primary,service,secondary_link,residential,nan,0.40252786057753326,0.3273159919247414,0.13695499686689588,0.1069701880797746,0.026230962551054907,
6719,1080,12750.052,3,secondary,tertiary,primary,service,secondary_link,residential,0.5047137846967211,0.2908126178622643,0.09607121602327583,0.05640376996109506,0.03793592371231114,0.01406268774433234
