"","x"
"788",0
"789",0
"790",0
"791",0
"792",0
"793",0
"794",187
"795",187
"796",187
"797",188
"798",188
"799",189
"800",189
"801",189
"802",189
"803",189
"804",190
"805",190
"806",191
"807",191
"808",0
"809",192
"810",192
"811",193
"812",193
"813",193
"814",194
"815",194
"816",195
"817",195
"818",195
"819",196
"820",196
"821",197
"822",197
"823",197
"824",197
"825",198
"826",198
"827",199
"828",199
"829",199
"830",200
"831",200
"832",201
"833",201
"834",201
"835",201
"836",202
"837",202
"838",203
"839",203
"840",203
"841",204
"842",204
"843",204
"844",205
"845",205
"846",205
"847",206
"848",206
"849",206
"850",0
"851",0
"852",0
"853",207
"854",207
"855",207
"856",207
"857",207
"858",207
"859",207
"860",207
"861",0
"862",0
"863",208
"864",208
"865",209
"866",209
"867",209
"868",210
"869",210
"870",211
"871",211
"872",211
"873",211
"874",212
"875",212
"876",212
"877",213
"878",213
"879",214
"880",214
"881",214
"882",0
"883",0
"884",215
"885",215
"886",215
"887",216
"888",216
"889",216
"890",216
"891",0
"892",217
"893",217
"894",218
"895",218
"896",218
"897",219
"898",219
"899",219
"900",220
"901",220
"902",220
"903",221
"904",221
"905",222
"906",222
"907",223
"908",223
"909",224
"910",224
"911",225
"912",225
"913",225
"914",226
"915",226
"916",227
"917",227
"918",227
"919",227
"920",0
"921",228
"922",228
"923",228
"924",228
"925",229
"926",229
"927",230
"928",230
"929",231
"930",231
"931",232
"932",232
"933",232
"934",233
"935",233
"936",233
"937",234
"938",234
"939",235
"940",235
"941",236
"942",236
"943",237
"944",237
"945",0
"946",238
"947",238
"948",239
"949",239
"950",240
"951",240
"952",240
"953",241
"954",241
"955",241
"956",0
"957",0
"958",0
"959",0
"960",0
"961",0
"962",0
"963",0
"964",0
"965",0
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",242
"985",242
"986",0
"987",243
"988",243
"989",0
"990",0
"991",244
"992",244
"993",244
"994",244
"995",245
"996",245
"997",245
"998",246
"999",246
"1000",246
"1001",246
"1002",247
"1003",247
"1004",247
"1005",248
"1006",248
"1007",248
"1008",0
"1009",249
"1010",249
"1011",249
"1012",249
"1013",0
"1014",0
"1015",0
"1016",0
"1017",0
"1018",0
"1019",250
"1020",250
"1021",251
"1022",251
"1023",252
"1024",252
"1025",253
"1026",253
"1027",253
"1028",254
"1029",254
"1030",254
"1031",254
"1032",255
"1033",255
"1034",0
"1035",256
"1036",256
"1037",256
"1038",257
"1039",257
"1040",257
"1041",0
"1042",0
"1043",0
"1044",0
"1045",0
"1046",0
"1047",0
"1048",0
"1049",258
"1050",258
"1051",258
"1052",258
"1053",258
"1054",259
"1055",259
"1056",0
"1057",0
"1058",0
"1059",0
"1060",260
"1061",260
"1062",261
"1063",261
"1064",261
"1065",262
"1066",262
"1067",262
"1068",262
"1069",262
"1070",262
"1071",262
"1072",262
"1073",263
"1074",263
"1075",263
"1076",264
"1077",264
"1078",264
"1079",265
"1080",265
"1081",266
"1082",266
"1083",0
"1084",0
"1085",0
"1086",0
"1087",267
"1088",267
"1089",267
"1090",267
"1091",268
"1092",268
"1093",268
"1094",269
"1095",269
"1096",0
"1097",270
"1098",270
"1099",271
"1100",271
"1101",271
"1102",272
"1103",272
"1104",273
"1105",273
"1106",273
"1107",0
"1108",0
"1109",0
"1110",274
"1111",274
"1112",274
"1113",275
"1114",275
"1115",276
"1116",276
"1117",276
"1118",277
"1119",277
"1120",277
"1121",278
"1122",278
"1123",279
"1124",279
"1125",0
"1126",0
"1127",0
"1128",280
"1129",280
"1130",280
"1131",281
"1132",281
"1133",281
"1134",282
"1135",282
"1136",282
"1137",283
"1138",283
"1139",284
"1140",284
"1141",284
"1142",0
"1143",285
"1144",285
"1145",286
"1146",286
"1147",286
"1148",287
"1149",287
"1150",0
"1151",288
"1152",288
"1153",288
"1154",289
"1155",289
"1156",289
"1157",289
"1158",289
"1159",290
"1160",290
"1161",291
"1162",291
"1163",292
"1164",292
"1165",293
"1166",293
"1167",294
"1168",294
"1169",0
"1170",295
"1171",295
"1172",295
"1173",0
"1174",296
"1175",296
"1176",0
"1177",0
"1178",297
"1179",297
"1180",298
"1181",298
"1182",298
"1183",299
"1184",299
"1185",300
"1186",300
"1187",0
"1188",0
"1189",301
"1190",301
"1191",301
"1192",0
"1193",0
"1194",302
"1195",302
"1196",303
"1197",303
"1198",303
"1199",303
"1200",303
"1201",304
"1202",304
"1203",305
"1204",305
"1205",305
"1206",306
"1207",306
"1208",307
"1209",307
"1210",308
"1211",308
"1212",308
"1213",308
"1214",308
"1215",309
"1216",309
"1217",0
"1218",0
"1219",0
"1220",0
"1221",0
"1222",0
"1223",0
"1224",0
"1225",0
"1226",0
"1227",0
"1228",0
"1229",0
"1230",0
"1231",0
"1232",0
"1233",0
"1234",0
"1235",0
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",0
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",0
"1267",0
"1268",0
"1269",310
"1270",310
"1271",311
"1272",311
"1273",311
"1274",312
"1275",312
"1276",312
"1277",312
"1278",313
"1279",313
"1280",313
"1281",0
"1282",0
"1283",314
"1284",314
"1285",314
"1286",314
"1287",315
"1288",315
"1289",316
"1290",316
"1291",316
"1292",316
"1293",316
"1294",316
"1295",316
"1296",316
"1297",0
"1298",317
"1299",317
"1300",317
"1301",318
"1302",318
"1303",318
"1304",318
"1305",319
"1306",319
"1307",320
"1308",320
"1309",321
"1310",321
"1311",321
"1312",322
"1313",322
"1314",322
"1315",0
"1316",323
"1317",323
"1318",324
"1319",324
"1320",324
"1321",325
"1322",325
"1323",325
"1324",0
"1325",0
"1326",326
"1327",326
"1328",327
"1329",327
"1330",328
"1331",328
"1332",329
"1333",329
"1334",0
"1335",0
"1336",0
"1337",0
"1338",0
"1339",330
"1340",330
"1341",330
"1342",331
"1343",331
"1344",331
"1345",332
"1346",332
"1347",332
"1348",333
"1349",333
"1350",333
"1351",334
"1352",334
"1353",334
"1354",0
"1355",0
"1356",0
"1357",0
"1358",0
"1359",0
"1360",0
"1361",0
"1362",335
"1363",335
"1364",336
"1365",336
"1366",336
"1367",337
"1368",337
"1369",0
"1370",338
"1371",338
"1372",339
"1373",339
"1374",339
"1375",340
"1376",340
"1377",0
"1378",0
"1379",0
"1380",0
"1381",341
"1382",0
"1383",0
"1384",342
"1385",342
"1386",342
"1387",0
"1388",343
"1389",0
"1390",0
"1391",0
"1392",0
"1393",344
"1394",344
"1395",344
"1396",345
"1397",345
"1398",345
"1399",346
"1400",346
"1401",346
"1402",347
"1403",347
"1404",347
"1405",347
"1406",348
"1407",348
"1408",348
"1409",349
"1410",349
"1411",349
"1412",0
"1413",0
"1414",350
"1415",350
"1416",350
"1417",351
"1418",351
"1419",351
"1420",351
"1421",352
"1422",352
"1423",352
"1424",0
"1425",0
"1426",353
"1427",353
"1428",353
"1429",353
"1430",354
"1431",354
"1432",354
"1433",355
"1434",355
"1435",355
"1436",356
"1437",356
"1438",0
"1439",0
"1440",357
"1441",357
"1442",357
"1443",358
"1444",358
"1445",358
"1446",0
