,Time Error [s],Whole trip time
0,-484.3436732270708,536
1,-451.48196674315955,1373
2,-379.612081643525,1205
3,-642.9842448910597,994
4,-491.9351146261861,1265
5,-289.16381638833104,862
6,118.11875740936921,1345
7,-380.8406552810145,794
8,-433.5042747352579,826
9,-476.6306839993797,592
10,-403.213720117956,1001
11,-710.0817582241414,883
12,-228.15733112329804,474
13,-444.30213527206524,977
14,-168.1846294890297,1577
15,-1161.6941470026059,1226
16,-377.31376874382795,1083
17,746.2202127196294,2162
18,-187.0550715464624,1289
19,918.2625401928262,2159
20,-399.45896641735453,914
21,-265.842211829455,747
22,-163.2508824195412,386
23,-423.9620099926881,727
24,-38.664467034597465,1246
25,-406.9565745206894,1040
26,-273.71382805369126,1288
27,-492.45574924284324,666
28,-543.1869552257276,1154
29,-589.7972736315478,1080
30,-692.8200052376196,1117
31,-288.3921178549772,910
32,-361.75602981693805,847
33,-446.1827336645986,1367
34,-176.43932743294772,1083
35,-472.5475818687437,772
36,-263.3324483579454,1051
37,-461.30305063980336,1158
38,-279.1507900010115,1286
39,-725.4249299110149,1092
40,-234.6396070823705,1025
41,-355.8406161746443,771
42,82.43381055204964,2251
43,-276.9620099926881,874
44,-286.52668871531387,834
45,-702.9312719772302,789
46,-278.5456307008302,372
47,-554.099761372988,888
48,-176.62613280883306,943
49,-313.944785732069,871
50,-362.9150012839177,917
51,74.68081776659926,555
52,-327.5457153062573,1553
53,-290.0741108636705,634
54,-451.9064881888987,689
55,-599.8776361663406,1048
56,-347.9355510956383,608
57,-413.4179474148086,845
58,-429.4092367399942,641
59,14.30282485308635,1656
60,-194.79240127391245,1111
61,-793.9547379782773,965
62,-368.9871164130525,712
63,-461.60321128840883,868
64,-401.4348183054983,1196
65,-36.59332099888297,1030
66,-489.2226996117754,1066
67,425.2563054148195,1431
68,-162.07366369200054,731
69,-410.2036361561677,1241
70,58.00291569098431,944
71,-291.0656765721676,621
72,-338.52369157177577,1095
73,7.607242962461555,559
74,-442.3669428390558,873
75,-69.68695536703285,1083
76,807.129606714982,1706
77,-381.2711095276918,963
78,-385.41454962519697,710
79,-390.04948802276203,797
80,-403.31742240737026,888
81,-676.4931764391799,718
82,-19.700203296132713,1468
83,-364.47090416503124,863
84,-526.8472803082639,664
85,60.90393996941886,182
86,-818.209029927048,1560
87,-204.59397519940353,1099
88,-398.1574896924303,1084
89,-766.8601731804124,907
90,-472.90555036810156,840
91,-399.6799919041325,950
92,6.878841745148748,1416
93,-539.1841629040903,1031
94,-611.8633567420418,946
95,-758.7166964464468,544
96,-363.22725857810156,1317
97,-204.708015375963,890
98,-467.7766132457855,988
