MAPE original route,RMSE original route,MAPE Dijk route,RMSE Dijk route,Similarity
0.5519898948025409,1038.3183202064479,0.8723461622582512,5817.494650049291,0.5840928492464741
0.4840101879407817,769.8676904098922,0.7720609116736529,4939.893870346846,0.5385876119470131
0.4468172143515301,2703.278852733708,1.0502134006427493,13834.045037937169,0.6758388401311362
0.44122351181055613,737.5519175325657,0.704815700520022,6134.674894113281,0.5441099969125864
0.6806040102435255,1873.9240420673038,0.8597986976281251,4390.162211539417,0.5110102121016625
0.27697119239860096,1964.1121753043308,0.8186969939171013,18226.350832502132,0.9156881480424698
0.5992273557251453,3496.708176096978,0.8642933043904769,8800.99784490669,0.5618523828396763
0.2730261329652698,418.5735674463954,1.045598786632002,10783.243674237001,0.8099060454157416
0.4298158617337976,792.5545840112646,0.72573196559307,6680.542593454789,0.5380182810910442
0.3050904466547125,767.2072479146118,0.7355658953920676,11337.564852220632,0.6949166805158901
0.2512447303231042,755.1717033217759,0.5787784038655311,3710.7667945655703,0.8283931967926775
0.2726020283959273,812.2273510453259,0.5965449627130535,6210.533686315487,0.7864905323644678
0.16743829822959427,7.577717336681331,0.5096223560866168,2061.2282973329543,0.8289096127640948
0.5223701458686227,1189.1835072039974,0.7419681417076872,4515.348147890095,0.5697875544178694
0.2585993355721104,591.8767096131396,0.6047503420690898,8879.398428632376,0.6691009192760774
