MAPE original route,RMSE original route,MAPE Dijk route,RMSE Dijk route,Similarity
0.19979094486554075,533.1067470005305,0.7743886008372478,11872.831278607631,0.8494507855825815
0.28372676286834203,501.606527580038,0.6631358028672718,4660.483164193485,0.6594017454453769
0.3692192852705446,1707.248272303993,1.209297219853813,15343.125041385898,0.7269235586296241
0.546106555478029,1549.587193538796,0.8078100084870127,3897.9288482941556,0.5493538791242736
0.30067182924309926,133.8128563591125,0.7403428563515807,4053.23803751725,0.41919014133431753
0.14204631653275154,339.0953287378366,1.049596998982961,22758.210944838243,0.9986501679896433
0.5414403085013969,3100.2217049066603,0.7876950968023538,6398.036512935641,0.557883601567568
0.14889923677244554,479.8029502414933,1.1059782145955872,13757.43731944879,0.5173438525206459
0.3476910926890806,398.366243003172,0.7055396643413989,4469.862011854467,0.6368248974850647
0.10638418767829437,8.843467389440086,0.6867924113931784,13989.833161841294,0.7759593513381969
0.1237030138207264,35.936259596302044,0.8039906649431817,6247.416128177339,0.8419393071247601
0.13111633898538952,33.303521536219954,0.8909312509725249,9378.615009444951,0.8078743722492715
0.12281958438750572,13.970954698866455,0.845654899936417,4515.342533481003,0.9395436393450441
0.4473342093889383,340.28723840298835,1.0004654033652334,3955.5233964153526,0.6373083766275535
0.1493562632476062,1354.0384353723466,0.5845183222833621,10388.658401870043,0.6244333293079032
