,vehicle,No added edges
7962,853KK,46
7963,853KK,11
7964,853KK,64
7965,853KK,19
7966,853KK,0
7967,853KK,43
7968,853KK,2
7969,853KK,15
7970,853KK,15
7971,853KK,222
7972,853KK,10
7973,853KK,28
7974,853KK,15
7975,853KK,11
7976,853KK,22
7977,853KK,66
7978,853KK,8
7979,853KK,29
7980,853KK,66
7981,853KK,29
7982,853KK,40
7983,853KK,22
7984,853KK,21
7985,853KK,71
7986,853KK,177
7987,853KK,7
7988,853KK,64
7989,853KK,10
7990,853KK,29
7991,853KK,21
7992,853KK,34
7993,853KK,17
7994,853KK,21
7995,853KK,16
7996,853KK,64
7997,853KK,0
7998,853KK,7
7999,853KK,10
8000,853KK,1
8001,853KK,71
8002,853KK,19
8003,853KK,1
8004,853KK,1
8005,853KK,5
8006,853KK,11
8007,853KK,51
8008,853KK,0
8009,853KK,23
8010,853KK,61
8011,853KK,42
8012,853KK,38
8013,853KK,28
8014,853KK,76
8015,853KK,36
8016,853KK,36
8017,853KK,15
8018,853KK,4
8019,853KK,3
8020,853KK,11
8021,853KK,41
8022,853KK,60
8023,853KK,62
8024,853KK,16
8025,853KK,60
8026,853KK,3
8027,853KK,9
8028,853KK,105
8029,853KK,17
8030,853KK,6
8031,853KK,3
8032,853KK,16
8033,853KK,19
8034,853KK,0
8035,853KK,14
8036,853KK,5
8037,853KK,56
8038,853KK,24
8039,853KK,23
8040,853KK,71
8041,853KK,10
8042,853KK,23
8043,853KK,5
8044,853KK,47
8045,853KK,30
8046,853KK,11
8047,853KK,29
8048,853KK,22
8049,853KK,0
8050,853KK,64
8051,853KK,21
8052,853KK,43
8053,853KK,16
8054,853KK,8
8055,853KK,60
8056,853KK,41
8057,853KK,61
8058,853KK,8
8059,853KK,35
8060,853KK,1
8061,853KK,59
8062,853KK,17
8063,853KK,62
8064,853KK,31
8065,853KK,19
8066,853KK,6
8067,853KK,18
8068,853KK,66
8069,853KK,42
8070,853KK,62
8071,853KK,5
8072,853KK,72
8073,853KK,10
8074,853KK,9
8075,853KK,55
8076,853KK,2
8077,853KK,11
8078,853KK,65
8079,853KK,7
8080,853KK,28
8081,853KK,14
8082,853KK,31
8083,853KK,33
8084,853KK,73
8085,853KK,13
8086,853KK,29
8087,853KK,12
8088,853KK,11
8089,853KK,21
8090,853KK,5
8091,853KK,1
8092,853KK,20
8093,853KK,33
8094,853KK,67
8095,853KK,3
8096,853KK,67
8097,853KK,19
8098,853KK,17
8099,853KK,9
8100,853KK,34
8101,853KK,19
8102,853KK,20
8103,853KK,29
8104,853KK,14
8105,853KK,23
8106,853KK,1
8107,853KK,27
8108,853KK,16
8109,853KK,80
8110,853KK,50
8111,853KK,20
8112,853KK,25
8113,853KK,5
8114,853KK,70
8115,853KK,16
8116,853KK,40
8117,853KK,67
8118,853KK,17
8119,853KK,23
8120,853KK,32
8121,853KK,2
8122,853KK,9
8123,853KK,14
8124,853KK,0
8125,853KK,58
8126,853KK,36
8127,853KK,21
8128,853KK,35
8129,853KK,27
8130,853KK,8
8131,853KK,10
8132,853KK,70
8133,853KK,64
8134,853KK,43
8135,853KK,31
8136,853KK,26
8137,853KK,60
8138,853KK,64
8139,853KK,61
8140,853KK,22
8141,853KK,10
8142,853KK,62
8143,853KK,3
8144,853KK,71
8145,853KK,60
8146,853KK,21
8147,853KK,20
8148,853KK,33
8149,853KK,62
8150,853KK,14
8151,853KK,65
8152,853KK,42
8153,853KK,16
8154,853KK,37
8155,853KK,78
8156,853KK,19
8157,853KK,36
8158,853KK,37
8159,853KK,15
8160,853KK,13
8161,853KK,15
8162,853KK,26
8163,853KK,13
8164,853KK,42
8165,853KK,18
8166,853KK,18
8167,853KK,38
8168,853KK,71
8169,853KK,8
8170,853KK,28
8171,853KK,3
8172,853KK,25
8173,853KK,18
8174,853KK,23
8175,853KK,82
8176,853KK,22
8177,853KK,27
8178,853KK,59
8179,853KK,34
8180,853KK,22
8181,853KK,6
8182,853KK,64
8183,853KK,34
8184,853KK,49
8185,853KK,19
8186,853KK,64
8187,853KK,3
8188,853KK,32
8189,853KK,42
8190,853KK,45
8191,853KK,38
8192,853KK,9
8193,853KK,55
8194,853KK,63
8195,853KK,18
8196,853KK,53
8197,853KK,11
8198,853KK,16
8199,853KK,23
8200,853KK,42
8201,853KK,20
8202,853KK,102
8203,853KK,7
8204,853KK,16
8205,853KK,65
8206,853KK,28
8207,853KK,11
8208,853KK,8
8209,853KK,66
8210,853KK,35
8211,853KK,70
8212,853KK,74
8213,853KK,88
8214,853KK,62
8215,853KK,113
8216,853KK,193
8217,853KK,40
8218,853KK,19
8219,853KK,22
8220,853KK,33
8221,853KK,38
8222,853KK,48
8223,853KK,34
8224,853KK,62
8225,853KK,66
8226,853KK,77
8227,853KK,11
8228,853KK,11
8229,853KK,6
8230,853KK,70
8231,853KK,54
8232,853KK,62
8233,853KK,12
8234,853KK,8
8235,853KK,64
8236,853KK,16
8237,853KK,16
8238,853KK,69
8239,853KK,68
8240,853KK,16
8241,853KK,66
8242,853KK,101
8243,853KK,73
8244,853KK,51
8245,853KK,159
8246,853KK,12
8247,853KK,67
8248,853KK,57
8249,853KK,1
8250,853KK,77
8251,853KK,35
8252,853KK,10
8253,853KK,12
8254,853KK,17
8255,853KK,71
8256,853KK,57
8257,853KK,30
8258,853KK,38
8259,853KK,22
8260,853KK,22
8261,853KK,28
8262,853KK,72
8263,853KK,19
8264,853KK,85
8265,853KK,69
8266,853KK,26
8267,853KK,7
8268,853KK,18
8269,853KK,66
8270,853KK,17
8271,853KK,19
8272,853KK,48
8273,853KK,69
8274,853KK,15
8275,853KK,15
8276,853KK,35
8277,853KK,61
8278,853KK,42
8279,853KK,31
8280,853KK,68
8281,853KK,20
8282,853KK,27
8283,853KK,63
8284,853KK,25
8285,853KK,4
8286,853KK,60
8287,853KK,19
8288,853KK,30
8289,853KK,21
8290,853KK,12
8291,853KK,30
8292,853KK,64
8293,853KK,68
8294,853KK,9
8295,853KK,60
8296,853KK,24
8297,853KK,13
8298,853KK,66
8299,853KK,63
8300,853KK,1
8301,853KK,17
8302,853KK,25
8303,853KK,4
8304,853KK,4
8305,853KK,63
8306,853KK,1
8307,853KK,8
8308,853KK,20
8309,853KK,52
8310,853KK,15
8311,853KK,37
8312,853KK,0
8313,853KK,15
8314,853KK,34
8315,853KK,33
8316,853KK,70
8317,853KK,24
8318,853KK,28
8319,853KK,66
8320,853KK,24
8321,853KK,25
8322,853KK,64
8323,853KK,8
8324,853KK,36
8325,853KK,25
8326,853KK,3
8327,853KK,18
8328,853KK,16
8329,853KK,84
8330,853KK,14
8331,853KK,65
8332,853KK,64
8333,853KK,30
8334,853KK,68
8335,853KK,32
8336,853KK,19
8337,853KK,13
8338,853KK,31
8339,853KK,68
8340,853KK,68
8341,853KK,63
8342,853KK,19
8343,853KK,19
8344,853KK,70
8345,853KK,23
8346,853KK,42
8347,853KK,62
8348,853KK,21
8349,853KK,5
8350,853KK,12
8351,853KK,161
8352,853KK,22
8353,853KK,34
8354,853KK,68
8355,853KK,60
8356,853KK,44
8357,853KK,8
8358,853KK,7
8359,853KK,24
8360,853KK,17
8361,853KK,0
8362,853KK,29
8363,853KK,24
8364,853KK,66
8365,853KK,2
8366,853KK,33
8367,853KK,46
8368,853KK,11
8369,853KK,67
8370,853KK,60
8371,853KK,38
8372,853KK,59
8373,853KK,45
8374,853KK,42
8375,853KK,13
8376,853KK,71
8377,853KK,21
8378,853KK,43
8379,853KK,65
8380,853KK,27
8381,853KK,76
8382,853KK,56
8383,853KK,26
8384,853KK,70
8385,853KK,6
8386,853KK,20
8387,853KK,57
8388,853KK,61
8389,853KK,42
8390,853KK,11
8391,853KK,51
8392,853KK,21
8393,853KK,197
8394,853KK,65
8395,853KK,18
8396,853KK,81
8397,853KK,2
8398,853KK,20
8399,853KK,26
8400,853KK,61
8401,853KK,65
8402,853KK,65
8403,853KK,131
8404,853KK,68
8405,853KK,70
8406,853KK,34
8407,853KK,19
8408,853KK,28
8409,853KK,51
8410,853KK,29
8411,853KK,30
8412,853KK,47
8413,853KK,22
8414,853KK,1
8415,853KK,41
8416,853KK,60
8417,853KK,31
8418,853KK,13
8419,853KK,7
8420,853KK,18
8421,853KK,4
8422,853KK,37
8423,853KK,24
8424,853KK,65
8425,853KK,29
8426,853KK,66
8427,853KK,64
8428,853KK,70
8429,853KK,31
8430,853KK,156
8431,853KK,19
8432,853KK,19
8433,853KK,22
8434,853KK,70
8435,853KK,8
8436,853KK,63
8437,853KK,67
8438,853KK,23
8439,853KK,72
8440,853KK,41
8441,853KK,13
8442,853KK,26
8443,853KK,51
8444,853KK,68
8445,853KK,21
8446,853KK,29
8447,853KK,17
8448,853KK,21
8449,853KK,71
8450,853KK,21
8451,853KK,3
8452,853KK,19
8453,853KK,15
8454,853KK,1
8455,853KK,63
8456,853KK,39
8457,853KK,18
8458,853KK,21
8459,853KK,4
8460,853KK,16
8461,853KK,66
8462,853KK,20
8463,853KK,61
8464,853KK,43
8465,853KK,34
8466,853KK,27
8467,853KK,66
8468,853KK,5
8469,853KK,65
8470,853KK,15
8471,853KK,10
8472,853KK,4
8473,853KK,105
8474,853KK,22
8475,853KK,56
8476,853KK,71
8477,853KK,29
8478,853KK,26
8479,853KK,0
8480,853KK,63
8481,853KK,44
8482,853KK,66
8483,853KK,67
8484,853KK,35
8485,853KK,19
8486,853KK,65
8487,853KK,0
8488,853KK,4
8489,853KK,19
8490,853KK,27
8491,853KK,89
8492,853KK,48
8493,853KK,82
8494,853KK,49
8495,853KK,33
8496,853KK,64
8497,853KK,21
8498,853KK,33
8499,853KK,34
8500,853KK,69
8501,853KK,32
8502,853KK,28
8503,853KK,107
8504,853KK,66
8505,853KK,65
8506,853KK,67
8507,853KK,9
8508,853KK,64
8509,853KK,26
8510,853KK,25
8511,853KK,6
8512,853KK,71
8513,853KK,52
8514,853KK,108
8515,853KK,36
8516,853KK,18
8517,853KK,62
8518,853KK,35
8519,853KK,10
8520,853KK,65
8521,853KK,31
8522,853KK,67
8523,853KK,80
8524,853KK,73
8525,853KK,115
8526,853KK,48
8527,853KK,29
8528,853KK,38
8529,853KK,21
8530,853KK,41
8531,853KK,19
8532,853KK,91
8533,853KK,20
8534,853KK,25
8535,853KK,23
8536,853KK,59
8537,853KK,16
8538,853KK,28
8539,853KK,12
8540,853KK,4
8541,853KK,65
8542,853KK,70
8543,853KK,19
8544,853KK,51
8545,853KK,58
8546,853KK,3
8547,853KK,22
8548,853KK,56
8549,853KK,33
8550,853KK,10
8551,853KK,17
8552,853KK,70
8553,853KK,101
8554,853KK,33
8555,853KK,39
8556,853KK,135
8557,853KK,60
8558,853KK,43
8559,853KK,3
8560,853KK,94
8561,853KK,67
8562,853KK,17
8563,853KK,132
8564,853KK,73
8565,853KK,13
8566,853KK,66
8567,853KK,66
8568,853KK,128
8569,853KK,85
8570,853KK,55
8571,853KK,0
8572,853KK,70
8573,853KK,18
8574,853KK,46
8575,853KK,67
8576,853KK,74
8577,853KK,23
8578,853KK,19
8579,853KK,8
8580,853KK,76
8581,853KK,36
8582,853KK,0
8583,853KK,16
8584,853KK,43
8585,853KK,9
8586,853KK,83
8587,853KK,30
8588,853KK,45
8589,853KK,49
8590,853KK,31
8591,853KK,87
8592,853KK,68
8593,853KK,31
8594,853KK,7
8595,853KK,38
8596,853KK,33
8597,853KK,62
8598,853KK,23
8599,853KK,22
8600,853KK,34
8601,853KK,17
8602,853KK,13
8603,853KK,33
8604,853KK,87
8605,853KK,72
8606,853KK,60
8607,853KK,73
8608,853KK,261
8609,853KK,17
8610,853KK,64
8611,853KK,29
8612,853KK,61
8613,853KK,64
8614,853KK,54
8615,853KK,18
8616,853KK,23
8617,853KK,69
8618,853KK,13
8619,853KK,20
8620,853KK,69
8621,853KK,94
8622,853KK,48
8623,853KK,409
8624,853KK,26
8625,853KK,67
8626,853KK,24
8627,853KK,33
8628,853KK,103
8629,853KK,3
8630,853KK,74
8631,853KK,66
8632,853KK,70
8633,853KK,14
8634,853KK,40
8635,853KK,57
8636,853KK,17
8637,853KK,4
8638,853KK,66
8639,853KK,40
8640,853KK,25
8641,853KK,53
8642,853KK,63
8643,853KK,60
8644,853KK,19
8645,853KK,19
8646,853KK,31
8647,853KK,35
8648,853KK,30
8649,853KK,94
8650,853KK,11
8651,853KK,64
8652,853KK,97
8653,853KK,65
8654,853KK,58
8655,853KK,49
8656,853KK,63
8657,853KK,39
8658,853KK,61
8659,853KK,3
8660,853KK,6
8661,853KK,141
8662,853KK,19
8663,853KK,20
8664,853KK,36
8665,853KK,13
8666,853KK,64
8667,853KK,12
8668,853KK,1
8669,853KK,50
8670,853KK,65
8671,853KK,67
8672,853KK,26
8673,853KK,69
8674,853KK,67
8675,853KK,33
8676,853KK,63
8677,853KK,42
8678,853KK,14
8679,853KK,65
8680,853KK,61
8681,853KK,23
8682,853KK,67
8683,853KK,72
8684,853KK,111
8685,853KK,37
8686,853KK,64
8687,853KK,51
8688,853KK,69
8689,853KK,31
8690,853KK,47
8691,853KK,7
8692,853KK,12
8693,853KK,63
8694,853KK,25
8695,853KK,32
8696,853KK,66
8697,853KK,11
8698,853KK,70
8699,853KK,26
8700,853KK,30
8701,853KK,18
8702,853KK,10
8703,853KK,61
8704,853KK,27
8705,853KK,21
8706,853KK,100
8707,853KK,109
8708,853KK,66
8709,853KK,14
8710,853KK,21
8711,853KK,16
8712,853KK,34
8713,853KK,60
8714,853KK,23
8715,853KK,47
8716,853KK,46
8717,853KK,33
8718,853KK,68
8719,853KK,60
8720,853KK,20
8721,853KK,5
8722,853KK,12
8723,853KK,107
8724,853KK,51
8725,853KK,103
8726,853KK,45
8727,853KK,57
8728,853KK,43
8729,853KK,7
8730,853KK,32
8731,853KK,32
8732,853KK,10
8733,853KK,43
8734,853KK,2
8735,853KK,14
8736,853KK,18
8737,853KK,20
8738,853KK,34
8739,853KK,47
8740,853KK,8
8741,853KK,22
8742,853KK,110
8743,853KK,66
8744,853KK,25
8745,853KK,16
8746,853KK,70
8747,853KK,94
8748,853KK,102
8749,853KK,43
8750,853KK,17
8751,853KK,16
8752,853KK,65
8753,853KK,3
8754,853KK,17
8755,853KK,14
8756,853KK,81
8757,853KK,70
8758,853KK,68
8759,853KK,65
8760,853KK,8
8761,853KK,17
8762,853KK,65
8763,853KK,35
8764,853KK,24
8765,853KK,7
8766,853KK,32
8767,853KK,46
8768,853KK,61
8769,853KK,2
8770,853KK,21
8771,853KK,28
8772,853KK,91
8773,853KK,59
8774,853KK,45
8775,853KK,5
8776,853KK,35
8777,853KK,51
8778,853KK,32
8779,853KK,11
8780,853KK,62
8781,853KK,23
8782,853KK,65
8783,853KK,23
8784,853KK,21
8785,853KK,91
8786,853KK,67
8787,853KK,12
8788,853KK,36
8789,853KK,15
8790,853KK,86
8791,853KK,94
8792,853KK,62
8793,853KK,67
8794,853KK,33
8795,853KK,66
8796,853KK,63
8797,853KK,65
8798,853KK,24
