"","x"
"1304",217
"1305",0
"1306",218
"1307",218
"1308",0
"1309",219
"1310",219
"1311",220
"1312",220
"1313",220
"1314",221
"1315",221
"1316",221
"1317",222
"1318",222
"1319",223
"1320",223
"1321",0
"1322",224
"1323",224
"1324",224
"1325",0
"1326",225
"1327",225
"1328",225
"1329",226
"1330",226
"1331",226
"1332",227
"1333",227
"1334",227
"1335",228
"1336",228
"1337",228
"1338",229
"1339",229
"1340",229
"1341",229
"1342",0
"1343",230
"1344",230
"1345",230
"1346",0
"1347",231
"1348",231
"1349",231
"1350",232
"1351",232
"1352",232
"1353",233
"1354",233
"1355",234
"1356",234
"1357",235
"1358",235
"1359",235
"1360",236
"1361",236
"1362",236
"1363",237
"1364",237
"1365",238
"1366",238
"1367",238
"1368",238
"1369",239
"1370",239
"1371",239
"1372",240
"1373",240
"1374",240
"1375",0
"1376",241
"1377",241
"1378",0
"1379",242
"1380",242
"1381",0
"1382",243
"1383",243
"1384",243
"1385",244
"1386",244
"1387",244
"1388",245
"1389",245
"1390",0
"1391",246
"1392",246
"1393",246
"1394",247
"1395",247
"1396",0
"1397",0
"1398",0
"1399",0
"1400",0
"1401",0
"1402",0
"1403",0
"1404",0
"1405",0
"1406",248
"1407",248
"1408",248
"1409",249
"1410",249
"1411",250
"1412",250
"1413",0
"1414",251
"1415",251
"1416",251
"1417",0
"1418",252
"1419",252
"1420",252
"1421",253
"1422",253
"1423",253
"1424",0
"1425",0
"1426",254
"1427",254
"1428",255
"1429",255
"1430",255
"1431",256
"1432",256
"1433",257
"1434",257
"1435",257
"1436",258
"1437",258
"1438",0
"1439",259
"1440",259
"1441",259
"1442",0
"1443",260
"1444",260
"1445",260
"1446",261
"1447",261
"1448",261
"1449",262
"1450",262
"1451",263
"1452",263
"1453",263
"1454",264
"1455",264
"1456",264
"1457",265
"1458",265
"1459",266
"1460",266
"1461",266
"1462",0
"1463",267
"1464",267
"1465",267
"1466",0
"1467",0
"1468",0
"1469",0
"1470",0
"1471",268
"1472",268
"1473",268
"1474",0
"1475",269
"1476",269
"1477",269
"1478",269
"1479",270
"1480",270
"1481",0
"1482",271
"1483",271
"1484",0
"1485",0
"1486",0
"1487",0
"1488",0
"1489",0
"1490",0
"1491",0
"1492",0
"1493",0
"1494",0
"1495",0
"1496",0
"1497",0
"1498",0
"1499",0
"1500",0
"1501",0
"1502",0
"1503",0
"1504",0
"1505",0
"1506",272
"1507",272
"1508",272
"1509",273
"1510",273
"1511",273
"1512",0
"1513",274
"1514",274
"1515",274
"1516",275
"1517",275
"1518",276
"1519",276
"1520",276
"1521",277
"1522",277
"1523",278
"1524",278
"1525",0
"1526",279
"1527",279
"1528",280
"1529",280
"1530",280
"1531",280
"1532",280
"1533",281
"1534",281
"1535",281
"1536",282
"1537",282
"1538",282
"1539",283
"1540",283
"1541",283
"1542",284
"1543",284
"1544",284
"1545",285
"1546",285
"1547",285
"1548",0
"1549",0
"1550",0
"1551",0
"1552",0
"1553",0
"1554",0
"1555",0
"1556",0
"1557",0
"1558",0
"1559",0
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",0
"1566",0
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",0
"1573",0
"1574",0
"1575",0
"1576",0
"1577",286
"1578",286
"1579",286
"1580",286
"1581",286
"1582",286
"1583",0
"1584",0
"1585",0
"1586",0
"1587",0
"1588",0
"1589",0
"1590",0
"1591",0
"1592",0
"1593",0
"1594",0
"1595",0
"1596",287
"1597",287
"1598",0
"1599",0
"1600",288
"1601",288
"1602",288
"1603",289
"1604",289
"1605",289
"1606",290
"1607",290
"1608",290
"1609",0
"1610",291
"1611",291
"1612",292
"1613",292
"1614",0
"1615",0
"1616",0
"1617",0
"1618",293
"1619",293
"1620",294
"1621",294
"1622",295
"1623",295
"1624",296
"1625",296
"1626",0
"1627",297
"1628",297
"1629",298
"1630",298
"1631",298
"1632",0
"1633",299
"1634",299
"1635",299
"1636",299
"1637",300
"1638",300
"1639",300
"1640",301
"1641",301
"1642",301
"1643",301
"1644",301
"1645",301
"1646",0
"1647",302
"1648",302
"1649",302
"1650",302
"1651",0
"1652",303
"1653",303
"1654",303
"1655",304
"1656",304
"1657",304
"1658",305
"1659",305
"1660",305
"1661",0
"1662",306
"1663",306
"1664",0
"1665",307
"1666",307
"1667",308
"1668",308
"1669",308
"1670",0
"1671",0
"1672",0
"1673",0
"1674",309
"1675",309
"1676",309
"1677",309
"1678",310
"1679",310
"1680",310
"1681",310
"1682",310
"1683",311
"1684",311
"1685",311
"1686",0
"1687",312
