"selected_trips"
"1",2
"2",5
"3",7
"4",9
"5",10
"6",11
"7",12
"8",13
"9",14
"10",15
"11",16
"12",17
"13",19
"14",20
"15",22
"16",24
"17",25
"18",26
"19",27
"20",29
"21",30
"22",31
"23",32
"24",34
"25",37
"26",38
"27",39
"28",40
"29",41
"30",42
"31",43
"32",44
"33",45
"34",46
"35",47
"36",48
"37",49
"38",50
"39",51
"40",52
"41",56
"42",57
"43",58
"44",59
"45",60
"46",61
"47",62
"48",63
"49",64
"50",65
"51",66
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",76
"60",78
"61",79
"62",80
"63",81
"64",82
"65",83
"66",85
"67",86
"68",90
"69",91
"70",92
"71",93
"72",94
"73",95
"74",96
"75",97
"76",99
"77",103
"78",104
"79",107
"80",108
"81",109
"82",110
"83",111
"84",112
"85",113
"86",114
"87",115
"88",116
"89",117
"90",118
"91",119
"92",120
"93",121
"94",122
"95",123
"96",124
"97",125
"98",126
"99",127
"100",128
"101",129
"102",130
"103",133
"104",134
"105",135
"106",136
"107",137
"108",138
"109",139
"110",140
"111",143
"112",144
"113",145
"114",146
"115",147
"116",148
"117",149
"118",150
"119",151
"120",153
"121",155
"122",156
"123",157
"124",158
"125",159
"126",160
"127",161
"128",162
"129",163
"130",164
"131",165
"132",166
"133",167
"134",169
"135",170
"136",171
"137",172
"138",173
"139",175
"140",176
"141",177
"142",178
"143",179
"144",180
"145",181
"146",182
"147",183
"148",184
"149",187
"150",188
"151",189
"152",193
"153",194
"154",195
"155",196
"156",197
"157",198
"158",199
"159",200
"160",202
"161",203
"162",204
"163",205
"164",206
"165",210
"166",211
"167",212
"168",213
"169",214
"170",215
"171",216
"172",218
"173",221
"174",223
"175",224
"176",225
"177",226
"178",227
"179",228
"180",230
"181",231
"182",232
"183",233
"184",234
"185",235
"186",236
"187",237
"188",240
"189",242
"190",243
"191",244
"192",246
"193",248
"194",251
"195",252
"196",253
"197",255
"198",257
"199",259
"200",260
"201",261
"202",263
"203",264
"204",265
"205",266
"206",267
"207",268
"208",271
"209",272
"210",273
"211",274
"212",275
"213",277
"214",278
"215",279
"216",280
"217",281
"218",282
"219",283
"220",284
"221",285
"222",287
"223",288
"224",289
"225",290
"226",291
"227",292
"228",297
"229",298
"230",300
"231",301
"232",302
"233",303
"234",304
"235",305
"236",308
"237",310
"238",311
"239",312
"240",313
"241",314
"242",315
"243",316
"244",318
"245",319
"246",320
"247",322
"248",323
"249",325
"250",326
"251",327
"252",330
"253",331
"254",332
"255",333
"256",334
"257",335
"258",336
"259",337
"260",339
"261",340
"262",343
"263",344
"264",345
"265",346
"266",348
"267",350
"268",351
"269",352
"270",353
"271",356
"272",357
"273",359
"274",360
"275",361
"276",362
"277",363
"278",364
"279",365
"280",366
"281",367
"282",368
"283",369
"284",370
"285",371
"286",372
"287",373
"288",374
"289",375
"290",376
"291",377
"292",378
"293",379
"294",380
"295",382
"296",383
"297",384
"298",385
"299",386
"300",387
"301",388
"302",389
"303",390
"304",391
"305",392
"306",393
"307",394
"308",395
"309",396
"310",398
"311",399
"312",400
"313",401
"314",402
"315",403
"316",404
"317",405
"318",406
"319",407
"320",408
"321",409
"322",410
"323",413
"324",414
"325",416
"326",417
"327",418
"328",419
"329",420
"330",421
"331",422
"332",424
"333",426
"334",427
"335",428
"336",429
"337",431
"338",432
"339",433
"340",436
"341",437
"342",438
"343",439
"344",440
"345",441
"346",442
"347",443
"348",445
"349",446
"350",447
"351",450
"352",451
"353",452
"354",453
"355",455
"356",456
"357",458
"358",459
"359",460
"360",461
"361",462
"362",464
"363",465
"364",466
"365",467
"366",468
"367",469
"368",471
"369",472
"370",474
"371",478
"372",479
"373",480
"374",481
"375",482
"376",484
"377",485
"378",486
"379",488
"380",489
"381",490
"382",491
"383",494
"384",496
"385",497
"386",499
"387",500
"388",501
"389",502
"390",504
"391",505
"392",506
"393",507
"394",510
"395",512
"396",514
"397",515
"398",516
"399",517
"400",518
"401",519
"402",520
"403",521
"404",523
"405",524
"406",525
"407",526
"408",529
"409",530
"410",531
"411",533
"412",534
"413",536
"414",537
"415",538
"416",539
"417",540
"418",541
"419",543
"420",544
"421",545
"422",546
"423",550
"424",551
"425",552
"426",553
"427",554
"428",555
"429",556
"430",558
"431",559
"432",560
"433",561
"434",562
"435",564
"436",565
"437",567
"438",569
"439",571
"440",574
"441",575
"442",576
"443",578
"444",579
"445",580
"446",582
"447",583
"448",585
"449",586
"450",588
"451",592
"452",593
"453",594
"454",595
"455",596
"456",597
"457",599
"458",602
"459",603
"460",604
"461",605
"462",607
"463",608
"464",609
"465",612
"466",614
"467",616
"468",617
"469",618
"470",619
"471",620
"472",623
"473",624
"474",625
"475",626
"476",627
"477",628
"478",629
"479",631
"480",633
"481",635
"482",636
"483",637
"484",638
"485",639
"486",641
"487",642
"488",644
"489",646
"490",647
"491",648
"492",649
"493",650
"494",651
"495",652
"496",653
"497",654
"498",657
"499",658
"500",659
"501",660
"502",662
"503",663
"504",664
"505",666
"506",667
"507",668
"508",670
"509",671
"510",672
"511",674
"512",675
"513",676
"514",677
"515",679
"516",680
"517",681
"518",682
"519",683
"520",684
"521",685
"522",686
"523",687
"524",688
"525",689
"526",690
"527",691
"528",693
"529",694
"530",696
"531",698
"532",699
"533",700
"534",701
"535",703
"536",705
"537",706
"538",707
"539",709
"540",711
"541",714
"542",716
"543",717
"544",718
"545",719
"546",720
"547",721
"548",723
"549",724
"550",726
"551",727
"552",728
"553",729
"554",730
"555",732
"556",736
"557",738
"558",739
"559",740
"560",741
"561",742
"562",744
"563",745
"564",746
"565",747
"566",748
"567",750
"568",752
"569",753
"570",754
"571",760
"572",762
"573",763
"574",765
"575",768
"576",769
"577",770
"578",771
"579",772
"580",773
"581",774
"582",775
"583",776
"584",777
"585",779
"586",782
"587",784
"588",785
"589",786
"590",788
"591",789
"592",791
"593",792
"594",793
"595",794
"596",795
"597",796
"598",797
"599",798
"600",799
"601",801
"602",802
"603",804
"604",805
"605",806
"606",807
"607",808
"608",809
"609",810
"610",813
"611",814
"612",815
"613",816
"614",817
"615",819
"616",820
"617",821
"618",822
"619",823
"620",825
"621",826
"622",827
"623",829
"624",831
"625",832
"626",833
"627",834
"628",835
"629",836
"630",838
"631",839
"632",840
"633",841
"634",842
"635",843
"636",844
"637",846
"638",847
"639",848
"640",849
"641",850
"642",851
"643",852
"644",853
"645",854
"646",856
"647",857
"648",858
"649",859
"650",860
"651",861
"652",862
"653",863
"654",864
"655",865
"656",866
"657",867
"658",868
"659",869
"660",870
"661",871
"662",872
"663",873
"664",874
"665",875
"666",876
"667",877
"668",878
"669",880
"670",882
"671",883
"672",888
"673",894
"674",895
"675",896
"676",897
"677",898
"678",900
"679",901
"680",902
"681",905
"682",906
"683",907
"684",910
"685",911
"686",912
"687",913
"688",914
"689",916
"690",917
"691",919
"692",920
"693",921
"694",925
"695",926
"696",927
"697",928
"698",930
"699",931
"700",932
"701",933
"702",934
"703",935
"704",938
"705",939
"706",940
"707",941
"708",942
"709",943
"710",947
"711",948
"712",949
"713",951
"714",952
"715",953
"716",955
"717",956
"718",958
"719",959
"720",961
"721",962
"722",964
"723",966
"724",968
"725",969
"726",970
"727",971
"728",972
"729",973
"730",975
"731",976
"732",984
"733",985
"734",986
"735",987
"736",989
"737",990
"738",991
"739",993
"740",995
"741",996
"742",997
"743",998
"744",999
"745",1001
"746",1002
"747",1003
"748",1004
"749",1005
"750",1006
"751",1007
"752",1008
"753",1009
"754",1011
"755",1012
"756",1014
"757",1015
"758",1017
"759",1018
"760",1020
"761",1021
"762",1023
"763",1024
"764",1025
"765",1028
"766",1029
"767",1031
"768",1032
"769",1033
"770",1036
"771",1037
"772",1040
"773",1043
"774",1046
"775",1048
"776",1049
"777",1050
