"","x"
"640",0
"641",124
"642",124
"643",0
"644",0
"645",0
"646",0
"647",0
"648",0
"649",0
"650",0
"651",0
"652",0
"653",0
"654",0
"655",0
"656",0
"657",0
"658",0
"659",0
"660",125
"661",125
"662",0
"663",0
"664",0
"665",0
"666",0
"667",0
"668",0
"669",0
"670",0
"671",0
"672",0
"673",0
"674",0
"675",126
"676",126
"677",126
"678",0
"679",0
"680",0
"681",0
"682",127
"683",127
"684",128
"685",128
"686",128
"687",129
"688",129
"689",129
"690",130
"691",130
"692",131
"693",131
"694",131
"695",131
"696",0
"697",132
"698",132
"699",133
"700",133
"701",133
"702",0
"703",0
"704",0
"705",0
"706",0
"707",0
"708",134
"709",134
"710",0
"711",0
"712",135
"713",135
"714",135
"715",135
"716",0
"717",0
"718",136
"719",136
"720",136
"721",136
"722",136
"723",0
"724",0
"725",0
"726",137
"727",137
"728",138
"729",138
"730",138
"731",139
"732",139
"733",140
"734",140
"735",140
"736",0
"737",0
"738",0
"739",0
"740",0
"741",141
"742",141
"743",142
"744",142
"745",142
"746",0
"747",0
"748",0
"749",0
"750",0
"751",0
"752",0
"753",0
"754",143
"755",143
"756",0
"757",144
"758",144
"759",145
"760",145
"761",0
"762",0
"763",0
"764",146
"765",146
"766",0
"767",0
"768",0
"769",0
"770",0
"771",0
"772",147
"773",147
"774",148
"775",148
"776",148
"777",148
"778",149
"779",149
"780",149
"781",0
"782",150
"783",150
"784",150
"785",150
"786",151
"787",151
"788",0
"789",152
"790",152
"791",153
"792",153
"793",0
"794",154
"795",154
"796",0
"797",0
"798",0
"799",0
"800",0
"801",155
"802",155
"803",155
"804",0
"805",0
"806",156
"807",156
"808",0
"809",157
"810",157
"811",0
"812",0
"813",0
"814",158
"815",158
"816",158
"817",159
"818",159
"819",160
"820",160
"821",0
"822",0
"823",0
"824",0
"825",0
"826",0
"827",0
"828",0
"829",161
"830",161
"831",161
"832",0
"833",0
"834",162
"835",162
"836",162
"837",0
"838",163
"839",163
"840",163
"841",0
"842",0
"843",164
"844",164
"845",164
"846",0
"847",0
"848",0
"849",0
"850",165
"851",165
"852",0
"853",166
"854",166
"855",0
"856",0
"857",0
"858",167
"859",168
"860",168
"861",169
"862",169
"863",0
"864",0
"865",0
"866",0
"867",0
"868",0
"869",0
"870",0
"871",0
"872",0
"873",0
"874",170
"875",170
"876",0
"877",0
"878",0
"879",0
"880",0
"881",0
"882",0
"883",0
"884",0
"885",0
"886",0
"887",0
"888",0
"889",0
"890",0
"891",0
"892",0
"893",0
"894",0
"895",0
"896",0
"897",0
"898",0
"899",171
"900",171
"901",171
"902",171
"903",171
"904",0
"905",0
"906",0
"907",0
"908",0
"909",0
"910",0
"911",0
"912",0
"913",0
"914",0
"915",0
"916",0
"917",0
"918",0
"919",0
"920",0
"921",172
"922",172
"923",0
"924",0
"925",173
"926",173
"927",174
"928",174
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",175
"940",175
"941",0
"942",0
"943",176
"944",176
"945",176
"946",176
"947",176
"948",0
"949",0
"950",177
"951",177
"952",0
"953",178
"954",178
"955",0
"956",179
"957",179
"958",179
"959",180
"960",180
"961",180
"962",180
"963",0
"964",0
"965",0
"966",0
"967",0
"968",0
"969",181
"970",181
"971",182
"972",182
"973",183
"974",183
"975",0
"976",184
"977",184
"978",0
"979",0
"980",185
"981",185
"982",185
"983",0
"984",0
"985",0
"986",0
"987",0
"988",186
"989",186
"990",186
"991",0
"992",187
"993",187
"994",188
"995",188
"996",0
"997",189
"998",189
"999",189
"1000",0
"1001",0
"1002",0
"1003",0
"1004",0
"1005",0
"1006",0
"1007",0
"1008",0
"1009",0
"1010",190
"1011",190
"1012",191
"1013",191
"1014",191
"1015",0
"1016",0
"1017",0
"1018",0
"1019",0
"1020",192
"1021",192
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",0
"1031",0
"1032",0
"1033",0
"1034",0
"1035",0
"1036",0
"1037",0
"1038",0
"1039",0
"1040",193
"1041",193
"1042",0
"1043",0
"1044",0
"1045",0
"1046",0
"1047",0
"1048",0
"1049",0
"1050",194
"1051",194
"1052",195
"1053",195
"1054",196
"1055",196
"1056",197
"1057",197
"1058",0
"1059",198
"1060",198
"1061",198
"1062",198
"1063",199
"1064",199
"1065",199
"1066",0
"1067",0
"1068",0
"1069",0
"1070",0
"1071",0
"1072",0
"1073",0
"1074",0
"1075",0
"1076",0
"1077",0
"1078",200
"1079",200
"1080",200
"1081",0
"1082",0
"1083",0
"1084",0
"1085",0
"1086",0
"1087",0
"1088",0
"1089",0
"1090",0
"1091",201
"1092",201
"1093",201
"1094",0
"1095",0
"1096",0
"1097",0
"1098",0
"1099",202
"1100",202
"1101",203
"1102",203
"1103",203
"1104",0
"1105",0
"1106",204
"1107",204
"1108",0
"1109",205
"1110",205
"1111",205
"1112",205
"1113",206
"1114",206
"1115",207
"1116",207
"1117",208
"1118",208
"1119",0
"1120",209
"1121",209
"1122",209
"1123",0
"1124",0
"1125",0
"1126",0
"1127",0
"1128",0
"1129",0
"1130",0
"1131",0
"1132",0
