movement_id,first_LAT,first_LON,last_LAT,last_LON,num_lines,first_time,last_time,length_metres,duration,first_position_closest_centre_id,first_position_closest_hospital_id,first_position_min_dist_to_centre,first_position_min_dist_to_hospital,last_position_closest_centre_id,last_position_closest_hospital_id,last_position_min_dist_to_centre,last_position_min_dist_to_hospital
18,49.210902000000004,18.596163,49.217758,18.747889999999998,84,3/5/2016 7:11,3/5/2016 7:29,19140.232509999998,17.51666667,42,74,2727.2156219999997,11035.58676,370,74,353.2281832,92.85608308
27,49.251962,18.652983,49.217586,18.747826,71,3/5/2016 18:37,3/5/2016 18:58,11717.125170000001,21.6,271,74,6276.145953,7908.179145,370,74,353.8570083,73.17313414
35,49.314876,18.568354,49.217737,18.747889999999998,153,3/6/2016 8:50,3/6/2016 9:20,27400.9673,30.0,115,74,8852.295470000001,16984.44776,370,74,352.6926163,90.56476489
38,49.340893,18.54563,49.217683,18.747911,177,3/6/2016 16:37,3/6/2016 17:11,31372.520010000004,34.18333333,115,15,5734.699619,19685.04277,370,74,349.890251,85.02530731
50,49.314961,18.569598000000003,49.217758,18.748019,137,3/7/2016 12:18,3/7/2016 12:59,27452.601430000002,41.03333333,115,74,8911.060014,16921.346690000002,370,74,344.11163730000004,95.13810190000001
53,49.228433,18.625216,49.217307,18.74716,80,3/7/2016 15:24,3/7/2016 15:42,14471.38138,18.31666667,42,74,4771.744701,8992.324395,370,74,397.9261852,53.73309133
58,49.289513,18.581936,49.218305,18.745615,149,3/7/2016 22:47,3/7/2016 23:33,24887.53009,46.26666667,42,74,7942.845717,14499.31328,370,74,528.6759271000001,211.58827999999997
63,49.222296,18.554792000000003,49.217586,18.747804000000002,111,3/8/2016 7:00,3/8/2016 7:27,23286.002809999998,26.96666667,42,74,551.5259842999999,14034.56585,370,74,355.4313361,72.89441823
71,49.226642,18.560414,49.216192,18.746989000000003,116,3/8/2016 13:58,3/8/2016 14:23,20520.32287,24.9,42,74,798.7534786,13655.30124,370,74,419.3688003,95.78188127
74,49.283869,18.587129,49.21779,18.747804000000002,142,3/8/2016 15:45,3/8/2016 16:34,23395.24605,48.53333333,42,74,7414.577512999999,13839.984180000001,370,74,360.1433698,95.37004042
100,49.292238,18.583868,49.217769,18.747783,133,3/9/2016 23:57,3/10/2016 0:32,24392.72055,35.73333333,42,74,8267.813004000001,14555.23842,370,74,361.08058900000003,92.86779711
146,49.264986,18.645945,49.216149,18.750529,81,3/13/2016 11:37,3/13/2016 11:55,13178.32199,17.85,271,74,7475.248242000001,9123.209823000001,370,74,180.0832659,227.779087
153,49.232274,18.573589000000002,49.217746999999996,18.747869,124,3/13/2016 18:31,3/13/2016 18:55,20575.72139,23.95,42,74,1691.9095989999998,12768.51029,370,74,354.4323911,91.36498817
161,49.193275,18.526168,49.217726,18.747911,109,3/13/2016 23:15,3/13/2016 23:47,22957.24687,31.31666667,42,50,3864.888587,10894.95797,370,74,350.9294827,89.68857941
164,49.218134,18.564684,49.215913,18.750508,90,3/14/2016 4:05,3/14/2016 4:23,21985.63099,17.3,42,74,304.8510599,13303.87684,370,74,196.6880974,237.8257168
183,49.284255,18.43684,49.217608,18.747826,180,3/15/2016 8:48,3/15/2016 9:27,35866.421330000005,39.13333333,115,50,10051.125240000001,19937.60813,370,74,354.30042610000004,75.58132212
186,49.204368,18.565264000000003,49.217576,18.747933,106,3/15/2016 16:32,3/15/2016 16:55,22968.34621,23.91666667,42,74,1709.973102,13336.520190000001,370,74,346.0028943,73.93528327
189,49.234388,18.551016,49.217726,18.747911,103,3/15/2016 17:58,3/15/2016 18:21,23317.38471,23.21666667,42,74,1812.442305,14426.04975,370,74,350.9294827,89.68857941
