"","x"
"1018",271
"1019",271
"1020",0
"1021",0
"1022",272
"1023",272
"1024",273
"1025",273
"1026",273
"1027",274
"1028",274
"1029",274
"1030",275
"1031",275
"1032",0
"1033",276
"1034",276
"1035",276
"1036",277
"1037",277
"1038",277
"1039",277
"1040",278
"1041",278
"1042",279
"1043",279
"1044",279
"1045",280
"1046",280
"1047",281
"1048",281
"1049",281
"1050",282
"1051",282
"1052",282
"1053",282
"1054",283
"1055",283
"1056",283
"1057",284
"1058",284
"1059",284
"1060",0
"1061",285
"1062",285
"1063",285
"1064",0
"1065",286
"1066",286
"1067",286
"1068",287
"1069",287
"1070",0
"1071",288
"1072",288
"1073",288
"1074",289
"1075",289
"1076",289
"1077",0
"1078",0
"1079",290
"1080",290
"1081",290
"1082",291
"1083",291
"1084",291
"1085",0
"1086",292
"1087",292
"1088",293
"1089",293
"1090",293
"1091",293
"1092",294
"1093",294
"1094",294
"1095",295
"1096",295
"1097",295
"1098",0
"1099",296
"1100",296
"1101",0
"1102",297
"1103",297
"1104",297
"1105",297
"1106",298
"1107",298
"1108",299
"1109",299
"1110",299
"1111",300
"1112",300
"1113",300
"1114",300
"1115",301
"1116",301
"1117",301
"1118",302
"1119",302
"1120",0
"1121",303
"1122",303
"1123",303
"1124",0
"1125",304
"1126",304
"1127",304
"1128",305
"1129",305
"1130",305
"1131",0
"1132",0
"1133",306
"1134",306
"1135",306
"1136",306
"1137",306
"1138",306
"1139",307
"1140",307
"1141",307
"1142",308
"1143",308
"1144",308
"1145",309
"1146",309
"1147",309
"1148",310
"1149",310
"1150",310
"1151",0
"1152",311
"1153",311
"1154",311
"1155",312
"1156",312
"1157",0
"1158",0
"1159",313
"1160",313
"1161",313
"1162",314
"1163",314
"1164",314
"1165",314
"1166",315
"1167",315
"1168",315
"1169",0
"1170",316
"1171",316
"1172",316
"1173",317
"1174",317
"1175",317
"1176",0
"1177",318
"1178",318
"1179",318
"1180",319
"1181",319
"1182",0
"1183",0
"1184",0
"1185",0
"1186",0
"1187",320
"1188",320
"1189",320
"1190",321
"1191",321
"1192",321
"1193",322
"1194",322
"1195",322
"1196",322
"1197",322
"1198",0
"1199",323
"1200",323
"1201",324
"1202",324
"1203",325
"1204",325
"1205",326
"1206",326
"1207",326
"1208",327
"1209",327
"1210",327
"1211",328
"1212",328
"1213",328
"1214",329
"1215",329
"1216",330
"1217",330
"1218",330
"1219",331
"1220",331
"1221",331
"1222",332
"1223",332
"1224",332
"1225",333
"1226",333
"1227",333
"1228",334
"1229",334
"1230",334
"1231",0
"1232",0
"1233",0
"1234",0
"1235",0
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",0
"1259",0
"1260",335
"1261",335
"1262",335
"1263",335
"1264",335
"1265",336
"1266",336
"1267",337
"1268",337
"1269",337
"1270",338
"1271",338
"1272",338
"1273",0
"1274",339
"1275",339
"1276",339
"1277",0
"1278",340
"1279",340
"1280",0
"1281",341
"1282",341
"1283",341
"1284",341
"1285",341
"1286",342
"1287",342
"1288",343
"1289",343
"1290",0
"1291",344
"1292",344
"1293",344
"1294",345
"1295",345
"1296",345
"1297",346
"1298",346
"1299",346
"1300",0
"1301",347
"1302",347
"1303",347
"1304",0
"1305",348
"1306",348
"1307",349
"1308",349
"1309",350
"1310",350
"1311",350
"1312",351
"1313",351
"1314",351
"1315",0
"1316",0
"1317",352
"1318",352
"1319",352
"1320",353
"1321",353
"1322",353
"1323",0
"1324",354
"1325",354
"1326",354
"1327",354
"1328",354
"1329",0
"1330",355
"1331",355
"1332",355
"1333",0
"1334",0
"1335",356
"1336",356
"1337",356
"1338",357
"1339",357
"1340",0
"1341",358
"1342",358
"1343",358
"1344",359
"1345",359
"1346",359
"1347",360
"1348",360
"1349",360
"1350",0
"1351",361
"1352",361
"1353",362
"1354",362
"1355",362
"1356",362
"1357",363
"1358",363
"1359",363
"1360",364
"1361",364
"1362",364
"1363",0
"1364",0
"1365",365
"1366",365
"1367",0
"1368",0
"1369",0
"1370",0
"1371",366
"1372",366
"1373",0
"1374",0
"1375",367
"1376",367
"1377",367
"1378",368
"1379",368
"1380",368
"1381",369
"1382",369
"1383",370
"1384",370
"1385",371
"1386",371
"1387",0
"1388",0
"1389",0
"1390",372
"1391",372
"1392",372
"1393",373
"1394",373
"1395",373
"1396",0
"1397",0
"1398",374
"1399",374
"1400",375
"1401",375
"1402",375
"1403",376
"1404",376
"1405",376
"1406",377
"1407",377
"1408",377
"1409",378
"1410",378
"1411",379
"1412",379
"1413",380
"1414",380
"1415",380
"1416",380
"1417",380
"1418",380
"1419",380
"1420",0
"1421",0
"1422",381
"1423",381
"1424",381
"1425",382
"1426",382
"1427",382
"1428",383
"1429",383
"1430",384
"1431",384
"1432",384
"1433",0
"1434",385
"1435",385
"1436",385
"1437",386
"1438",386
"1439",386
"1440",386
"1441",387
"1442",387
"1443",387
"1444",388
"1445",388
"1446",388
"1447",0
"1448",0
"1449",0
"1450",389
"1451",389
"1452",389
"1453",390
"1454",390
"1455",390
"1456",391
"1457",391
"1458",391
"1459",392
"1460",392
"1461",393
"1462",393
"1463",393
"1464",0
"1465",0
"1466",394
"1467",394
"1468",394
"1469",0
"1470",395
"1471",395
"1472",395
"1473",396
"1474",396
"1475",396
"1476",397
"1477",397
"1478",397
"1479",0
"1480",398
"1481",398
"1482",398
"1483",398
"1484",399
"1485",399
"1486",399
"1487",399
"1488",0
"1489",400
"1490",400
"1491",400
"1492",401
"1493",401
"1494",402
"1495",402
"1496",403
"1497",403
"1498",403
"1499",403
"1500",0
"1501",404
"1502",404
"1503",0
"1504",405
"1505",405
"1506",406
"1507",406
"1508",406
"1509",407
"1510",407
"1511",407
"1512",407
"1513",408
"1514",408
"1515",409
"1516",409
"1517",0
"1518",0
"1519",0
"1520",410
"1521",410
"1522",0
"1523",411
"1524",411
"1525",411
"1526",412
"1527",412
"1528",412
"1529",0
"1530",413
"1531",413
"1532",413
"1533",413
"1534",413
"1535",414
"1536",414
"1537",414
"1538",0
"1539",415
"1540",415
"1541",415
"1542",416
"1543",416
"1544",416
"1545",0
"1546",417
"1547",417
"1548",417
"1549",418
"1550",418
"1551",419
"1552",419
"1553",419
"1554",420
"1555",420
"1556",420
"1557",0
"1558",0
"1559",0
"1560",0
"1561",0
"1562",0
"1563",0
"1564",0
"1565",0
"1566",0
"1567",0
"1568",0
"1569",0
"1570",0
"1571",0
"1572",0
"1573",0
"1574",421
"1575",421
"1576",421
"1577",0
"1578",422
"1579",422
"1580",422
"1581",423
"1582",423
"1583",423
"1584",424
"1585",424
"1586",425
"1587",425
"1588",425
"1589",426
"1590",426
"1591",426
"1592",426
"1593",0
"1594",427
"1595",427
"1596",427
"1597",428
"1598",428
"1599",428
"1600",429
"1601",429
"1602",430
"1603",430
"1604",431
"1605",431
"1606",432
"1607",432
"1608",0
"1609",0
"1610",0
"1611",433
"1612",433
"1613",433
"1614",434
"1615",434
"1616",434
"1617",435
"1618",435
"1619",435
"1620",436
"1621",436
"1622",436
"1623",436
"1624",437
"1625",437
"1626",437
"1627",0
"1628",438
"1629",438
"1630",438
"1631",439
"1632",439
"1633",440
"1634",440
"1635",441
"1636",441
"1637",441
"1638",0
"1639",442
"1640",442
"1641",442
"1642",443
"1643",443
"1644",443
"1645",443
"1646",443
"1647",444
"1648",444
"1649",444
"1650",445
"1651",445
"1652",445
"1653",445
"1654",446
"1655",446
"1656",446
"1657",0
"1658",447
"1659",447
"1660",447
"1661",447
"1662",447
"1663",447
"1664",448
"1665",448
"1666",449
"1667",449
"1668",449
"1669",450
"1670",450
"1671",450
"1672",450
"1673",450
"1674",451
"1675",451
"1676",451
"1677",452
"1678",452
"1679",452
"1680",453
"1681",453
"1682",453
"1683",453
"1684",0
"1685",454
"1686",454
"1687",455
"1688",455
"1689",456
"1690",456
"1691",456
"1692",457
"1693",457
"1694",457
"1695",458
"1696",458
"1697",458
"1698",459
"1699",459
"1700",460
"1701",460
"1702",0
"1703",461
"1704",461
"1705",461
"1706",462
"1707",462
"1708",462
"1709",463
"1710",463
"1711",463
"1712",464
"1713",464
"1714",464
"1715",465
"1716",465
"1717",465
"1718",0
"1719",466
"1720",466
