,travel time,real travel time,euc_dist,distance,hour of day,O lat,O lon,D lat,D lon
2241,327,390.0,0.016830964707940876,1944.716,15,49.225923,18.729479,49.224936,18.746281
2242,600,652.9999998,0.13199035353009927,11136.851999999999,14,49.225955,18.729415,49.203435,18.85947
2243,670,700.9999998,0.11444916008429007,11779.268,16,49.225944,18.729393,49.212544,18.843055
2244,653,727.9999998,0.12142015867226787,12521.234,21,49.225858,18.729501000000006,49.213252,18.850265
2245,219,298.99999998,0.004935548703031946,1018.355,22,49.225869,18.729393,49.230504,18.731089
2246,1120,1176.0,0.1658163254718929,20912.635000000002,8,49.225923,18.729458,49.088991,18.635945
2247,252,322.99999998000004,0.01695738169647657,2108.818,19,49.226041,18.729393,49.223316,18.74613
2248,1782,1825.0000002000002,0.15640534363313782,25205.430999999997,15,49.225891,18.729479,49.15316,18.591013
2249,513,552.0,0.0264321850023829,3356.0939999999996,21,49.225976,18.729415,49.200356,18.735917
2250,1464,1560.0,0.18641573036897754,25636.800000000003,1,49.226019,18.729458,49.316292,18.566358
2251,274,324.0,0.010363721580590964,1914.406,9,49.225987,18.729372,49.223037,18.739307
2252,359,412.99999998000004,0.01630550397871966,2549.8169999999996,23,49.225987,18.729415,49.210495,18.724329
2253,574,642.0,0.06071418529471384,7480.631,20,49.225976,18.729501000000006,49.208306,18.671415
2254,1050,1056.0,0.13695343098294385,12049.319,9,49.225955,18.729458,49.202598,18.864405
2255,568,597.0,0.08023111691232752,7511.668000000001,11,49.225858,18.729479,49.239194,18.808594
2256,900,990.0,0.09814925025185124,13387.378999999997,16,49.225976,18.729436,49.173587,18.646438
2257,838,909.0,0.18014183625410127,17794.242,19,49.225998,18.729415,49.224678,18.549278
2258,556,573.0,0.03907619175406108,4360.261,22,49.225912,18.729372,49.204293,18.696821
2259,378,415.00000002,0.01170002606834677,2312.951,11,49.225923,18.729415,49.21779,18.721004
2260,361,441.0,0.011752866246158289,2726.098,15,49.225976,18.729501000000006,49.2169,18.722034
2261,1137,1138.9999998,0.12955086347840297,16318.124000000005,19,49.22603,18.729436,49.311528,18.632104
2262,1261,1320.0,0.2979850432370695,25281.156000000003,20,49.225923,18.729479,49.25768,19.025767
2263,455,565.00000002,0.02315912159387501,4805.084999999999,2,49.225773,18.729715,49.21102,18.711863
2264,1127,1198.0000002,0.22774837726754613,21994.937,12,49.22593300000001,18.729329,49.191945,18.504131
2265,893,994.0000002,0.16670463168430463,19045.373,13,49.22600900000001,18.729522,49.205162,18.564126
2266,408,457.9999999799999,0.009878989067713733,1560.906,15,49.225966,18.729415,49.216417,18.731947
2267,1127,1183.9999998,0.096112991530795,12341.297999999999,20,49.225955,18.729501000000006,49.151701,18.790526
2268,399,411.0,0.011998990165844367,3595.8639999999996,5,49.225944,18.729308,49.237682,18.726819
2269,854,874.0000002,0.040024751392107594,5594.744000000001,10,49.225869,18.729393,49.202137,18.761623
2270,595,601.0000001999999,0.019888956860526927,3639.5429999999997,18,49.225955,18.729415,49.217232,18.747289
2271,762,847.9999998,0.06632336991588925,9609.778999999999,12,49.225944,18.729436,49.28373,18.696885
2272,411,463.00000002,0.014727217014766106,2152.607,16,49.225976,18.729458,49.225515,18.744178
2273,810,915.0,0.09970678577709072,11872.358,20,49.22600900000001,18.729436,49.306786,18.787887
2274,780,874.0000002,0.08133180687160696,11478.072,22,49.225891,18.729522,49.297151,18.690319
2275,825,856.9999998,0.17207341761584719,18225.839,19,49.22593300000001,18.729436,49.2247,18.557367000000006
2276,459,469.99999998,0.021842738953711107,3430.761,6,49.225676,18.729157,49.20483,18.722634
2277,981,1015.9999998,0.09333907576679733,12218.219000000001,8,49.225966,18.729436,49.306475,18.682208
2278,1581,1615.9999998,0.15559696605011128,21705.433,16,49.225976,18.729308,49.292688,18.588738
2279,688,729.0,0.0048852187259018146,448.33299999999997,22,49.22593300000001,18.729351,49.230482,18.731132
2280,965,985.0000002,0.16601823443525823,19458.92,8,49.226019,18.729415,49.22574,18.563397
2281,371,442.00000001999996,0.024723443975305695,2731.1679999999997,15,49.225976,18.729436,49.219915,18.753405
2282,776,876.0,0.07911113005133681,10838.481999999998,8,49.225998,18.729415,49.170101,18.673432
2283,539,646.0000001999999,0.08808063208787804,9691.448,12,49.225998,18.729479,49.263828,18.649936
2284,355,396.0,0.03162645855925437,4464.433999999999,13,49.225912,18.729501000000006,49.195721,18.720081
2285,240,249.00000000000003,0.00511825849288578,912.755,18,49.225998,18.729415,49.230729,18.731368
2286,252,349.99999998,0.012235320715041215,1889.7320000000002,22,49.226041,18.729436,49.22211400000001,18.741024
2287,157,192.0,0.00513262077304979,802.257,19,49.225976,18.729415,49.23074,18.731325
2288,1369,1443.0,0.15971094459992718,21267.575999999997,5,49.225891,18.729351,49.285403,18.581142
2289,826,846.0,0.17756009619562627,17623.291,15,49.225998,18.729393,49.222178,18.551874
2290,502,547.99999998,0.03446121055621838,5830.229000000001,17,49.226159,18.729415,49.214722,18.761923
2291,1702,1765.9999998,0.16749172030283357,21091.136,9,49.22593300000001,18.729415,49.087456,18.635194
2292,352,373.9999999799999,0.016829145314005048,2645.406,16,49.225891,18.729458,49.209947,18.734844
2293,244,313.00000002,0.005383203971611628,1785.9119999999998,22,49.225998,18.729372,49.228047,18.73435
2294,1751,1846.0000002,0.22888725875636004,26668.027,6,49.225944,18.729393,49.260169,18.503079
2295,368,397.00000002,0.01535001302931174,2841.9500000000003,12,49.225858,18.729436,49.210892,18.732848
2296,437,519.0,0.018258627248506305,2904.3779999999997,17,49.22588,18.729544,49.21793,18.713107
2297,1057,1162.9999997999998,0.09001729414396052,12700.712999999998,3,49.225891,18.72978,49.299737,18.781257
2298,143,192.0,0.004122895705692273,1252.4740000000002,15,49.225944,18.729308,49.229731,18.730938
2299,577,583.00000002,0.05557388016865503,7942.797,16,49.226019,18.729436,49.246318,18.677702
2300,394,442.00000001999996,0.01871312592807629,3609.21,19,49.225998,18.729393,49.238937,18.742912
2301,473,505.0000000200001,0.01989051316582976,3678.896,13,49.225923,18.729522,49.21469,18.713107
2302,177,199.00000002,0.005135352860323113,478.7489999999999,18,49.225944,18.729458,49.230676,18.731453
2303,271,291.0,0.01869259032344302,2230.491,4,49.225848,18.729565,49.239001,18.742847
2304,213,283.00000002,0.010022557058953099,2742.3030000000003,14,49.225923,18.729265,49.216278,18.73199
2305,553,556.00000002,0.05045705961509211,7501.263,17,49.22593300000001,18.729351,49.175572,18.726239
2306,267,304.99999998,0.011162018186704299,2469.2500000000005,7,49.22600900000001,18.729351,49.215816,18.724802
2307,596,633.0,0.08834638174820211,8672.714,8,49.225923,18.729501000000006,49.242735,18.816233
2308,805,880.0000001999999,0.0662627286262793,9820.997999999998,15,49.225966,18.729393,49.283719,18.696907
2309,1133,1162.9999997999998,0.16616852703506801,21737.743,18,49.22593300000001,18.729458,49.088604,18.635902
2310,297,366.0,0.012424989376247959,3101.8,16,49.225923,18.729501000000006,49.237767,18.733256
2311,382,472.00000001999996,0.01834870638491962,2415.11,12,49.225955,18.729436,49.20807,18.733535
2312,465,555.0,0.03888178455266605,7747.657999999999,19,49.225976,18.729458,49.257229,18.752589
2313,704,709.9999998000001,0.09020569190466733,8504.377000000002,22,49.225987,18.729372,49.241533,18.818228
2314,440,514.00000002,0.040027285193975616,6125.034000000001,7,49.226041,18.729351,49.261403,18.748105
2315,983,1032.0,0.16297727612461824,18155.49,9,49.22593300000001,18.729436,49.217876,18.566658
2316,579,622.9999998,0.037762041801258125,6496.709,22,49.226105,18.729415,49.21263,18.764691
2317,739,835.0000001999999,0.07060878195380661,8459.421999999999,16,49.226019,18.729565,49.186344,18.671157
2318,791,895.9999998,0.09679102965151028,10507.101,15,49.225891,18.729458,49.203102,18.823528
2319,513,600.0,0.08098743764930172,7180.625,17,49.225987,18.729372,49.239548,18.809216
2320,514,604.9999998000001,0.019368538535471398,2182.754,23,49.225966,18.729458,49.212329,18.743212
2321,349,396.0,0.01889784868707606,2590.636,2,49.225912,18.729522,49.21165300000001,18.71712
2322,860,946.9999998,0.08935709720553268,10988.803,10,49.225976,18.729501000000006,49.299287,18.780591
2323,819,838.0000002,0.15512863395582557,13452.506,13,49.225869,18.729415,49.216041,18.884232
2324,329,336.0,0.012077898658294452,1430.317,14,49.225966,18.729436,49.221556,18.74068
2325,1134,1225.0000002000002,0.1762550282403297,20955.748000000003,20,49.225901,18.729436,49.234645,18.553398
2326,717,748.9999998000001,0.041806289311533316,3877.5750000000003,8,49.225891,18.729479,49.20734,18.766944
2327,221,253.99999998,0.014648163434370488,3300.9320000000002,15,49.225912,18.729458,49.240546,18.728814
2328,578,595.00000002,0.05282793311307923,6533.869,19,49.225912,18.729479,49.206246,18.77851
2329,332,400.00000002,0.008501717944038898,756.0,14,49.225923,18.729458,49.223745,18.737676
2330,515,597.0,0.02814954781164604,3793.008,19,49.225976,18.729458,49.200077,18.740487
2331,993,1072.0000002000002,0.04300013670907817,4300.91,11,49.225976,18.729501000000006,49.203242,18.766
2332,280,382.99999998000004,0.01643313189869721,2304.1780000000003,17,49.225923,18.729436,49.211643,18.721304
2333,2059,2167.0000002,0.21701700911218874,31964.005,10,49.226041,18.729544,49.438729,18.772674
2334,629,738.0,0.01157065447586683,3531.2110000000002,16,49.226041,18.729351,49.21953900000001,18.71978
2335,858,886.9999998,0.13307199886526902,10838.841,19,49.22588,18.729501000000006,49.203339,18.86065
2336,1390,1498.9999998,0.2688209577785933,27548.771000000004,18,49.225944,18.729415,49.243894,18.461194
2337,343,414.0,0.03989304282703607,3970.1929999999998,23,49.225848,18.729372,49.223519,18.769197
2338,684,796.0000001999999,0.06187153376150167,9615.173000000003,4,49.226384,18.729565,49.176441,18.766086
2339,615,652.0000002,0.07958255568904375,11062.769000000002,8,49.225976,18.729436,49.287807,18.679333
2340,274,325.99999998,0.015404961798066929,2110.761,21,49.225955,18.729393,49.223047,18.744521
2341,361,372.0,0.01910694836963769,2004.9679999999996,12,49.225891,18.729436,49.221631,18.748062
2342,330,376.0000000200001,0.016731956639919263,2190.364,17,49.22593300000001,18.729501000000006,49.21278,18.739843
2343,466,574.00000002,0.08004905602191585,7564.229,19,49.225912,18.729565,49.239173,18.808508
2344,806,915.0,0.07045566155391508,6647.210999999999,4,49.225912,18.729544,49.22029000000001,18.799775
2345,386,406.99999998,0.014929800065633448,1972.8990000000001,14,49.225944,18.729501000000006,49.224195,18.744328
2346,608,696.0,0.03414860203580853,3632.747,16,49.225976,18.729393,49.212437,18.760743
2347,315,342.0,0.014940449926292785,2595.3660000000004,18,49.226019,18.729415,49.211439,18.732677
2348,382,427.99999998000004,0.03862065056417467,3434.206,19,49.225923,18.729243,49.213874,18.765936
2349,1048,1111.9999998,0.09307962751322105,10757.745,10,49.225966,18.729479,49.300553,18.785162
2350,946,997.0000002,0.17437704707042667,20978.837999999996,22,49.22593300000001,18.729436,49.181881,18.560715
2351,369,418.9999999799999,0.014305648709512446,2764.7690000000002,6,49.225858,18.729351,49.223305,18.743427
2352,313,418.00000002,0.014133521146549576,1478.6710000000003,9,49.225998,18.729544,49.21926,18.741968
2353,300,334.00000002,0.016530968906871852,3059.0629999999996,19,49.225901,18.729415,49.212243,18.738728
2354,712,738.0,0.05510875713532424,8442.093,18,49.225944,18.729436,49.269557,18.695748
2355,534,588.0,0.02406620672230349,4258.515,19,49.22593300000001,18.729501000000006,49.212168,18.70976
2356,618,643.0000002,0.037257589200055154,4637.1810000000005,10,49.225987,18.729522,49.211364,18.76379
2357,215,267.0,0.012659408556487185,2857.497,12,49.225955,18.729479,49.2353,18.738019
2358,288,316.00000002,0.01628841121779562,1812.2460000000003,14,49.225912,18.729436,49.227114,18.74568
2359,734,826.9999998,0.09324161802542834,11142.519,16,49.226019,18.729372,49.266875,18.645558
2360,583,600.0,0.04338550560959547,4105.298,17,49.22593300000001,18.729393,49.205924,18.767889
2361,456,505.99999998,0.07465336370854282,7437.91,4,49.226019,18.729372,49.257712,18.66178
2362,910,930.0,0.10246783574370846,13409.922999999999,22,49.225923,18.729415,49.244054,18.628564
2363,830,879.0,0.07378066462833953,9351.057,9,49.226062,18.729522,49.165294,18.771365
2364,104,157.99999997999998,0.006744013196899134,217.34300000000002,15,49.226019,18.729393,49.227554,18.73596
2365,651,690.0,0.026971779418498314,3911.117,11,49.225901,18.729458,49.201268,18.718472
2366,809,823.0000002,0.030317414137748893,4494.785,9,49.225365,18.72963,49.196365,18.73847
2367,845,940.9999998,0.18973102530951444,16499.827,23,49.225944,18.729479,49.214507,18.918865
2368,236,262.99999998000004,0.006178314090424243,953.627,23,49.22603,18.729501000000006,49.221524,18.733728
2369,172,205.00000002,0.010344821699771443,489.82899999999995,1,49.22593300000001,18.729458,49.223723,18.739564
2370,708,750.0,0.0485858806856488,6251.325,17,49.225944,18.729436,49.206353,18.773897
2371,543,631.0000001999999,0.013118381035782039,2237.8940000000002,10,49.225923,18.729393,49.225483,18.742504
2372,883,968.9999999999999,0.143659827899102,12701.526000000002,13,49.22588,18.729479,49.204014,18.871465
2373,825,879.0,0.17475370540563515,17651.428,18,49.225955,18.729522,49.221127,18.554835
2374,583,604.0000002,0.021651516274845888,4379.642999999999,22,49.225944,18.729415,49.21455,18.711004
2375,524,535.99999998,0.04265623528864549,5012.282999999999,7,49.225976,18.729458,49.204701,18.692486
2376,321,355.99999998,0.004750534811999993,790.1030000000001,8,49.226062,18.729544,49.230547,18.73111
2377,873,913.0000002,0.07917973995916171,9267.850999999999,11,49.225923,18.729458,49.163599,18.778296
2378,398,481.0000000200001,0.01051736587744878,3227.261,14,49.22593300000001,18.729587,49.21793,18.722763
2379,539,594.0,0.041304752390008546,4527.478000000001,23,49.225944,18.729522,49.210377,18.767781
2380,253,313.99999998,0.015167155336452373,2234.5249999999996,11,49.225976,18.729458,49.212125,18.735638
2381,244,331.0000000200001,0.021690091493585945,3029.8230000000003,16,49.225848,18.729565,49.241598,18.744478
2382,657,693.0,0.07827572621189409,9385.083,15,49.225955,18.729479,49.18408,18.795612
2383,695,736.0000001999999,0.10471907232686944,10465.737000000001,9,49.226084,18.729565,49.210087,18.833055
2384,469,491.99999999999994,0.043118637501665606,6796.378999999999,17,49.225944,18.729393,49.257766,18.700297
2385,471,487.00000002,0.04346235066123455,5696.218,3,49.225805,18.72963,49.2565,18.7604
2386,573,613.0000002,0.03164161034144706,4261.0830000000005,8,49.226051,18.729351,49.197963,18.743920000000006
2387,350,412.99999998000004,0.02430383973778715,4899.162000000001,18,49.225966,18.729329,49.211267,18.709974
2388,557,573.0,0.0600869338625335,8148.468000000001,19,49.225966,18.729393,49.271016,18.689632
2389,197,214.00000002,0.011694568012540974,1596.586,22,49.22593300000001,18.729522,49.231008,18.740058
2390,549,610.0000001999999,0.02143875686694928,4110.994000000001,13,49.225987,18.729393,49.215001,18.710983
2391,336,378.0,0.009775216110144001,1065.8500000000001,14,49.225998,18.729436,49.221481,18.738105
2392,283,334.00000002,0.01656071453772531,1750.7509999999997,17,49.225987,18.729393,49.212308,18.738728
2393,308,385.00000002,0.01692333253232246,2539.8219999999997,19,49.225955,18.729458,49.20988300000001,18.734758
2394,499,567.0,0.04306743003709612,4268.97,4,49.225912,18.729436,49.203789,18.766387
2395,728,826.9999998,0.05671999719675627,8375.399,8,49.226084,18.729479,49.243743,18.675578
2396,573,670.0000001999999,0.06251251714656968,9021.555999999999,15,49.225901,18.729393,49.224013,18.666909
2397,333,388.00000002,0.012715785661928622,2800.22,21,49.225998,18.729436,49.235117,18.738298
2398,1072,1173.0,0.22862428993001416,22325.852000000006,8,49.225987,18.729501000000006,49.191676,18.503466
2399,1085,1126.0000002,0.10517073544480113,11893.63,16,49.225944,18.729415,49.309179,18.793702
2400,475,580.00000002,0.016109182722907088,3847.028,18,49.225901,18.729479,49.216363,18.716497
2401,1890,1996.0000002,0.2900459942147107,31235.345,22,49.225944,18.729436,49.275426,18.443642
2402,343,369.0,0.03431148405417457,6762.146,2,49.226051,18.729458,49.254054,18.749285
2403,465,483.00000000000006,0.011238157722686916,1636.45,5,49.225944,18.729415,49.215677,18.733985
2404,619,655.9999998,0.021654538000149836,4192.295,15,49.225891,18.729458,49.214561,18.711004
2405,719,813.0,0.03848212834550995,3942.205,17,49.22593300000001,18.729415,49.210312,18.764584
2406,503,562.99999998,0.037388803578078944,3868.6749999999997,23,49.225762,18.729565,49.21381,18.764992000000003
2407,251,258.0,0.012347885648967997,2102.305,13,49.225966,18.729415,49.225472,18.741753
2408,589,598.00000002,0.0988842420611115,22866.631999999998,17,49.225987,18.729393,49.234559,18.630881
2409,328,418.00000002,0.021262693902702894,2600.7879999999996,16,49.226019,18.729436,49.210473,18.743942
2410,157,189.0,0.009853214703837798,504.73099999999994,14,49.225966,18.729372,49.223294,18.738856
2411,1292,1312.9999997999998,0.15860543422278955,22194.221,16,49.225955,18.729436,49.288429,18.583653
2412,405,522.0,0.019708412924433993,3300.6629999999996,7,49.226084,18.729479,49.206868,18.733857
2413,440,469.99999998,0.014525332388619855,2992.294,17,49.225912,18.729286,49.240396,18.730381
2414,669,759.0,0.05879467956371578,8937.680999999999,18,49.225955,18.729458,49.273183,18.694439000000006
2415,639,664.9999998000001,0.05905473640615409,7277.353000000001,21,49.22593300000001,18.729458,49.210699,18.672402
2416,1030,1128.0,0.0971130671845981,13447.319000000001,0,49.225923,18.729393,49.3117,18.68386
2417,315,328.00000002,0.018559700213095262,2080.447,9,49.225955,18.729415,49.218209,18.712549
2418,639,696.0,0.05753930220292728,8198.228,13,49.225987,18.729565,49.27254,18.695748
2419,222,244.99999997999998,0.016254456773457247,1826.1599999999999,14,49.22593300000001,18.729372,49.214711,18.741131
2420,211,286.00000002,0.009586609671826377,785.088,17,49.225912,18.729393,49.220354,18.737204
2421,187,207.0,0.013413576443294837,3159.266,22,49.225891,18.729393,49.237188,18.736625
2422,308,336.0,0.04054249584077804,3497.74,8,49.225966,18.729501000000006,49.205871,18.764713
2423,692,727.0000002,0.07025863484298513,7613.509999999999,18,49.225912,18.729544,49.187513,18.670707
2424,762,856.0000001999999,0.08012477066426038,12013.599,19,49.225923,18.729415,49.150188,18.755572
2425,955,982.0000002,0.12918121313101094,17885.572,5,49.225912,18.729522,49.232263,18.600497
2426,354,364.00000002,0.027023864138943598,3853.544,13,49.226041,18.729372,49.200088,18.72184
2427,709,798.0,0.04202999405186793,4065.9149999999995,16,49.225987,18.729436,49.210559,18.768532
2428,877,933.0,0.07651077964574925,9013.371000000001,22,49.225719,18.729887,49.269568,18.667188
2429,240,300.0,0.01281568929086603,971.0740000000001,10,49.225912,18.729415,49.219496,18.740509
2430,313,421.99999998,0.019745094833909058,2628.296,14,49.225955,18.729565,49.209754,18.718278
2431,696,703.9999998000001,0.07936871838450588,9442.949999999999,17,49.22588,18.729479,49.163417,18.778446
2432,257,303.0,0.016102365198941794,2136.77,19,49.225976,18.729351,49.210977,18.735209
2433,409,441.0,0.050074145684175675,5004.646999999999,9,49.225923,18.729458,49.238894,18.777823
2434,408,454.00000002,0.01967419248660542,2937.0139999999997,10,49.225966,18.729393,49.206815,18.7339
2435,651,742.0000002,0.08737255240634795,11430.326,12,49.225923,18.729436,49.297978,18.778853
2436,897,910.9999998,0.24452750365756482,20930.798,15,49.22593300000001,18.729415,49.247359,18.973002
2437,1112,1126.0000002,0.13407980209562032,17813.477,18,49.225976,18.729458,49.210913,18.596227
2438,214,325.00000002,0.011748024599909269,1920.328,1,49.225998,18.729415,49.231019,18.740036
2439,852,927.0,0.09464186330583543,13394.917,7,49.226073,18.729479,49.309136,18.684118
2440,1658,1761.0,0.17928581700179227,26145.297,10,49.225966,18.729351,49.103839,18.598094
2441,229,256.00000002,0.0217922253338192,2819.141,17,49.225923,18.729351,49.24163,18.744457
2442,899,931.0000001999999,0.0909723189767186,10873.330000000002,0,49.22593300000001,18.729393,49.158975,18.790977
2443,224,234.0,0.007513881021150462,1094.136,19,49.225923,18.729458,49.219625,18.733556
2444,399,427.99999998000004,0.03893639568578572,4587.871999999999,9,49.225891,18.729436,49.203886,18.697314
2445,923,916.9999998,0.10971369807366849,13616.323999999999,10,49.225976,18.729436,49.171045,18.824408
2446,525,619.9999998000001,0.009583457518034433,2452.38,16,49.225901,18.729565,49.218048,18.724072
2447,414,460.99999998,0.09235650509844855,9778.257000000001,19,49.225944,18.729458,49.295939,18.789711
2448,1039,1096.0000002,0.04996238787327322,8153.086,7,49.225966,18.729501000000006,49.203725,18.77424
2449,334,400.00000002,0.020071452413807683,2384.687,14,49.225998,18.729436,49.21862700000001,18.748105
2450,306,403.9999999799999,0.04774669716326067,3862.994,18,49.225987,18.729415,49.21469,18.775806
2451,965,1054.0000002,0.17410044929580445,17944.219999999998,19,49.22600900000001,18.729479,49.223766,18.555393
2452,473,487.99999998,0.05610585484600186,6905.035,3,49.225955,18.729501000000006,49.204347,18.677723
2453,439,526.00000002,0.01862119816230954,2990.499,10,49.226073,18.729651,49.223283,18.748062
2454,740,781.0000001999999,0.02502502957041306,4999.959,12,49.225976,18.729436,49.201869,18.72272
2455,311,367.00000002,0.02561460618475502,2577.776,17,49.225891,18.729351,49.234924,18.705382
2456,101,198.0,0.004199817257932813,532.96,18,49.225955,18.729415,49.228036,18.733063
2457,498,592.99999998,0.038450167333830866,4336.307,19,49.225966,18.729522,49.21018400000001,18.764584
2458,396,469.99999998,0.019908388433008194,4148.056,21,49.225944,18.729501000000006,49.21726500000001,18.747418
2459,181,285.0,0.005139179117325647,838.049,11,49.225987,18.729415,49.230686,18.731496
2460,363,438.0,0.029399044406239694,3282.221,19,49.225966,18.729415,49.21926,18.758039
2461,1129,1219.9999997999998,0.17611547348259884,18993.007,21,49.22593300000001,18.729522,49.221513,18.553462
2462,434,460.99999998,0.033128623047153485,6818.057000000001,11,49.225998,18.729436,49.257026,18.741045
2463,559,664.9999998000001,0.04927980263758772,6450.856000000001,4,49.225891,18.729479,49.210849,18.776407
2464,765,796.0000001999999,0.10138524037057423,11826.590999999999,14,49.225923,18.729415,49.306625,18.790784
2465,593,609.0,0.08025564745237489,7621.546000000001,18,49.225966,18.729479,49.239194,18.808637
2466,977,1013.9999999999999,0.12151668024596585,14965.342000000002,21,49.226019,18.729458,49.298482,18.631911
2467,170,235.99999998,0.006977077110073019,219.83400000000003,11,49.22593300000001,18.729458,49.229131,18.735659
2468,311,384.0,0.009697878788677103,1065.168,13,49.225966,18.729501000000006,49.223573,18.738899
2469,225,301.99999998,0.016923815911310792,1823.4990000000003,17,49.225912,18.729393,49.22662,18.746302
2470,1209,1258.0000002,0.14544691187164432,19510.508,18,49.22593300000001,18.729458,49.33849,18.63734
2471,786,877.9999998,0.09240867626473431,10317.888000000003,1,49.225944,18.729458,49.263924,18.645215
2472,852,856.9999998,0.10777107779919186,10442.713,6,49.22559,18.729544,49.220097,18.837175
2473,904,958.9999998000001,0.16331622232038107,21433.904,14,49.225987,18.729415,49.17628,18.573847
2474,175,205.00000002,0.008710015499412154,984.9590000000001,15,49.225923,18.729393,49.221942,18.73714
2475,540,556.00000002,0.02227954837962781,4573.113,20,49.225966,18.729501000000006,49.21219,18.711991
2476,310,310.00000002,0.009817757228615125,1186.9320000000002,12,49.22618,18.729351,49.221374,18.737912
2477,841,948.0,0.14169143231684586,12343.242000000002,13,49.225901,18.729415,49.20022700000001,18.868761
2478,349,454.99999998,0.014290144330984151,1905.1779999999999,14,49.22600900000001,18.729436,49.213145,18.735659
2479,748,855.0,0.09129277424309178,10341.034,16,49.225944,18.729329,49.158846,18.791234
2480,597,672.0,0.05049556733021007,7499.199,23,49.225751,18.72993,49.264783,18.697894
2481,866,876.0,0.14270794051137647,12208.519999999999,19,49.225944,18.729501000000006,49.200131,18.869855
2482,286,306.0,0.019682701770843847,2738.413,5,49.225976,18.729372,49.208091,18.73759
2483,239,286.00000002,0.008052398524664576,1340.9039999999998,14,49.225976,18.729458,49.218595,18.732677
2484,752,844.9999998000001,0.17203057780813172,18244.065000000002,10,49.22593300000001,18.729436,49.224678,18.55741
2485,633,661.9999998,0.09235882807831619,10757.912,14,49.225912,18.729479,49.29963,18.785119
2486,511,541.00000002,0.05408289630742878,6905.99,9,49.225966,18.729415,49.172579,18.720767
2487,1491,1522.0000002000002,0.2333973189756033,25336.337,15,49.226019,18.729115,49.25988,18.498187
2488,402,451.99999998,0.020806121623213405,2941.124,17,49.225998,18.729415,49.217307,18.748319
2489,1055,1143.0,0.15466102359030412,19608.979,23,49.225912,18.729544,49.232585,18.575027
2490,862,891.0,0.14678560366738833,13351.854000000001,10,49.225966,18.729458,49.193854,18.872688
2491,506,580.00000002,0.011544410942095708,3312.5089999999996,1,49.225966,18.729393,49.218198,18.720853
2492,846,862.9999998,0.07963304918186002,11130.441000000003,7,49.22588,18.729415,49.295231,18.690276
2493,463,499.9999999799999,0.0446264894989515,5762.298000000001,12,49.225944,18.729436,49.207941,18.688602
2494,407,481.0000000200001,0.0374127101397294,6426.660000000002,12,49.22600900000001,18.729329,49.258957,18.747053
2495,792,828.0,0.09128966491339693,10681.75,21,49.225912,18.729436,49.29845,18.784862
2496,542,588.0,0.01689580507107767,5940.125999999999,15,49.22588,18.729372,49.21381,18.741195
2497,374,397.99999998000004,0.020220721698294686,3515.3419999999996,19,49.225923,18.729501000000006,49.217704,18.747976
2498,1249,1284.0,0.31107734033998535,26400.650999999998,9,49.226137,18.729329,49.256285,19.038942
2499,847,949.0000002,0.16951752480790688,18564.563,17,49.225923,18.729415,49.225204,18.559899
2500,377,469.99999998,0.028977823123904328,4705.906,10,49.22588,18.729479,49.244773,18.707507
2501,413,514.99999998,0.024328784207186874,3423.656,12,49.225966,18.729458,49.20262,18.722613
2502,551,657.0,0.13045724217535626,11079.547999999999,17,49.225955,18.729436,49.203499,18.857946
2503,1368,1470.0,0.12156318446388267,16193.804,0,49.225944,18.729351,49.155048,18.630602
2504,1854,1866.0,0.1534869789004918,30869.866,4,49.226041,18.729415,49.161367,18.590219
2505,660,727.9999998,0.06536527253060227,7539.7880000000005,8,49.225998,18.729415,49.192256,18.673432
2506,651,706.9999998,0.0763633966832288,11152.360000000002,20,49.225622,18.729415,49.265534,18.664312
2507,436,463.00000002,0.05000372983088173,6344.615,5,49.225268,18.730037,49.175637,18.723943
2508,279,292.99999998000004,0.00958374707512774,1022.2580000000002,10,49.225923,18.729522,49.221331,18.737934
2509,651,718.9999998000001,0.027032553504981603,2972.994,15,49.225891,18.729544,49.206546,18.748426
2510,720,847.0000002,0.15921287925918004,13511.495,10,49.225869,18.729501000000006,49.211128,18.88803
2511,304,367.00000002,0.019703903395011376,2573.8840000000005,14,49.225912,18.729415,49.207984,18.73759
2512,216,255.0,0.014397466791069267,1316.2379999999996,13,49.225987,18.729458,49.227092,18.743813
2513,1107,1203.0,0.0804215888490121,11607.363000000001,15,49.225966,18.729436,49.148943,18.752568
2514,742,790.0000001999999,0.09907945266806066,10874.802,18,49.225944,18.729436,49.30441500000001,18.789926
2515,502,511.0000000200001,0.0439961445242633,4214.1320000000005,20,49.225987,18.729436,49.24148,18.770614
2516,628,703.0000002,0.0556910172379743,7737.819,0,49.225955,18.729393,49.259579,18.684998
2517,529,555.0,0.042506089563729525,4875.907999999999,13,49.226019,18.7286,49.20336,18.764563
2518,609,633.0,0.1424462192021935,12185.514999999998,14,49.225912,18.729308,49.200978000000006,18.869555
2519,247,261.0,0.009536603378558621,1024.039,22,49.225998,18.729265,49.224378,18.738663
2520,182,210.0,0.005136808542278398,691.203,20,49.225944,18.729286,49.230815,18.730917
2521,785,885.0,0.0977227685342549,10925.977000000003,21,49.225912,18.729436,49.302065,18.790677
2522,516,610.9999998,0.022692054159990118,4797.029,20,49.225966,18.729372,49.212265,18.711283
2523,90,136.99999998,0.0059627107929181525,1053.912,8,49.22600900000001,18.729393,49.226481,18.735337
