,travel time,real travel time,euc_dist,distance,hour of day,O lat,O lon,D lat,D lon
6958,723,735.0,0.01274399956841097,3824.5689999999995,20,49.238583,18.727827,49.22593300000001,18.729372
6959,1188,1189.0000002,0.1160802166305634,15889.540999999997,19,49.2777,18.83327,49.22593300000001,18.729372
6960,954,1074.0,0.03675092643730261,4017.1629999999996,11,49.217104,18.765121,49.225891,18.729436
6961,2226,2239.0000001999997,0.21715249675055837,33468.442,13,49.438718,18.772759,49.225944,18.729372
6962,1637,1650.0,0.16572140598606858,18239.729,12,49.204261,18.565114,49.225912,18.729415
6963,954,958.9999998000001,0.17471989807975755,19564.794999999995,15,49.223916,18.554664,49.225955,18.729372
6964,634,613.0000002,0.022041414405614027,7909.397,12,49.235976,18.737741,49.220869,18.753791
6965,2146,2140.0000001999997,0.2778785041074614,34995.862,14,49.259504,19.029865,49.220666,18.754714
6966,128,148.99999998,0.0008596336428952513,833.4590000000001,15,49.220751,18.754585,49.220784,18.753726
6967,615,735.0,0.03846790397201634,4544.62,12,49.22725300000001,18.716755,49.220633,18.754649
6968,1381,1393.9999998,0.10374197181951039,11294.156,12,49.25694,18.657982,49.219561,18.561208
6969,745,757.9999998,0.04570234349571214,5282.632,20,49.247048,18.597965,49.219947,18.561165
6970,1398,1399.0000002,0.00011985407794535374,12709.503,12,49.220709,18.753684,49.220827,18.753705
6971,555,556.00000002,0.029828261833368713,5186.787,12,49.201107,18.73199,49.220655,18.75452
6972,680,790.0000001999999,0.047326964037431946,6569.401999999999,22,49.33467,18.81737,49.300295,18.78484
6973,586,621.0,0.049259056608923865,5729.639,17,49.33750300000001,18.817112,49.300306,18.784819
6974,1979,2185.9999998000003,0.09299767089556268,15150.649,18,49.216835,18.743749,49.300241,18.784883
6975,1725,1755.0,0.015323949523538489,2078.7849999999994,6,49.295928,18.799903,49.300263,18.785205
6976,1200,1227.0,0.13921860993416355,22158.428,7,49.438901,18.771794,49.300295,18.78484
6977,481,571.99999998,0.04813573958089781,6234.0149999999985,15,49.339927,18.812177,49.300263,18.784904
6978,903,918.0,0.09082934944719123,13109.887999999999,20,49.217576,18.747268,49.300241,18.784904
6979,503,531.0,0.04687536795588797,5154.505,4,49.308106,18.830996,49.300295,18.784776
6980,2318,2362.0000002,0.2742212542017737,39810.19500000001,22,49.06055900000001,18.917792,49.300359,18.784776
6981,342,439.00000002,0.009204479887532766,1396.422,9,49.307398,18.790762,49.300263,18.784947
6982,709,789.0,0.06141670992490535,9248.354,15,49.336998,18.834107,49.300241,18.784904
6983,1307,1360.9999998,0.0408652596957329,4110.892,15,49.276134000000006,18.751752,49.300467,18.784583
6984,1473,1531.0000002,0.13859810934497097,22250.952,10,49.438268,18.770571,49.300413,18.784904
6985,669,681.0,0.048126275609067216,7677.711,5,49.346311,18.798873,49.300263,18.784883
6986,1357,1377.0,0.09792732803461979,17274.38,8,49.218767,18.839192,49.300241,18.784862
6987,628,693.0,0.04950950827870914,7932.73,21,49.349712,18.787394,49.300263,18.784947
6988,691,715.9999998,0.05496029475903187,6011.227000000001,7,49.33334,18.741002,49.30022,18.784862
6989,445,519.0,0.052877116562840415,5460.562000000001,4,49.29139,18.732677,49.300306,18.784797
6990,1495,1527.0,0.13973526395652408,23481.340000000004,14,49.439051,18.76864,49.300263,18.784883
6991,1495,1795.0000002000002,0.012797927996356491,2560.937,13,49.309318,18.793938,49.300274,18.784883
6992,533,570.0,0.03680306878508825,2982.6169999999997,15,49.306464,18.748662,49.300188,18.784926
6993,820,879.0,0.11005181802223749,10683.225999999997,17,49.273645,18.891678,49.30022,18.784883
6994,611,661.9999998,0.052886212239108776,5397.893,4,49.291379,18.732805,49.30022,18.784947
6995,2129,2148.0,0.04211930826829898,3707.4610000000002,18,49.311056,18.744092,49.300316,18.784819
6996,424,538.00000002,0.04358341060541557,3803.123,23,49.31274000000001,18.743191,49.300252,18.784947
6997,414,486.0,0.04697858917634872,4193.098,17,49.318502,18.741646,49.300231,18.784926
6998,1983,2044.9999998,0.13584375781757235,21128.425,10,49.303868,18.790054,49.438525,18.772137
6999,424,721.9999998,0.009981727756253552,1220.357,14,49.302806,18.775291,49.300198,18.784926
7000,531,544.99999998,0.009267021581932284,1543.0769999999998,8,49.307344,18.790784,49.300252,18.784819
7001,1520,1543.9999998,0.13949236980565818,22395.193,17,49.439105,18.771923,49.30022,18.784926
7002,541,576.0,0.047619230275172425,5967.726,21,49.338318,18.813593,49.300392,18.784797
7003,792,889.0000002,0.09459058305137952,8985.753999999999,17,49.260877,18.870864,49.300306,18.784883
7004,966,1078.9999998,0.126806994538944,17924.028,10,49.390042,18.874404,49.300252,18.784862
7005,1487,1510.0000002000002,0.13891104941292412,22461.781,9,49.438536,18.771815,49.300241,18.784883
7006,711,745.0000001999999,0.0562689868755402,10234.841999999999,16,49.355591,18.774776,49.300241,18.784904
7007,800,814.0000002,0.056348451806589026,9628.686,0,49.355624,18.774648000000006,49.300209,18.784862
7008,1237,1333.9999998,0.1287623354945042,24737.139000000003,1,49.428891,18.789732,49.30022,18.784883
7009,956,978.0,0.12765078840336344,12365.015999999998,22,49.269804,18.908908,49.300188,18.784926
7010,393,427.99999998000004,0.04806681984487747,4304.19,23,49.319832,18.740916,49.300263,18.784819
7011,1641,1660.0000002000002,0.13889812405139146,22466.337,7,49.438568,18.771772,49.30028400000001,18.784819
7012,1574,1584.0,0.13901646050018665,22085.415999999997,6,49.438665,18.771987,49.300252,18.784926
7013,653,759.0,0.08807137129623688,7921.458999999999,15,49.260212,18.863332,49.300241,18.784883
7014,363,1819.9999997999998,0.01795723823420447,1853.04,5,49.30199,18.767009,49.300263,18.784883
