Naive Time Error [s]
-112.800295
161.7142909
355.7315605
97.93076749
15.48230672
102.0214648
326.3588462
-56.47441006
32.87558285
81.75440154
-46.87151301
-131.6261104
190.2454191
81.85327647
81.9533682
194.6214563
-35.03509416
-117.8109506
94.33704976
100.0969252
-274.2872839
-80.21996393
169.5015724
-90.57864603
-115.7514029
-166.3120477
-153.40725
-120.6857006
-110.6675569
64.9046851
83.26116017
-86.62241294
180.8936788
-18.63813997
-82.4745585
-100.9565885
-157.2934775
385.3175846
137.1892924
-107.2109282
114.2452636
-68.39533473
208.4361546
137.1321613
837.6604265
98.95547768
25.2765797
-40.03933066
114.7512903
39.05495189
79.46208136
223.5158626
15.66204123
-92.7805988
235.1537812
660.1374486
29.07507211
72.50891123
177.448121
223.7323105
-74.08601529
-69.02215806
-79.53768984
155.2912523
143.8149537
-376.4395938
43.17262538
120.1316008
40.14049107
-34.80373964
177.5203702
-86.81541391
48.24182762
-167.4136876
154.8003267
17.52719878
58.25061945
106.6428144
283.7163635
103.5166533
260.9440177
-187.0040353
-45.81402476
58.01787453
-127.8621476
335.6082136
63.25418325
158.324908
-194.183037
321.8183644
126.102269
78.6580214
486.3486726
84.56697751
-31.8718232
74.74284385
88.31331653
51.66864383
174.9490808
13.12282469
96.40852724
-71.22202704
209.0020323
-91.02521735
-96.899166
-25.45393508
97.42125001
-89.02074536
87.85869867
51.14335932
30.9633311
-174.0673243
105.9388924
144.6796235
137.5100828
25.99716384
86.08787183
-55.23389196
68.64958701
-188.2690644
-63.9851916
93.53922725
131.7149653
127.9856502
33.88608931
-66.47789957
-133.921663
159.6094961
-90.79914869
-10.99963861
115.9785113
13.24955659
-114.9894137
-57.49659783
444.0025366
55.79563336
269.5083791
-28.90481233
-41.1042019
166.117538
-72.83912344
212.5388293
120.206194
6.20525054
93.60795115
264.9138964
-41.95899525
99.10726748
-114.2502046
138.2336951
165.2760069
-146.1588734
66.98521992
59.25529393
168.5527245
219.5877511
180.2269958
40.32639939
227.2150857
92.28450885
191.7670999
-180.2699156
23.17929062
62.46080982
122.0380047
-2.9178522
56.31706792
11.18712353
242.0825385
-53.15651761
1203.268822
316.2583833
119.2400145
124.1526954
-153.2799505
175.629963
656.1758581
98.38335738
103.0295135
687.9791735
-144.8693464
-183.9787382
141.7971164
120.7161755
124.5030093
-31.50539931
44.00331314
-80.27858882
-77.77599175
-82.75722374
65.58594068
-38.3523704
-84.83234265
80.56275075
14.03100804
-240.6136235
-174.1865892
-87.44671884
48.10626087
110.4373194
-47.71438622
383.3454148
284.1403695
212.8935101
499.4145092
46.56056134
73.87842915
-267.5715568
440.734901
-98.81814075
-62.04567113
-131.6202345
-130.6637805
-110.0244326
-21.35013877
11.68220003
-137.6498148
231.2686432
-88.23590754
407.6773169
107.2558942
241.9395329
-173.0615611
-15.96796203
-85.27546885
-167.4305367
10.78511449
-85.34733507
-185.9933613
-21.15999932
-59.15981301
185.4877583
65.85399769
1.495305637
433.4685383
57.71906304
117.9691898
-161.2319999
95.28305279
1537.179336
169.3741971
112.6222098
-61.0368427
653.6132987
-62.50181492
-184.7318368
-78.02294151
46.22079828
-122.2011755
-115.1308092
125.8429337
126.5262315
110.9987173
70.45315332
182.0307506
-108.1325213
147.5218728
21.40935133
251.9973364
-38.88276631
84.03277457
-111.7579034
-8.204827457
-144.2013194
44.73566517
-5.263414402
464.0716704
204.536163
394.2343295
413.4278262
606.1073409
530.1982713
190.8292334
199.3243625
-52.84296811
-16.35799031
-131.8429611
129.2737196
-1.376819928
-23.41250496
-61.61386081
-84.00256233
89.99509483
221.5541608
299.6932192
51.92567773
206.5881219
82.64118911
316.184609
80.80798579
260.2895572
290.4327518
-14.45997567
-447.3367379
194.1901064
214.1040134
426.5100106
-199.1932643
200.3411167
116.7572156
-133.7677778
41.25543583
-135.3400463
11.98201862
34.20828397
134.9731919
35.82593335
41.04827863
177.6671281
170.0536435
117.1021251
25.73086129
101.0800336
29.46652386
-206.247408
-215.4635094
29.33124278
123.6889178
28.08594475
236.0291506
95.0012511
10.20060175
-61.82572608
-15.4957821
13.77669083
399.9506089
-22.75850923
234.357767
-29.93677073
114.1159965
-166.2774215
-217.2016831
72.37843991
31.09772328
-54.58223309
173.4658521
-28.65365188
-70.34602337
-35.39391437
-258.7803112
102.5108625
43.28080375
131.7257941
-427.6222742
-52.86460204
107.2236294
18.9389851
-41.68779953
221.5511422
413.0003571
-595.4610664
-169.7106025
160.2248997
43.22053453
166.2261705
191.9890273
175.5181387
-17.39539702
119.5740151
-67.80138078
136.8594318
71.41340701
100.6721791
-271.0539533
150.65252
84.52040027
145.5193891
469.0566027
101.5098887
132.6194256
164.7639345
39.05706303
621.3002072
172.411022
176.2034862
135.8976441
198.4830216
260.8883104
149.0696388
60.94818245
140.8139651
504.3019508
92.35006911
32.17266663
49.16834755
134.306642
117.7115523
93.33568532
88.6080752
136.9375631
54.97760948
113.685885
109.6836206
373.3341065
137.2514906
127.2140594
6.576773348
124.1478483
140.0887456
-209.6546085
93.4065778
170.5170851
156.3014756
83.92436837
53.35053744
101.1457094
41.6443291
425.7863602
174.9239173
125.5130146
73.12357748
169.5463843
101.6788509
95.9105493
100.9436381
128.9615222
