,Time Error [s],Naive Time Error [s]
1095,475.5130818662557,487.6661204075683
1096,529.4807665345459,543.1442117370453
1097,387.2924036790462,399.48921928488886
1098,481.06260405117433,492.8499688832725
1099,322.85717367169127,337.4934630221106
1100,375.7764001929289,388.27908861265837
1101,329.84900761300753,343.2656624718322
1102,320.52422697174404,334.3732456136382
1103,337.08631831221805,350.68884304754044
1104,433.2536603009563,445.08916850984315
1105,522.6664888599871,536.7098368017876
1106,626.0293755811803,640.4454231123434
1107,258.4941547815435,272.6841928072472
1108,450.63295109225703,464.30411194762047
1109,240.7704513804229,255.30988343898076
1110,281.12231475924193,294.88598873072954
1111,328.35852363262984,340.49948084121115
1112,259.25209900231243,271.42999577320745
1113,402.07440303008957,414.3589548484157
1114,342.5893914005528,354.87891925672807
1115,376.65412657374327,390.3815684865429
1116,271.06064619063847,284.8255358578189
1117,371.60806313189755,383.7986560241942
1118,340.3503667766522,352.6207414009127
1119,470.1823644432959,481.72651596313364
1120,371.23120864471525,385.0518760786809
1121,336.62772451659885,348.837643192825
1122,355.53464428475195,367.21413672912826
1123,427.8069508213593,440.5007723329153
1124,262.86069761872744,276.2044548260436
1125,327.4827188081813,339.77678339369635
1126,237.8991831892695,250.28117088438353
1127,257.48113018277013,270.3914452811908
1128,308.38291103667126,321.3789604731492
1129,395.48290567181243,406.9465709206984
1130,276.0077951960227,289.63816695371855
1131,336.68038918936105,349.42153082455764
1132,343.60323971850704,357.04201901610156
1133,388.63305894426674,403.2737663526203
1134,242.47913931795946,255.0689751103548
1135,336.0302967771672,350.10345366977697
1136,426.1081973877684,438.58463158837003
1137,391.5200800709663,405.37447962623776
1138,372.6391988082629,384.43491038720083
1139,431.03429519753786,443.2559123691806
1140,474.4814488640867,487.60362180618955
1141,294.13086646266476,307.67137609421917
1142,374.6716873822487,388.7954922672206
1143,316.29589552499243,328.6306359281823
1144,322.67223192904686,338.1587676224952
1145,240.91250239633132,252.93938675325435
1146,259.67435827488237,273.8238509813189
1147,359.8426774479027,372.20606568575107
1148,387.06820212001236,399.0525903573021
1149,324.9645971652881,337.34529533008396
1150,552.7130697096052,565.7981151699681
1151,301.25128235439604,316.0733430089397
1152,529.5940606640684,540.9988283965625
1153,423.68724704862973,436.0142725920066
1154,317.80173993175674,330.39526531260407
1155,322.3234356773082,334.71677329972334
1156,286.5765436028733,299.37642992515293
1157,437.05637069309876,450.4665038731191
1158,419.50966086773906,431.8028212990424
1159,244.20544152646067,258.5194513223937
1160,391.6555564187317,404.90973537295224
1161,411.0213165384421,425.35507619055795
1162,471.95689926513967,485.3037046154774
1163,460.53822810376784,475.16109157195285
1164,425.40961196077365,438.3657082794841
1165,256.2625409514859,270.7528455107981
1166,299.35200518066017,313.6398190907602
1167,254.52114799724058,269.22320167680266
1168,245.78756534650432,258.13232665373806
1169,594.7729560228381,607.7613163557678
1170,330.2129312024855,343.555538753715
1171,367.5645915673574,380.29288776730385
1172,734.7566034882452,749.6081293095798
1173,478.3714446457716,491.0398231161704
1174,326.60008870309355,339.26395982717384
1175,416.8999513488127,429.2227837723002
1176,354.41185300060874,366.5077469760239
1177,338.2503695689487,353.37174210579536
1178,392.37876017205076,405.91438298165383
1179,662.8837218626055,675.9781297483676
1180,538.5626419375124,552.0810750592481
1181,281.8517011173596,302.6325340859585
1182,468.8063394015086,481.5449981327904
1183,274.7835668033968,288.7277457814245
1184,357.8688164851136,369.935988791245
1185,421.24759360715586,435.08405816921845
1186,500.5980475269228,513.182030724823
1187,402.20604583159775,414.148289951538
1188,397.7309933517884,410.86625438694364
1189,177.296642571532,191.19730743908926
1190,414.27510196270464,428.26873125182857
1191,297.23951626234987,310.0940644911836
1192,404.4999780323145,415.7464595891038
1193,439.66827582144265,450.9705797892093
1194,254.31032328467563,266.3096518725625
1195,202.09358615605436,216.35066087037595
1196,385.99103732367394,397.898093234812
1197,330.3636925234471,343.0322238143497
1198,329.6962486871647,344.58877021538194
1199,308.89116975945103,321.27331542632174
1200,492.3489106027113,504.9575185067274
1201,58.29587061019383,58.881439287633526
1202,327.6435177655651,340.0724060941603
1203,135.73390841582096,149.87979333553034
1204,472.06556472344096,484.5034126053873
1205,384.09582217057846,395.5671181421462
1206,319.4626087775497,334.3396436034207
1207,377.5104169961092,391.51947570601124
1208,302.03176824586296,315.4029596707755
1209,256.947800194636,269.06725642983395
1210,340.5010301956497,352.5360260588618
