,Time Error [s]
345,-1488.4580437241525
346,-303.2766927233992
347,-1704.9567142011028
348,-1782.2797424012401
349,-2523.0326365453957
350,
351,-1433.9486752700755
352,-1497.4003346472145
353,
354,-845.4737964754158
355,
356,-296.6679876106522
357,-758.8445767663177
358,-1340.4511396709672
359,-757.3968966736745
360,
361,
362,-956.9939248819783
363,-2733.226717371741
364,-1877.676568278771
365,-1545.2869033797836
366,-768.365862207159
367,-172.0041695036523
368,-469.0876487063481
369,-768.06292893875
370,-1059.3932144810296
371,-1469.765073821673
372,
373,-554.715162704636
374,-3389.2607026015294
375,-1055.9418423260304
376,-3823.9883799014824
377,-1793.9525305528578
378,-986.4984029998625
379,-1513.671478279359
380,
381,-1870.7435893584957
382,-1572.374114129264
383,-3733.4222051626384
384,-1305.1269496520922
385,
386,-3453.1556233885003
387,-1062.626727416615
388,-1104.0862670764434
389,-129.9093047063729
390,-361.647169825187
391,-1428.6704288465164
392,-836.6975768513767
393,-2243.050693319824
394,862.2650580466
395,-3214.579132846279
396,-1357.6740430024115
397,8.24440947484095
398,-2085.056524974761
399,-466.3682184360324
400,
401,-762.7656603540081
402,
403,-1865.0288154606965
404,
405,-955.9333977638448
406,-1484.123291136185
407,-1344.3975074663301
408,-898.9749451483037
409,
410,
411,-636.4039807891915
412,-720.4831195762035
413,
414,
415,-1184.9660195710649
416,-590.376888249212
417,
418,-2092.769829751289
419,-1128.7019932634853
420,
421,-460.83375592300195
422,-1453.4386824479227
423,
424,-1979.2343217054786
425,-642.3596971383924
426,-807.6581999936702
427,
428,
429,-1551.3255679275603
430,-1891.21165062077
431,-936.867254048015
432,-1217.3621341117582
433,
434,-1368.7464853723063
435,-1046.509357313289
436,-1601.8220205681373
437,
438,
439,
440,-1086.9126791042963
441,
442,-547.7480925576338
443,
444,-316.30303922016
445,
446,-402.80477023819583
447,-548.7217938253705
448,-1329.3078756974958
449,
450,
451,-422.8843545663848
452,-603.3188838585122
453,-439.60152885912146
454,
455,-2370.5321454553414
456,
457,-954.5451876070963
458,-586.0547056765731
459,-1162.0926857880609
460,-585.619782573129
461,
462,
463,-198.45741423683614
464,-1068.8700900375477
465,-407.54827827129293
466,-216.65297481670655
467,-338.10839127637894
468,-355.60968058282856
469,-369.97392682242946
470,
471,-2053.409371741033
472,-1282.1050150248545
473,
474,-1173.1961411607194
475,-1190.9925347845233
476,-368.5325025668611
477,-2171.4397896748637
478,
479,
480,-335.49233544654555
481,-341.87596134458636
482,-493.00284552148673
483,-344.5807605029363
484,-306.0665913932661
485,-1152.2622658365287
486,507.8237750065193
487,-1313.344987445278
488,
489,
490,-1273.3800961488407
491,
492,
493,
494,-720.5950378608895
495,-86.76422103042512
496,-434.63212934320245
497,-327.7519726738187
498,-635.4427879646914
499,-582.0509392763615
500,-1318.079858196647
501,
502,-617.0928978880913
503,59.56670466945974
504,-1974.6993159107901
505,-276.35768848837586
506,50.27055305458549
507,
508,-253.20150694476706
509,
510,-425.8105109665646
511,-178.6766882783761
512,-572.1356977429609
513,-1112.0226082782615
514,-2453.806832434949
515,
516,-1112.3665068126033
517,-2253.5952363591477
518,
519,-567.7544668427713
520,-1966.673590211578
521,-308.994823883222
522,-138.7979064086055
523,-1029.0572018345267
524,-1051.7963909760688
525,-473.4380469439909
526,-2083.4952895363704
527,-1838.0105548056422
528,
529,-1334.6508755887985
530,
531,
532,
533,-1179.3017332807635
534,
535,-161.66918591285918
536,
537,-2155.065911432318
538,-2165.3902819401774
539,-538.2567293636534
540,-205.22652242338086
541,
542,-607.246912265329
543,
544,
545,-606.2695751428755
546,-531.7212027181345
547,-1493.7120084320109
548,
549,-116.7147353549974
550,-1019.5407119389511
551,
552,-867.92514858147
553,-1516.9266529356687
554,-943.5948407733736
555,-728.553479919505
556,-139.178022451478
557,-36.43769261798451
558,-490.9556397186125
559,
560,-517.4248836865493
561,
562,543.1704489844328
563,
564,-1486.951723116881
565,-236.6080641097759
566,
567,-1443.557766640276
568,-328.8345922341789
569,-276.24390174347604
570,
571,-31.030361319495398
572,
573,-519.3903350126232
574,-568.8741788911375
575,-443.91759438593795
576,-10.017328530981501
577,-662.015698602122
578,-486.9375263500267
579,
580,
581,-1286.2818720252267
582,-31.88956342337653
583,
584,
585,
586,-327.23361099748945
587,-464.48772582865456
588,-421.51762492423416
589,
590,-69.43922188715891
591,-297.1226209586953
592,-1945.1857467522755
593,
594,-370.25761592991967
595,-354.127067999897
596,-437.68722853626446
597,
598,
599,-511.0631980875612
600,
601,
602,-1321.1440556910356
603,-141.19434608464394
604,-628.2563187551357
605,-379.70443561754564
606,-353.64569088470705
607,-580.4150264237715
608,-1564.4353488240513
609,296.29451770972105
610,-1946.6513672166357
611,
612,-637.0934433712164
613,-450.5135425343051
614,-475.66273639630606
615,
616,
617,
618,-473.19504782795025
619,-2176.9858741383414
620,-1533.0426537519445
621,-1978.3177547658265
622,
623,-865.2435801306051
624,-1558.8236054663184
625,-1433.7564994123015
626,-712.931145896163
627,-1928.7171309856162
628,-2144.6740228360995
629,
630,-2877.572912134029
631,-842.3007910189683
632,-1249.9392260283262
633,-753.6292601877947
634,-912.5067844094986
635,-1235.0525847491876
636,-754.3170039288796
637,-689.5250103536257
638,
639,-641.9957956433502
640,-546.2706017102955
641,
642,-3140.443867445225
643,-666.8268763725109
644,-934.3932738315618
645,-1413.2795892449026
646,-835.4365036571842
647,-1286.3269548545304
648,-3313.6037596749475
649,-1377.8042101217104
650,-737.570372964575
651,-2579.652318211103
652,-909.4454905518496
653,-1191.543310221596
654,
655,
656,-1252.655651704852
657,-2426.87365832315
658,
659,-713.3589462050597
660,-343.5496332589306
661,
662,-1480.914610731629
663,-179.4944347101041
664,-1189.7777286966384
665,-1050.8724601764284
666,-804.3956138255721
667,-1260.6564483681009
668,-920.6751781476469
669,-535.6033381682374
670,-994.943383131244
671,-3031.345445535645
672,-912.4439879201343
673,-416.4700175873211
674,-1849.737146920028
675,-1258.9774421267
676,-577.7706523102452
677,-4841.044025837577
678,-733.9674267279304
679,
680,-2023.7952537849242
681,-1669.6740228361
682,-1164.0153027636711
683,-1224.2022503048179
684,-1044.6816591719664
685,-1606.9452301271167
686,-2333.3562635492035
687,
688,-2032.6341063854356
689,-864.0549574702122
690,
691,
692,-846.554645319319
693,-2577.5056834615198
694,-1929.2832867253705
695,-1589.97603349799
696,-1820.7725737413566
697,-1177.990698054406
698,
699,-999.1249869237586
700,
701,
702,-546.3301308209093
703,-1579.1540537830806
704,-3229.3446113313307
705,
706,-2041.796879753666
707,-294.5414565232496
708,-483.59795048017463
709,-1804.8124888319835
710,-1168.772531161368
711,-2634.3205877746896
712,-1064.652972330475
713,-604.4297892275417
714,-591.6698990280204
715,-1371.6880256095383
716,-1693.0898429603676
717,-1925.3675879654706
718,-2352.734472710688
719,-1298.4284393318055
720,
721,-1301.6054918954574
722,-3110.845435677533
723,-1299.2116521515584
724,-756.8587623258928
725,-3579.7796284372907
726,
727,-571.2779987110275
728,-905.8981073609386
729,-781.1194289785665
730,
731,-1044.6457135157143
732,
733,-2913.41646913586
734,-1147.6469591863909
735,-1876.041710719658
736,-2665.111231270827
737,-992.3676748136377
738,-354.8776168977338
739,-1890.6456357711913
740,-1844.1133675803553
741,
742,
743,-645.4177365775945
744,-874.3398915023824
745,-4075.882242478846
746,
747,-2276.9229107008823
748,-3059.23966303643
749,
750,
751,-894.955630786329
752,
753,
754,-1243.9657436779812
755,-2248.8697471737282
756,-1134.8656769353242
757,
758,-1004.6120323094076
759,-1358.180812112575
760,-5712.1699342776465
761,
762,-560.5656202943371
763,-2961.8508485355155
764,-1273.9114270932225
765,-1606.0239016942705
766,-1279.1907687620655
767,-2412.3857303271457
768,
769,
770,-1249.0474006452769
771,-3426.3989067844686
772,-980.0287775956333
773,
774,-1953.7499483969627
775,-1053.639204374081
776,-1161.0341754777253
777,-1976.9828866112757
778,-140.57565158179688
779,-347.61344108970957
780,-1022.2908481804773
781,-424.5591089842378
782,-387.49380216261693
783,-274.49490599270007
784,
785,
786,
787,
788,-1988.3540701094244
789,-3304.5605053785953
790,-5672.128262902659
791,-394.9377138542827
792,-797.8103903570072
793,-1028.3680353519223
794,
795,
796,-3484.423760270294
797,-182.9397782474514
798,-3247.10298690518
799,
800,
801,-1790.4025262854339
802,-2621.978078076491
803,-297.7150805001145
804,-2384.680301706602
805,-755.2376518132137
806,
807,-2354.8740394159217
808,-1170.8534487473669
809,-1974.9231547501722
810,-4435.831962223317
811,-2274.9473935309848
812,-1249.4103948405536
813,-2321.075365162188
814,
815,-3025.9312094878806
816,-2404.275134276206
817,-446.7720750904298
818,-375.23776602694886
819,-266.59499515423295
820,-1171.2824691887351
821,
822,-2229.033264540478
823,-1024.699945913967
824,-858.3285819796286
825,-1177.4282237713635
826,-1038.7352083833828
827,-3155.4677226281774
828,-835.6278589841436
829,-824.4233274189794
830,
831,
832,-341.2350767904858
833,-1186.399409256886
834,
835,-1443.712187989414
836,-2225.7577210563813
837,-372.7494381878362
838,-2195.30260773911
839,-3038.8313732454103
840,-1001.8043410098498
841,-1365.7029616207928
842,-2080.1239770703105
843,-1574.0269445544936
844,
845,-2875.9969116982734
846,-2186.069468530331
847,
848,
849,
850,-936.3071047969704
851,-6284.769020905609
852,-1891.0384461328913
853,
854,-810.5425180790667
855,-1234.729654131743
856,-2259.5546776846213
857,-307.05618244388984
858,-1460.0983401470073
859,-2678.509059141893
860,-1014.2468070602376
861,-2469.708432124149
862,
863,-700.858856279775
864,
865,-5668.825745410852
866,-793.1877427551792
867,-1456.9165862861091
868,-1749.254879893565
869,-2158.6128715122463
870,-1457.6773687405807
871,
872,-1376.2938962230621
873,-534.8126988640738
874,-3224.2133133807574
875,
876,-1352.0592671312788
877,
878,-1640.6761618249993
879,-163.557645686902
880,-856.1664085132377
881,-818.9739078233589
882,
883,
884,-1216.8997326093254
885,-538.9719724413992
886,
887,-830.7205438756237
888,-1550.1455490657258
889,
890,-2054.3266524295195
891,-780.3183059059945
892,
893,
894,-1730.1336755568564
895,
896,-1201.8518794894621
897,-182.1025141119162
898,
899,-387.5196996831753
900,
901,-831.7307040478017
902,-2933.5244394051097
903,-1623.3864255039884
904,-554.9331644923096
905,-229.5498107771465
906,-2289.0535902994493
907,-1776.155902375694
908,-381.1426196310417
909,
910,-875.1701040456019
911,-56.27393211160444
912,-2032.1248727389152
913,-616.2405010513489
914,-553.4008099173725
915,-1149.9944387945295
916,-3797.0114654908957
917,-2902.0774180386766
918,-977.7597357728241
919,-1367.5656608584368
920,-2763.777676003251
921,-324.2561644053226
922,-726.0336754048429
923,-896.0624001212957
924,-1311.4922338256197
925,-499.12563774019077
926,-658.464294156368
927,-1527.1992568622231
928,-2412.7831089066876
929,-948.10191462647
930,-1786.3636037876577
931,
932,-694.8678362899229
933,-682.4288784468736
934,
935,-2064.243760150116
936,-1000.6345391396492
937,-550.0098134623939
938,
939,
940,
941,
942,-1542.4180032877023
943,-1797.9549531481741
944,
945,-1016.645679432726
946,-2894.2452086265876
947,
948,-719.1433684719723
949,
950,-440.81556931293267
951,-1650.708656067749
952,-1213.9389691880583
953,
954,-610.7939578290477
955,
956,-312.5187205269042
957,-645.2983588285906
958,-4316.071359192408
959,-798.3183059059945
960,-1332.5421596139777
961,-2103.46758801259
962,-1215.1016853205927
963,
964,-978.2794775566456
965,-835.0929153693507
966,
967,
968,-1004.3251829253245
969,-1075.6575114237328
970,-1206.65490830368
971,-510.52993633486494
972,-2518.958885861176
973,
974,-1475.860842769982
975,-724.8948491762699
976,-3055.5855286888864
977,-1243.1205171470474
978,-915.5305366504642
979,-2127.0323239629984
980,-727.2145211902482
981,-1401.168851725286
982,
983,-1674.7060515478897
984,-2737.617954447982
985,-1764.910695365013
986,-1004.3162199446092
987,-1260.102810590111
988,
989,-1384.105639549195
990,-727.3488659649286
991,-1138.9764918061144
992,-4680.96767203423
993,-1171.6887316240689
994,-398.33072592670374
995,
996,
997,-1686.1775698863848
998,-472.7101885620441
999,
1000,-991.4779428052543
1001,-1411.0944532136484
1002,
1003,-1919.4446515710342
1004,-775.0356326507101
1005,-1242.7734965925124
1006,-859.511259769871
1007,
1008,-695.5710882299579
1009,
1010,
1011,-778.3464062707719
1012,
1013,9.939198223627187
1014,-708.1246095467393
1015,-1084.1628981301665
1016,-212.7637561889676
1017,
1018,-1423.5355030013502
1019,
1020,-291.14419388069746
1021,-1844.6114009143598
1022,-918.0417162725767
1023,
1024,-32.53132368215145
1025,-1848.4359505590742
1026,-288.8981337032353
1027,
1028,-1247.0535895476087
1029,-652.2511156676992
1030,-724.0728137990709
1031,-774.1275732172119
1032,-731.5291526139954
1033,-778.2688047485208
1034,
1035,-223.91037099712628
1036,-460.46094824440615
1037,-7.966121758908855
1038,-726.334397390119
1039,
1040,-1185.4027156995776
1041,
1042,-489.09830548502737
1043,-2528.6570575174137
1044,-1796.4996275490248
1045,-551.6296393539251
1046,-1912.0778055227074
1047,-745.3976994149282
1048,-2179.0192602376405
1049,-1512.6199616311992
1050,-4836.78312696702
1051,-1098.6387573939476
1052,-202.04275861672977
1053,-430.03167571141057
1054,-439.106245312639
1055,-304.5493036851581
1056,-746.502537022966
1057,-549.7042032015263
1058,-755.5713367356113
1059,-1424.4745106510627
1060,-940.6914530491949
1061,-2240.0778055227074
1062,-520.038299943732
1063,-1337.6834418620888
1064,-219.3936715785967
1065,-174.21992402834974
1066,
1067,-360.806537552677
1068,
1069,
1070,
1071,-2785.7028610047028
1072,-531.4678868063136
1073,-543.7197702282604
1074,-2386.7320940261534
1075,-450.60053510564717
1076,-330.20356251735905
1077,
1078,-495.9781800025605
1079,-975.7490819691443
1080,-336.0989714890618
1081,-681.9123304202319
1082,-488.37329408985397
1083,-1320.3519091233889
1084,-197.79874169564823
1085,-1823.294208379656
1086,-2392.633180548397
1087,
1088,
1089,-308.9210630948892
1090,
1091,-1273.8812089673602
1092,
1093,-464.24905915510317
1094,-269.6681011844321
1095,-1423.6349317891293
1096,-205.70227860940884
1097,-379.8208460319063
1098,-956.5190075959508
1099,
1100,-2107.416786032682
1101,-2795.9564433272703
1102,
1103,316.02470296956517
1104,-1074.8925528615878
1105,
1106,-1903.2348939685307
1107,-2524.5030016217297
1108,-1472.7986389289408
1109,-318.075425112992
1110,-1701.5419092701982
1111,-1658.3193391724221
1112,
1113,
1114,
1115,-601.5481083186869
1116,-2264.121202513788
1117,
1118,20.313127431838595
1119,
1120,
1121,-1527.2843597837568
1122,
1123,
1124,-415.83887381888303
1125,-41.39349043425614
1126,-738.9319671051871
1127,
1128,-1559.4521536876186
1129,-1277.048331138053
1130,-949.1564419323604
1131,
1132,
1133,-2194.450437614551
1134,-1585.8429977606347
1135,-1337.4790981223573
1136,-1521.0639086747783
1137,-1296.723990322183
1138,-1100.2794888549695
1139,-1824.6131880238422
1140,-3581.367442166006
1141,
1142,-571.3148203901269
1143,8.36247622625342
1144,-221.8149524450335
1145,
1146,-201.45630994491745
1147,
1148,-1299.2856192281172
1149,-1542.6822624455835
1150,-1026.7766219118157
1151,
1152,-1330.2722780992817
1153,-252.79008817707336
1154,-133.136716150918
1155,-1332.3745919740197
1156,-1032.4799046788248
1157,-401.2257931162932
1158,125.85605196228153
1159,
1160,
1161,
1162,
1163,-902.0849661084615
1164,-520.1941463718586
1165,
1166,
1167,-348.19987111035596
1168,-832.8828812626566
1169,-1412.3322829439612
1170,-326.63415390394255
1171,
1172,-1949.1076722588955
1173,
1174,-1983.7915644395948
1175,
1176,-3130.7716900452406
1177,-206.13300497239527
1178,-1464.9855067134918
1179,
1180,
1181,-332.1242164541652
1182,
1183,
1184,-854.3116030031119
1185,-2543.412076717447
1186,-686.5996234033337
1187,-34.63120135163717
1188,-1709.0372681109866
1189,-905.9299303176633
1190,-797.7082472097177
1191,
1192,
1193,
1194,-354.3793148449289
1195,
1196,-759.5469916838917
1197,-776.3979250343048
1198,-2415.5273276889297
1199,-354.9685874148456
1200,
1201,
1202,-698.3438578062792
1203,-1276.6146923756376
1204,-1511.0680003060547
1205,-344.892267089912
1206,-1056.4890705681296
1207,
1208,
1209,-911.9158899691336
1210,-980.785783371058
1211,-1118.932295196608
1212,-1669.247863110295
1213,-695.2762629776564
1214,-3226.964061063406
1215,-2262.2074285831136
1216,-3495.259852435567
1217,-1227.522650315224
1218,
1219,-257.20986373430304
1220,-402.9032474525292
1221,
1222,
1223,-1447.4875733887334
1224,-862.3081624723623
1225,-1298.151966184833
1226,-1048.9996352030662
1227,-1158.912019211054
1228,-1469.7144840486294
1229,-1727.1410295435394
1230,-1114.6495252752866
1231,-1033.148868680581
1232,-1632.4116801035125
1233,-4043.098856017503
1234,-711.6249441692758
1235,-698.8944874267211
1236,-352.33005996101076
1237,
1238,-1645.0341278222586
1239,-2934.7327515968823
1240,-1687.5974818047116
1241,-920.6558989009582
1242,-1449.3045826798389
1243,-91.31853926844451
1244,-302.25717024834626
1245,-665.323441171708
1246,-976.8847698582701
1247,
1248,-872.3865111456664
1249,-1558.287729473317
1250,-1472.7508637239512
1251,-1217.5667115917277
1252,-325.36782869783906
1253,-1332.1401797822004
1254,-382.4137166236046
1255,-1486.9597755752093
1256,-1753.9615199340415
1257,-1680.5212242771318
1258,-1599.1410785572166
1259,-1565.4589578677142
1260,112.38806593734535
1261,-861.599114395694
1262,-2196.3152565292444
1263,-165.11637024966547
1264,-579.3888383760307
1265,-1507.2315616417495
1266,-1408.1401797822004
1267,-859.4696601236237
1268,-1547.0252379213657
1269,-1595.0450730112107
1270,
1271,-1433.4313586064472
1272,-431.6171374878453
1273,
1274,-899.9597755752093
1275,-474.8002488045306
1276,-413.04865346966653
1277,-2769.393579071614
1278,-10.669486074411964
1279,-3206.796103159986
1280,-956.1059961484484
1281,
1282,-485.14150667734395
1283,
1284,-1005.5236862343086
1285,-506.54851567350033
1286,
1287,-1736.4708683543458
1288,-494.9349238471318
1289,-408.37706536144174
1290,-1158.0073908144063
1291,-271.43041585992705
1292,-759.5924066089065
1293,-2359.092159228213
1294,-1076.7830141812992
1295,-1812.9395643180364
1296,-774.6642713223569
1297,
1298,35.967279577902616
1299,
1300,-651.2774841122668
1301,
1302,-1383.6933244521488
1303,164.44343199831235
1304,
1305,-365.8582086585352
1306,
1307,-1136.0848808822277
1308,-474.8997799909348
1309,-596.0659648661801
1310,-1290.713052384312
1311,574.1044469368662
1312,-1457.6993753410757
1313,-1563.0639086747783
1314,-517.9240670278639
1315,
1316,
1317,-479.8866855366856
1318,
1319,-1298.7758849062307
1320,-153.9340333412867
1321,
1322,-1873.1863108479606
1323,-1362.6969420412615
1324,-1401.0526936721003
1325,-1463.0635961830594
1326,-270.165222858725
1327,-1139.733872319082
1328,-609.6930343276822
1329,-302.4307735851771
1330,-430.0642598992531
1331,-674.1510401182443
1332,-1421.1822624455835
1333,-97.49107142857144
1334,-1815.5824266104264
1335,-828.9824693873311
1336,-2647.673698327084
1337,-1030.3203462360466
1338,-1148.9484840335922
1339,64.03100968800902
1340,-303.37792062743574
1341,-1076.411941551755
1342,-59.182874567346516
1343,-405.7368572580058
1344,-629.3897677425391
1345,-871.635724159958
1346,-1651.467671213598
1347,-1206.616693660224
1348,
1349,-515.3225053684898
1350,
1351,
1352,
1353,
1354,
1355,-1510.5635961830594
1356,-1890.1951093904709
1357,-1642.2382210661222
1358,-1445.3120838486088
1359,
1360,
1361,-1164.4822020139143
