,Time Error [s]
308,-574.8000048554695
309,
310,-1212.2223125409073
311,-332.1810834378341
312,-2482.6660470628126
313,-2279.4083187649676
314,-2426.9106689204286
315,-972.230421192332
316,-1016.3333149571683
317,-1995.8545594671868
318,-511.305247498713
319,-1848.7610481147117
320,-1420.1047534010902
321,-1487.6327578867235
322,-889.0889656469571
323,-848.9262916107375
324,-1010.0269404562703
325,-1955.1399167511495
326,-594.415098391486
327,-729.0802863305282
328,-269.88734032472746
329,-935.3154623587286
330,-582.1872839087542
331,
332,
333,-1052.6125217457343
334,-847.3409368759169
335,
336,-750.4915517771301
337,
338,-1066.2127194807808
339,-871.4629750051247
340,-930.3769046989175
341,-1771.915174403388
342,-1940.844482148725
343,-1112.5654279221992
344,-2119.607141630631
345,-1358.5044478364034
346,-879.7397640700935
347,-3313.4310277278832
348,-1298.4810319331716
349,-1442.3218024080238
350,-1004.0215264398855
351,-2226.5229795667087
352,-306.46369611404646
353,-1551.0854502540283
354,-364.3307310307242
355,-2368.1882581708605
356,-2153.6813385094197
357,-913.8373888853255
358,-1691.4567276789417
359,-1569.0374537478751
360,-572.0437321409826
361,-534.6211544970054
362,-948.5826063704567
363,-831.3665473400827
364,
365,-1029.4940120121328
366,-1384.258406632279
367,-593.8109191558345
368,-1577.2598787257027
369,-1408.1273648736244
370,-950.7950978047186
371,-414.2618958842761
372,-1175.8212234180003
373,
374,
375,-606.6837314031511
376,-786.3953072032609
377,-1094.1698166140782
378,-2107.229323696527
379,-877.0806610171312
380,-1682.4236349901519
381,-1486.5844983331401
382,-660.6962211716946
383,-910.6571107643956
384,-985.8579303991564
385,-1236.51685609233
386,-755.6533392281185
387,-1288.759540767708
388,-471.063276782897
389,-1101.4425438868054
390,
391,-1930.1867794297286
392,-1802.8855558902592
393,-981.9919693249085
394,-3741.3362181337498
395,-1345.7641653213168
396,-1132.4940120121328
397,-897.4942940355199
398,
399,
400,-1352.3572256058671
401,-340.34720487994673
402,-340.3426458329876
403,-2194.846476834021
404,-1084.446355725059
405,-192.30683630144068
406,-577.5964036352996
407,-459.52465371499216
408,-1070.2450903011704
409,
410,-1411.0656141501463
411,-442.9178112618903
412,-933.9150462479854
413,-1751.8650139322172
414,-659.2054264955555
415,-2105.217213153985
416,-1449.1418426513915
417,-1616.7316054827788
418,-1616.424171169025
419,-1479.3354502540283
420,-1497.7161014626151
421,-2909.585660624888
422,
423,-938.3799771028653
424,-906.258775130035
425,-245.8995930251018
426,-1238.6658540910375
427,-1728.836519418717
428,
429,-385.57586984539955
430,-782.0323698673744
431,-1403.3202462820439
432,-1487.846693687301
433,-391.2220100745445
434,-861.1453422438926
435,-1201.8030796418782
436,-630.6821151613756
437,-2182.009759759744
438,-516.4282230542035
439,-915.8533328871902
440,-471.65012128388094
441,-1446.6043628161947
442,
443,-971.5817129146519
444,-1223.142271486251
445,-2006.4062918411264
446,
447,-1065.9919693249085
448,-494.4240023426464
449,-1631.123634990152
450,-1234.2251894256633
451,
452,-388.4111752103719
453,-1189.7502457002654
454,-602.7851749681201
455,-725.7408120904327
456,-1073.07637489519
457,-379.78278332400885
458,-823.9073698673744
459,-817.1400491823847
460,-2091.358419086712
461,-731.7390166268669
462,
463,-1439.5004388424193
464,-2465.5870037111495
465,-423.4494499906755
466,-1134.8776567116006
467,-2095.4814445516854
468,-251.93364122164553
469,-1348.4836513010662
470,-1580.1697065818846
471,-1693.416755274863
472,-303.7573710737122
473,-977.9567537240332
474,-1160.047036132888
475,-1072.2699779051964
476,-1595.8905354607764
477,-2433.8500479160875
478,-2962.3104125697455
479,-2600.2224719280066
480,-2173.289138594673
481,-2353.1482072501294
482,-1646.6669400620262
483,
484,-2326.283196115859
485,-2195.185564095975
486,-2612.286098279439
487,-2333.398580731244
488,-3044.030695049424
489,-633.2060076018538
490,-1138.4217235674846
491,-2919.9569303433163
492,
493,-2652.2719151970314
494,-2153.79926489798
495,-2578.286098279439
496,-2506.9602311186327
497,
498,-2661.0731784062173
499,-2875.565658333796
500,-2153.289138594673
501,-2590.654580459137
502,-2448.387050660391
503,-2666.283686407607
504,-1870.050404112676
505,-3056.0023864579207
506,-1887.647321649189
507,-2528.819287113268
508,-2639.262292911186
509,-1893.887617698283
510,-3619.9120892898745
511,-1892.4607703274523
512,-1762.9902143107547
513,
514,-2348.2522310574423
515,-1121.9050037651568
516,-1598.716735269525
517,-2447.6899391049
518,
519,-2767.6102960534645
520,-1293.6683262185634
521,-1138.8230655035204
522,-2559.8061846903265
523,
524,-2445.148218844438
525,
526,-2752.073091817333
527,-3003.983686407607
528,-1338.9858071990038
529,-1758.831495104835
530,-2849.983686407607
531,-406.9825031949689
532,-3113.476413932377
533,-1780.694147482855
534,-3150.9765343053514
535,-2249.8193908367625
536,-2768.073091817333
537,
538,-2255.188421705229
539,-2351.780164235698
540,-1968.9884749907842
541,-2515.7301057006625
542,
543,-2465.849507084182
544,-1586.2891385946732
545,-948.4069505639404
546,-1779.8064389724664
547,-1987.2905014531798
548,
549,-1854.0175153685768
550,-2320.1170197409397
551,-1823.8119059980513
552,-608.4428164527981
553,-2689.273994011367
554,-2387.1170197409397
555,-992.4755056957083
556,-2939.771568753921
557,
558,-2822.983686407607
559,-1038.9600497387369
560,-3208.549450995485
561,-2761.585134973455
562,-1750.6708101667687
563,-773.3939929868714
564,-2427.3363676763265
565,-2075.4324682587835
566,-1661.5375051920134
567,
568,-1138.872868134289
569,-790.1299085944379
570,-1773.0502035192862
571,-1488.025279294367
572,-876.233755411261
573,-1048.3993824463391
574,-1938.003706774798
575,-921.773012449147
576,
577,-1100.6718649535806
578,-668.5303817518176
579,-303.4002544717382
580,-559.4319698568659
581,-1628.5859995988142
582,-1299.3901776913121
583,-1653.4771202381173
584,-1545.8432886373225
585,-1520.1103744594575
586,-1053.0879444980096
587,-2914.9743863415506
588,-133.8699633699634
589,-921.4190539326648
590,-880.2579534778129
591,-1255.1593825506548
592,-1707.506964601087
593,-2038.0504303958164
594,-1836.5362890500974
595,-1972.403466252185
596,-2271.691181725482
597,-1039.4779088414375
598,-1473.8814426663855
599,-1459.877041126124
600,-534.2021283794581
601,-1309.2895348009554
602,-785.6299085944379
603,-1350.3277015872725
604,-1196.0881772127993
605,-1992.8615566421627
606,-2684.301051070174
607,-1617.0838365482937
608,-1557.546323475236
609,-775.8626869501479
610,-1504.8901776913124
611,-1379.2035281448093
612,-2134.509873515143
613,-892.454098241855
614,-713.5988479883772
615,-1382.9286770958947
616,-1178.2372624754307
617,-1057.2276278411532
618,-1017.9701336507576
619,-795.297040346139
620,-2040.797642060943
621,-1639.0418726000253
622,-670.7260334380584
623,-1793.2989366941506
624,-1068.3539555471875
625,-1787.4953987341323
626,-1685.0704769023237
627,-2316.15618603137
628,-1996.5512446206499
629,-1649.8029646832347
630,-981.9599040702781
631,-2159.7342423583204
632,-1387.7930053613813
633,-740.5988479883772
634,-2691.2623332414128
635,
636,-2006.1172333807262
637,-1075.5615426187835
638,-735.313383870665
639,-872.032375950829
640,-675.013540604966
641,-1213.0836773378091
642,-1359.195276848532
643,-1174.8929874030557
644,-1179.796322098578
645,-1993.54009802268
646,-830.8507991609497
647,-1639.383382008004
648,-2474.5535732082
649,-878.1451259857422
650,-1192.51018694859
651,-791.7172560528378
652,-1888.4119466782217
653,-1663.0567241424005
654,-1160.08331885027
655,-2237.6514595249337
656,-1369.187348420317
657,-801.6563236533245
658,-1847.659265839212
659,-1767.5578831114753
660,-856.1035498670783
661,-583.0010945364819
662,-3259.4322882003376
663,-2440.9413616441875
664,-1156.5836773378091
665,-2076.7565031073236
666,-1929.4337314721356
667,-1801.868716483174
668,-2006.3471747192034
669,-574.127449051532
670,-1668.2417003564763
671,-1777.0270353593482
672,-1417.0802555911553
673,-646.0176841425802
674,-3462.26131690454
675,-1024.4209466048458
676,-909.6980925650344
677,-764.8951259857421
678,-716.9450729549757
679,-1055.2575158335728
680,-562.9847070986094
681,-654.8767750701995
682,-913.8113346690088
683,-1102.1329313145006
684,-1907.1673962995565
685,-1357.4746005015427
686,-1126.164917554161
687,
688,-841.233755411261
689,-722.4079257462564
690,-1028.8935084399911
691,-1908.9929838811945
692,-1586.0859604716652
693,-1148.6851952735983
694,-1553.6333413795437
695,-849.1874689785266
696,-1234.5836773378091
697,-874.1035498670783
698,-1797.4953987341323
699,-1632.9504761610815
700,
701,-478.5067326397692
702,-1661.2971105585311
703,-1438.9260065451
704,-580.2231808610887
705,-617.4711520212148
706,-793.7159151523581
707,-3128.0778997000853
708,-1178.1421499418657
709,-2879.232111884487
710,-3175.6267360899997
711,
712,-473.34158528265084
713,-1744.4402321904838
714,
715,-1321.3051982869138
716,-1630.8323572774314
717,-1506.669402623615
718,-2518.909513133006
719,-1191.8851952735981
720,-1406.9746005015427
721,-809.3848394729814
722,-751.5181446563422
723,-1751.4178352535118
724,-1000.9559971825408
725,
726,-2755.7688384889825
727,-761.2458055557081
728,-974.1824554515433
729,
730,-1168.9730219808023
731,-583.9847070986094
732,-960.6966504737316
733,-756.3299085944378
734,-335.6824214156968
735,-1757.6462879499227
736,-2573.906436209929
737,-2175.597174719204
738,-847.1980925650344
739,-435.61009775098137
740,-2506.8129349447004
741,-934.5008932158355
742,-769.5777551056846
743,-1514.0880000425173
744,
745,-944.7753764347303
746,-901.2019617620299
747,-1740.8527767739795
748,-2180.619764075071
749,-2247.1619309310536
750,-383.7528252885853
751,-767.0460687436428
752,-2143.079126503261
753,-2498.748001374759
754,-1000.9339555471872
755,-770.7343404572277
756,-1737.5358146542176
757,-1079.6586450789407
758,-1079.8378290747532
759,-2275.0635680381492
760,-1880.960031862061
761,-1523.7630754431134
762,-940.6484576295097
763,-957.8488479883774
764,-1488.4755567469356
765,-1434.3266432514047
766,-768.244702774612
767,-2492.238232407356
768,
769,-1239.1439060688494
770,-1336.2243711297178
771,-963.9858009513237
772,-1781.6170624882652
773,-1331.1412671682094
774,-2345.921490805694
775,-1099.7199288157442
776,-1382.0112741648666
777,-571.627449051532
778,-644.4489019184191
779,-831.7489569416728
780,-1164.3260321104897
781,-1131.2913857369442
782,-818.5777551056846
783,-1597.1250797952619
784,-1975.2312992096345
785,-1394.4455020150644
786,-756.7715752611044
787,-414.7972294649717
788,-922.8119395223098
789,-904.9734414710738
790,-724.8344278698153
791,-1126.061653822723
792,-805.468867196197
793,-1606.1239214508473
794,-1308.4839298894212
795,-1064.7648688961333
796,-814.5031599377851
797,-1933.1215612554765
798,-1846.628282486251
799,-1341.1976272476472
800,-1764.6474069554197
801,-1009.7692317125839
802,-1290.7226340560446
803,-1312.4422632227545
804,-2450.373287603498
805,
806,-1329.3164282853234
807,-931.0217852890776
808,-1803.4113130396995
809,-1444.2686866240272
810,
811,
812,
813,
814,-970.5008270324154
815,-718.7035597230908
816,-2649.295620711881
817,-1524.3042870595866
818,-836.8443550715615
819,-302.8257053457734
820,-1935.820186121356
821,-695.5613353985793
822,-769.4634467400303
823,-895.6968487714837
824,-896.8181222741523
825,-1181.106921799706
826,-633.3205161752019
827,-509.9075785942217
828,-1163.0634570201294
829,-1490.9363049388203
830,-1445.263406403447
831,-446.79536995025535
832,
833,-458.2775579723416
834,-503.99348924219396
835,-1109.7268311626935
836,-1136.109813763126
837,-1196.7213764100145
838,-735.2185845341456
839,-813.1749709879546
840,-873.1893488754051
841,-488.8855159998858
842,-1259.0149984819454
843,
844,-912.2832744570319
845,-643.926533084888
846,-641.5361909949272
847,-995.7803532897594
848,-978.474072323726
849,
850,-729.4062733527287
851,-1475.263406403447
852,-1334.4414912472596
853,-1189.506918639107
854,-549.9009280662592
855,-738.3170512713186
856,-1184.899611781811
857,-970.9088675039902
858,-1322.058734129507
859,-496.5226384048635
860,-733.5203927978203
861,
862,-732.7035597230908
863,-650.1299927515063
864,-591.8801877974029
865,-2364.454940857541
866,-697.5336737239204
867,-449.38435316082916
868,-479.4554043417244
869,-733.3486495897384
870,-276.202474916465
871,-1045.612705108102
872,-961.5443367371545
873,-1131.1904845483984
874,-636.2019623837016
875,-2118.5661828496864
876,-1758.723551525271
877,-931.0515616289895
878,-503.65225680371645
879,
880,-510.2767304547981
881,-1349.8703415048715
882,-932.9367677479238
883,
884,-769.0338675039902
885,-1157.2312113137425
886,-588.0496975616128
887,-556.9009280662592
888,-684.1868450432073
889,-1180.8526431901143
890,-1492.0924313449377
891,-1183.5710432132532
892,
893,
894,-2220.2030059664035
895,-1768.732050640133
896,-537.9009280662592
897,-2328.473356184647
898,-1281.29026048064
899,-801.9585657979903
900,-810.4344068885744
901,-1041.5239679409028
902,
903,-2206.917794989796
904,-1056.5088209910311
905,-685.6269710733876
906,-1069.0788684712636
907,-327.91907172075685
908,-514.9061009706444
909,
910,-733.3630560568474
911,
912,-870.6968487714837
913,-375.34276833934916
914,-551.5272206352739
915,-608.4747422094905
916,-1030.879991003599
917,-910.7957980921456
918,-1647.4523980884414
919,-624.393063401598
920,-718.438552240237
921,-801.8564738130099
922,-719.9564312202356
923,-1749.3804570640655
924,-1077.7228902675772
925,-528.1244350564832
926,-866.0894137870198
927,-1522.8803107736624
928,-634.1798855952168
929,-827.3733077231677
930,
931,-775.0029818175663
932,-933.4284040375853
933,-566.8258879115842
934,-947.1016097850609
935,-862.7907012795529
936,-1099.8998636892231
937,-1298.1563919767896
938,-498.9009280662592
939,-309.8043342180864
940,-566.1895921648296
941,-344.85935288398116
942,-1237.5710432132532
943,-718.3032017735893
944,
945,-649.1386692865597
946,-1363.1067050980514
947,-718.4801796806278
948,-686.8767231826935
949,-449.9354535949475
950,-764.3835384414356
951,-408.77772597063984
952,-645.3507468116252
953,-658.4300795659358
954,-443.31675246002885
955,-1844.4165858339047
956,-1347.1617373709187
957,-552.7988165893039
958,-480.58587939009556
959,
960,-2063.086359821062
961,-2344.104568634808
962,-886.4620132372372
963,-1834.830242180994
964,-1841.6700262632098
965,-2228.4332539970733
966,-1464.1657195842758
967,-1680.257201485515
968,-1497.1390219468012
969,-1728.450081246884
970,-1998.3545090983048
971,-1451.2399734653573
972,-1425.658822029808
973,-1190.2230445783312
974,-1810.4057832885878
975,-1206.719584280202
976,-1841.4682832885878
977,-1679.9160099570258
978,
979,-1326.7831711839067
980,-1337.4733554922313
981,-1448.749197742994
982,-940.7244388493177
983,
984,-1120.0876664862844
985,-1409.3320917425517
986,-1317.534694590432
987,-1723.9065272247744
988,-1222.5044545058076
989,-1377.62708589478
990,-1846.1090676390763
991,-1342.930682975973
992,-1372.6529176135355
993,-2099.8262055602463
994,-1540.5511972234262
995,-1626.397731421349
996,
997,-1129.9218027275847
998,-1189.7862040240561
999,-1447.322196423061
1000,-1592.84174791355
1001,-1638.6985402185956
1002,-1202.3865985134694
1003,-1935.5015679218345
1004,-1814.9935482116193
1005,-1654.450081246884
1006,-1321.2348195427926
1007,-804.9074452744192
1008,
1009,
1010,
1011,-1892.0914730243912
1012,-2253.5592485208313
1013,-1271.8018469815524
1014,-1487.6690959588796
1015,-1496.8932156416217
1016,-2126.5332155340398
1017,-1196.0886949086807
1018,-1644.2529383500432
1019,-1683.0167835190082
1020,-1807.860542280809
1021,-1465.6687021513885
1022,-1546.8932156416217
1023,-1524.130150123946
1024,-1878.9130115799612
1025,-1261.5544213486833
1026,-1953.458978620184
1027,-1729.6698110407974
1028,-2020.479768651997
1029,-1179.0876664862844
1030,-1401.6525200890192
1031,-1741.7210880153484
1032,-1194.1511972234257
1033,-1324.2295343123374
1034,-1662.6451212036231
1035,-1483.966316158308
1036,-1333.0825310763275
1037,-1766.0168943996996
1038,-1359.211236591928
1039,
1040,-1841.6878424316383
1041,-1241.6696050167102
1042,-1775.450081246884
1043,-844.6778465119924
1044,-1397.4194781926644
1045,-1512.4466610684112
1046,-1149.0876664862844
1047,-1433.3384450659532
1048,-1695.994257918087
1049,-1536.0764344416903
1050,-1792.397731421349
1051,-1842.953119984185
1052,-1845.0168943996996
1053,-1809.6878424316383
1054,-1492.039116621921
1055,-1614.479768651997
1056,-1570.1195131786585
1057,-1389.6690959588796
1058,-1134.7612763790244
1059,-1541.279768651997
1060,-1902.8322424142107
1061,-1603.587579205816
1062,-1684.1285272555156
1063,-1062.703710565209
1064,
1065,
1066,-1742.534649397211
1067,-1216.7804944738823
1068,
1069,-1264.9967164529835
1070,
1071,-970.0808197207234
1072,-1792.1085436323724
1073,-1640.5716263793888
1074,-1530.397731421349
1075,-1144.7401789242176
1076,-1349.0825310763275
1077,
1078,-1188.5962839475646
1079,
1080,-1174.8723708711932
1081,-1148.0609282801065
1082,-2057.9433102375715
1083,-1337.5172663372523
1084,-1373.8640163093064
1085,-1569.2529383500432
1086,-1585.515990337793
1087,
1088,-1284.62708589478
1089,-1133.5391166219197
1090,-1546.6519409149441
1091,-1793.270656784674
1092,-1144.9137478499488
1093,-2154.034150103605
1094,
1095,-1331.1460015169878
1096,-1405.084017331198
1097,-1222.5823862509428
1098,-1380.5075107106463
1099,-1063.5878180256645
1100,-1584.3512385091221
1101,-1391.9484198015552
1102,
1103,-1764.450081246884
1104,
1105,-1175.2092482683647
1106,-1884.468513648219
1107,-1706.1203598040074
1108,-1356.1376600860658
1109,
1110,
1111,-1294.8154077302902
1112,-1267.2203027349801
1113,-1223.4294213486833
1114,-1502.3078366942327
1115,-1578.2643125715763
1116,-1222.1764015163199
1117,-1937.270656784674
1118,-1473.92519780796
1119,-1904.504454505808
1120,-1679.5977314213487
1121,-1076.3042185438521
1122,-1778.2968751312878
1123,-1341.8154077302902
1124,-1632.8437059988373
1125,-1765.2501168523431
1126,
1127,-1708.2522545797738
1128,-1067.2407786077529
1129,-1110.3614221814082
1130,-1788.442927762867
1131,-983.7195842802021
1132,-1409.3511972234264
1133,-1680.7391166219213
1134,-1291.1508388226412
1135,-2404.4255294874333
1136,-1252.6696050167102
1137,-1989.3990512162663
1138,-1323.7401789242176
1139,-1223.5044545058076
1140,-1425.3752102990384
1141,
1142,-1270.8724499552532
1143,-1410.892777708997
1144,-1171.7216518754944
1145,-1159.3614221814082
1146,-1462.54837437178
1147,-2047.8979246372942
1148,-1239.9394383163444
1149,-1355.95130284992
1150,-1311.1228894263127
1151,-2264.960352616274
1152,-1412.530682975973
1153,-1799.690298668731
1154,-1961.8206000164823
1155,-1770.8958565798948
1156,-1521.6114111337029
1157,-1559.8227314213482
1158,-1786.5916198560508
1159,-1234.8300282734158
1160,-1390.5497027337415
1161,-1136.12193066492
1162,
1163,
1164,-1161.7529357373473
1165,-1582.3673339448537
1166,-1265.5544213486833
1167,-1491.7169646364323
1168,-2033.5592485208313
1169,-1361.9065272247744
1170,-1187.3411197902
1171,-1202.5612016880727
1172,
1173,-1628.803265480326
1174,-1873.6032654803262
1175,-1766.8968751312877
1176,-1149.8876664862846
1177,-1239.337064559013
1178,-1489.0029383500428
1179,-1454.1298828286995
1180,-1584.208498237892
1181,-1757.7857640201764
1182,-1324.0485890454493
1183,-1477.5225679330274
1184,-1224.3121711305585
1185,-1545.0989090808766
1186,-1205.24027178713
1187,-1746.8968751312877
1188,-1604.3269740457968
1189,-1681.0883752836653
1190,-1970.1905789077218
1191,-1584.7256211428207
1192,-62.31675210089722
1193,-1362.7667835190082
1194,-1854.7331095133954
1195,-1243.1376600860658
1196,-1363.8126681836543
1197,-1655.0883752836653
1198,-1750.7304968947924
1199,-1467.92519780796
1200,-1494.7635228346903
1201,-1241.5544213486833
1202,-1333.6930811835591
1203,-1308.95130284992
1204,-1668.5682156416215
1205,-1412.415864409661
1206,
1207,-1825.994257918087
1208,-1635.5977314213487
1209,-1877.534649397211
1210,-1743.0168943996996
1211,-1584.5141544694175
1212,-1074.6696050167102
1213,
1214,-1123.6511972234257
1215,-1427.0029383500428
1216,-1383.7232304613772
1217,-1377.5188699509513
1218,-1231.6511972234257
1219,-1738.178265480326
1220,-881.8473496426395
1221,-1497.8376600860656
1222,-1117.1460015169878
1223,-1446.9065272247744
1224,-1503.5188699509513
1225,-1121.5224840034894
1226,-1900.6999206637402
1227,
1228,-1767.0168943996996
1229,-1231.6016166219197
1230,-1372.0904176135364
1231,-1306.5511972234262
1232,-1680.5977314213487
1233,
1234,-1698.216316158308
1235,-1818.4913871606486
1236,-1279.0825310763275
1237,-1423.380595695211
1238,-1877.670656784674
1239,-1162.5878180256645
1240,-1252.1433735812207
1241,-1618.8362690706822
1242,-598.6629333846622
1243,-1349.2044545058075
1244,
1245,-1155.5544213486833
1246,-1303.62708589478
1247,-1405.8154077302902
1248,-1742.3747332218381
1249,-1702.042421200268
1250,-1755.3705722533623
1251,
1252,-1626.4682832885878
1253,-1341.519186755686
1254,-2034.7020354847223
1255,-1095.5878180256645
1256,-1681.318963122701
1257,-1980.2377878391412
1258,-1639.57973549923
1259,-1770.746061066366
1260,-1184.2230445783312
1261,-3086.705164470118
1262,-1747.054970510164
1263,-1854.683561066366
1264,-1292.4315234520836
1265,-1913.5474900301756
1266,-1288.3482322631608
1267,-1108.8876664862846
1268,-1068.844513178659
1269,-1928.9433102375715
1270,-1296.9596945904323
1271,-1484.2932536445346
1272,-1127.3614221814082
1273,-1606.4217086169988
1274,-1237.5973496426395
1275,-1417.0233014650212
1276,-1909.1006910687624
1277,-1760.8067531348893
1278,-1301.9622689860703
1279,-1853.683561066366
1280,-1187.8876664862842
1281,-1167.3497012040125
1282,-1608.065343260329
1283,-1532.9967164529835
1284,-1475.0994195919475
1285,-1802.468513648219
1286,-1474.6654250758847
1287,-1120.2465720726655
