,Time Error [s]
108,-257.4186812044277
109,-339.96031178147746
110,-634.2051920218303
111,-334.2715727780503
112,-483.8242708980167
113,-622.9874337624467
114,-1211.8239541561486
115,-921.6429088737477
116,-668.6368900664229
117,-799.7789461765028
118,261.52598080426424
119,-968.1239008941288
120,-123.57766587337039
121,-700.736585505161
122,-522.306574790986
123,-348.9970809615861
124,-544.7337166773248
125,-756.9387159643109
126,-632.2197782175722
127,-249.7589910931681
128,-427.40945807886874
129,-614.9463106383207
130,-1074.761262043066
131,-273.104641139033
132,-454.5929778140255
133,-421.4091658023283
134,-432.1506505242271
135,-485.9474445576973
136,-1042.114433151498
137,-544.1635071784715
138,-242.37019720346257
139,-641.4131123735706
140,-221.2405477701618
141,-777.0611474229729
142,-625.5446028955189
143,-887.783048458067
144,-66.87582907694002
145,-546.2655530001277
146,-107.8724292615596
147,-803.1087793197555
148,-562.199828118803
149,-696.1852738426537
150,-400.72958449576254
151,-310.17862666337714
152,-518.1348944978545
153,-347.5378669995039
154,-104.40040791003969
155,-729.8999966299477
156,-103.94453268979709
157,-206.22586411643533
158,-921.3655009573167
159,-325.32321001839705
160,-1510.7195365802195
161,-616.1969979041187
162,-338.647341871035
163,-485.65746619993934
164,-422.6289906667332
165,-189.69004465792068
166,-605.9176220716681
167,-431.4857212294478
168,77.05759815788474
169,-167.3169744253164
170,-369.9265295853761
171,-537.9722203641245
172,-632.6195833211787
173,-1097.3946737318781
174,-315.4615882101318
175,-546.3155623007303
176,-368.7198892800459
177,-305.1937789666133
178,-97.23624963115776
179,-584.1989637720169
180,-271.6833464348308
181,-1013.3139663674744
182,-765.1079600939977
183,-566.7842635403429
184,-706.1807076535129
185,-317.12410143886154
186,-238.64029518231524
187,-708.4858951660619
188,-162.3032034144103
189,-480.2259093582253
190,-378.6856807543836
191,-433.98444984335174
192,-459.6512357788604
193,-223.521361744704
194,-718.5201144771631
195,-53.66694579536261
196,-311.896164585125
197,-386.0853210121636
198,441.7075401069885
199,-474.2397517349109
200,-250.74062842571243
201,-412.3307889665539
202,-556.8236513552126
203,-850.3978904037901
204,-363.4681086017067
205,-746.1706706594418
206,-592.6201808694004
207,-740.4090941375837
208,-538.819853218155
209,-584.0751794964833
210,-641.0320441189692
211,-293.5129021217281
212,-36.72965902081012
213,-256.66557823273115
214,-698.3423156826861
215,-478.81412063510174
216,-604.6211373375625
217,-105.60656245699249
218,-659.1956885581003
219,-386.77539163277174
220,-682.8339128308035
221,192.596370459457
222,-521.2777656716569
223,-495.3200362420271
224,-316.8729276269239
225,-531.0139444328506
226,-478.5267235740473
227,-689.1437066271824
228,129.46173780195204
229,-373.0025347098631
230,928.0406927790805
231,-74.2330778728784
232,-188.5944423069427
233,72.35514351507345
234,-322.27846361961485
235,-630.1884423387537
236,-453.899138640121
237,-828.9716131504592
238,58.10515088011053
239,-549.7861587858288
240,-371.64148791761545
241,11.518514869498972
242,14.0
243,-568.6201808694004
244,-862.8962894208487
245,-733.7189204889924
246,-383.8238627956657
247,-678.6095162636682
248,-303.7647416882676
249,-670.1673460150148
250,-334.06819760045653
251,-429.3964398712178
252,-203.8334680534141
253,-1077.4610641732286
254,-634.1901795654671
255,-516.3907364051486
256,-679.0347619254662
257,80.10515088011053
258,-564.4335552026839
259,-0.47081414707395197
260,-1338.6392755812672
261,-229.0301531209193
262,-1012.1255995606803
263,-473.28171416756686
264,-240.3581137925637
265,1039.161607462866
266,-1261.2571859853037
267,-657.8170935207718
268,-1081.6858616873265
269,-1246.0211871904798
270,-398.37680322150663
271,-423.83242019738213
272,152.0909090909091
273,-331.20632847884883
274,-824.3034301152932
275,-354.1803631553631
276,-587.0593097367771
277,-278.36349574668134
278,-570.7519431285159
279,-467.60280456560145
280,-506.5709968285123
281,-242.56697120864794
282,-426.3769830739567
283,125.63529886570814
284,-7.775364555907345
285,-62.135179017306086
286,33.10879023661758
287,-551.4418958892836
288,-319.98885674702865
289,-754.2191788113006
290,-191.25870617549276
291,-814.4609244575456
292,-91.99572142815111
293,-69.89407778068107
294,-3.789029424155842
295,33.342085216756004
296,-221.98189365100166
297,-1029.5632778349798
298,-284.73838815095934
299,-544.906451085134
300,-756.8226734492473
301,-184.73027638895383
302,-83.53902205817622
303,-171.56705070341127
304,-264.00787172457945
305,-1045.4343072408694
306,-367.669554141979
307,-204.7379838853717
308,-944.1436228781245
309,-545.362544702872
310,-806.9822183418464
311,-127.23444738213502
312,-90.40392458710699
313,922.7420301631835
314,1446.2078511291948
315,-786.7681505156991
316,418.1118216344963
317,-60.909023605879554
318,-166.59133814551478
319,15.873685373497239
320,-722.7617173194221
321,31.571450641737073
322,-73.7015272751226
323,-29.6794948260291
324,-275.569791187762
325,-197.9520389034799
