,Time Error [s]
600,-2940.6460502158147
601,-2637.2354563479375
602,-1153.243640424635
603,-2121.1525067095004
604,
605,
606,-4080.876388340742
607,-1405.776805429389
608,
609,-1459.4110184206706
610,-1002.2563626422266
611,-1907.7417091892921
612,-3720.457388334831
613,-1685.973589744623
614,-1746.5992296098989
615,-2714.0195668962747
616,-1958.663467598767
617,-2538.772019163429
618,-1731.6506628186717
619,-1410.1116135480813
620,-2293.8587323612414
621,-2773.1291230616075
622,-1363.4783305589863
623,
624,-961.9329173838544
625,-846.8839674776668
626,-836.431205292452
627,-675.6660023660627
628,
629,-1730.2258736505078
630,-2993.4338799532557
631,-724.5420324692739
632,-1994.9527341664589
633,-3588.5181662954155
634,-2765.385039859495
635,
636,-3148.933085059793
637,-1984.156788967568
638,-3922.37029605476
639,-3001.924232032701
640,
641,-2210.2928251779267
642,-1541.8027414004318
643,-1001.8256518929957
644,
645,-2376.978437853965
646,-2530.8740458849875
647,
648,-3006.2022829515736
649,
650,
651,
652,-1314.26180397478
653,-1461.8909483678308
654,-2712.146873498161
655,-1982.31672320818
656,-2206.4053432031087
657,-2343.242768544365
658,-1748.2202355068325
659,-741.4779136826041
660,-1747.5778730852471
661,-3751.134035923531
662,-1900.6394231031022
663,-1139.1596549727365
664,-692.5204910499887
665,-1806.028820965018
666,
667,-3446.166410037413
668,-1073.5963815301689
669,-1927.960719600323
670,-1914.5876617876092
671,-1343.172675965629
672,
673,-2160.502508723288
674,
675,-1296.931947852567
676,-1742.1832271644503
677,-1885.5329045652597
678,-1108.6068921649662
679,-1138.243075173928
680,
681,-1678.1715708361355
682,-1280.0133508767422
683,-2039.9820077163977
684,-2637.759086665904
685,-3276.679844596534
686,-2216.013941927914
687,
688,-4194.563419467249
689,-1077.3329346904045
690,-2112.0760552713
691,-2286.4607443915593
692,
693,-2031.0064313750581
694,-1283.3474496082945
695,
696,-1199.828089269862
697,-2810.081514028219
698,-1237.7300577303213
699,-1957.56282428014
700,-2386.190284471199
701,-1776.4564874267894
702,-1438.6155346089017
703,-1098.7662116790152
704,
705,-755.4951647599073
706,-1905.2593061078846
707,-2250.588200465443
708,-2297.477870254883
709,-3933.465738050403
710,-1212.5435248412923
711,-692.1771818909795
712,-4010.8503303866655
713,
714,-3759.8057639365916
715,-2199.257966148961
716,-1491.990267592101
717,-643.2450948368792
718,-1990.1460889673926
719,-1151.0923144817737
720,-2508.038461576343
721,-4464.981491683852
722,-3256.892657651713
723,-3548.469892501076
724,-1498.9186792751393
725,-777.1531023860614
726,-1837.3777209539157
727,-1308.2946728765621
728,
729,-1283.2378417925665
730,-1533.2198131571568
731,-1990.2000655021616
732,-783.6925007711625
733,-1595.569105725384
734,
735,
736,-965.8568121991307
737,
738,-2567.057663296374
739,-1064.6675649550666
740,-3431.829328249517
741,-1109.3203840512438
742,-772.8186260228625
743,-2863.030336162623
744,-2133.380280409517
745,-1591.1098745297138
746,-1871.0836971304766
747,-1569.6657335622017
748,-1904.2559976990742
749,-1395.0572849638836
750,
751,-1600.3656552860339
752,-4773.116253026154
753,-1471.0707979831195
754,-2436.0261288753013
755,-1679.9721145839976
756,-1794.1815463356593
757,-1318.0677149113276
758,-2286.4090867962177
759,-557.0122033430946
760,-1503.5229033085525
761,-954.0425172240199
762,-1768.717864251651
763,-4019.5896615807633
764,-1131.57675622022
765,-882.8932633400357
766,-2241.774584483792
767,-894.6352412406611
768,-759.8635992784378
769,
770,-1324.171750309398
771,-751.0366332055278
772,-3740.8515436631546
773,-210.0259962533421
774,-2404.0682008265458
775,-1117.5337537503262
776,
777,-731.166073235672
778,-1273.4264476260332
779,-2079.5906237968957
780,-1623.6068271631832
781,-891.2521461914046
782,
783,-2247.329801893781
784,-1736.457455422532
785,
786,
787,-4119.986572355035
788,-2431.3751816876206
789,-1172.9142710207902
790,-3597.1357394449533
791,-1520.6719320279299
792,-2128.0452140340553
793,-1863.7756501282443
794,-2587.908544571076
795,-1235.4466238732653
796,-3533.7847125110507
797,-1236.5269086076414
798,-1718.5760746568799
799,-3273.019366073995
800,-1540.3824439899602
801,-1903.9538432187173
802,-2616.428539963018
803,-2494.991972600693
804,-4355.492441911779
805,
806,
807,
808,-992.5584662206813
809,-1290.131161776906
810,-1300.0890404262668
811,-3146.1106171628517
812,-2684.4539552924507
813,-2519.8068268431152
814,
815,-2634.5300131499257
816,-2952.399100759806
817,-1082.5259431598029
818,-1249.9460665715753
819,-2492.4220714196003
820,-2286.7965015239565
821,
822,-2103.9936041494343
823,
824,-1274.8413636279943
825,-1748.3125389062388
826,-1243.328774268034
827,-1920.1111767362745
828,-1497.7197839255007
829,
830,-2682.597053346907
831,-1826.2728779961885
832,-2384.22220075649
833,-2792.8683711252197
834,-1365.026632687049
835,-3402.58866893631
836,-993.1426029250581
837,-3494.76975506286
838,-2912.5491378221104
839,-4328.040146556383
840,
841,-4143.649173726746
842,-2268.5110478998486
843,-868.4860472449045
844,-1201.0862065907302
845,-868.9988673310545
846,-1207.7982708845796
847,
848,-853.6328078749857
849,-1332.9826073730583
850,-3222.582633666208
851,-1582.1781592417901
852,-2224.4170606666216
853,-1816.4596358242998
854,-1904.395418416149
855,-1094.0949181221029
856,-3431.230049428422
857,-1872.0346384455088
858,-916.6774786787491
859,-1172.7118760892092
860,-2434.249311380137
861,
862,-1914.394473853953
863,-1322.0793213844986
864,
865,-2565.2778823492968
866,
867,
868,-3308.1286362333203
869,
870,-1939.1415259285445
871,-2479.1353001509506
872,-1788.2379887238512
873,-1973.9955222417784
874,
875,-2433.124276087849
876,-1261.0349244179833
877,-1609.1723570308995
878,-2405.8364180907834
879,-2475.307079220765
880,-2290.748535889684
881,-1968.5188666370677
882,-2057.7279095862727
883,
884,-2852.8428931327353
885,-507.60516548027283
886,-2157.0032383396015
887,-934.2768298418232
888,-2270.5432897553746
889,-2831.7810112320053
890,-2218.1322840071384
891,-3547.9623550847527
892,-1123.486485484929
893,-1390.7486948182745
894,-570.9280636412486
895,-2595.1486457364535
896,-1319.6862891606274
897,-1004.8502410652145
898,-1811.2966337688267
899,-2105.011401948277
900,-1799.1255533321773
901,-2895.121384168958
902,-1032.1718844423458
903,-1227.648854204014
904,-975.2968720829267
905,-3104.1841091203896
906,-2475.747589495867
907,-1017.9666959002843
908,-496.72995647336904
909,-687.0243174305128
910,-1966.6814553709064
911,-1707.554465506992
912,-1046.8966642269288
913,-2500.5180616382468
914,-1416.6358505635699
915,-1620.6027972904326
916,
917,-1146.125249531861
918,
919,
920,-2235.357102908449
921,-2994.137685562632
922,-3640.0674188981175
923,
924,
925,
926,-1480.6911288585839
927,-1478.5742361188372
928,-734.2899844311285
929,-680.9892783722039
930,
931,-1004.0885010211232
932,-2549.547507145642
933,-1506.7402995208868
934,-1562.8926204719974
935,
936,-613.4310549709469
937,-4182.754789485883
938,-1010.4969211419996
939,-774.8481644517883
940,-1146.2751341678395
941,-1578.5227214616434
942,-3669.5893968368146
943,-317.31517821718296
944,-482.77487572281166
945,
946,-1624.732305774783
947,
948,-2183.4993965680724
949,-1024.9336588936108
950,-1578.1930782788309
951,-2637.2069934230394
952,-2968.6605068075323
953,-1025.2059449466785
954,-2007.228920486395
955,-309.35935511828893
956,-2178.55980021325
957,-1214.4955042523586
958,-837.204344762371
959,-71.79853149254973
960,-302.98484625470854
961,-2566.826620689013
962,-2293.9776270427315
963,-1698.8140085053838
964,-144.05188104537
965,-1306.2870612595502
966,-1546.878433253442
967,-2552.50370534298
968,-1562.878243111892
969,-1670.8409420110875
970,-1633.982013362178
971,-2642.1613271303395
972,
973,-2410.4988832972167
974,-1268.0414112968579
975,
976,-2092.62178424856
977,-2475.0685043837448
978,-117.91683001714097
979,-1203.2819367021793
980,-2698.0268440271184
981,-708.0688309689267
982,-1762.4150808200625
983,
984,-1019.1691984185188
985,-1564.9049392533339
986,-749.8849300592051
987,
988,-1902.3587297310473
989,-2080.0054006181126
990,-4375.286221592458
991,
992,-368.4796049198882
993,-2147.692162653792
994,-1843.0149990837185
995,-2418.812808226108
996,-2806.5560969429634
997,-151.93015458676587
998,-1169.324675187774
999,
1000,
1001,-559.1649990810813
1002,-3194.9547894858815
1003,-871.1373076511097
1004,-1578.9385418577172
1005,
1006,
1007,-2010.6525969127665
1008,-740.9848479703696
1009,-3414.091190436392
1010,-989.4675004418218
1011,-1122.9133596382537
1012,-1639.7019433326855
1013,-1736.8771765254492
1014,
1015,-2074.3746276591637
1016,-1842.7926983948028
1017,-1981.3974541284024
1018,-1740.6743814669085
1019,-163.5921013786791
1020,-1074.900304956981
1021,-2448.4419162590393
1022,
1023,-1800.9273122232298
1024,
1025,
1026,-407.0731636964814
1027,-1793.9700464848602
1028,-2684.474011594939
1029,
1030,-2765.9637913195556
1031,-600.2043281840799
1032,-2272.368171018716
1033,
1034,-725.1100987904829
1035,-637.4051064614486
1036,
1037,-886.5442572599395
1038,-727.8676545460121
1039,-1670.1520591375747
1040,-994.5693622255365
1041,-236.05799737712977
1042,-2281.978433326409
1043,-205.95710115923004
1044,-217.17075793749285
1045,-2256.0098566695424
1046,
1047,
1048,-1484.8382913713513
1049,-1286.8152357978452
1050,-821.3174935237566
1051,-675.7910457118992
1052,
1053,-2660.4108971236146
1054,-1685.413817618537
1055,-1333.6169637779399
1056,-2388.8107355734164
1057,
1058,-952.6668390885384
1059,-1480.11291012959
1060,-2186.770181140469
1061,-1113.6091948458698
1062,-1327.425142097683
1063,-815.1244449254825
1064,
1065,
1066,-277.9561741808485
1067,-2654.8476096480854
1068,-1452.942749668734
1069,-1174.2323714831018
1070,
1071,-722.1636162975055
1072,-1492.3529838738832
1073,-1576.669345254776
1074,
1075,-2830.081454775289
1076,-517.5593794093179
1077,-2004.608931664207
1078,
1079,
1080,-2222.428071569112
1081,-1298.1346913494053
1082,-470.37638826947114
1083,
1084,-2739.3775743424876
1085,-2657.5744630747377
1086,-2811.411949398116
1087,-1818.076178693705
1088,
1089,-1992.500862956792
1090,-510.8635034987351
1091,
1092,-955.263990362826
1093,-1991.4322373982895
1094,-196.21022660489245
1095,-2173.3895611953317
1096,-1570.6220405270228
1097,-1227.4769693500577
1098,-708.1165053954719
1099,-1346.5209672087972
1100,-1835.5321300363098
1101,-2859.575371618616
1102,-514.846541878806
1103,-706.6877203501115
1104,
1105,-1313.9895600488144
1106,-3511.0565154173446
1107,-1533.8938414959166
1108,-435.6491758954511
1109,-3709.2583594329108
1110,-2400.8815349099796
1111,-224.42843537323046
1112,-1491.8777812589642
1113,-992.7839424614701
1114,-267.37638826947114
1115,
1116,-688.006590161654
1117,
1118,-259.01750281286786
1119,
1120,-1826.1835999661484
1121,-1287.806198934966
1122,-1701.8372506537894
1123,-1920.2800527094491
1124,
1125,-502.27900804996966
1126,-2287.0247772315925
1127,-2643.421900503422
1128,-1450.5361110407198
1129,-2135.8942424900456
1130,
1131,-1966.2354431219487
1132,
1133,-1530.214905566393
1134,-1297.3076413543954
1135,
1136,
1137,
1138,
1139,-87.2635902091763
1140,-497.1440379897804
1141,-1186.9034444093995
1142,-1132.5824941109624
1143,-1060.6333538471222
1144,-1572.9466232689201
1145,-1470.7061427549647
1146,-1720.6396182759777
1147,-408.7771894229194
1148,-1783.24710548453
1149,-935.3318865820158
1150,-1708.0921042477376
1151,-1061.3480787296082
1152,-618.4102712395772
1153,-760.4955007796004
1154,-1340.8672808176643
1155,-2154.346898659051
1156,
1157,-1067.504523518672
1158,-1381.2885079115918
1159,
1160,-2437.335663495839
1161,
1162,
1163,-1018.7233610821463
1164,-2601.878427323262
1165,-1507.0610527158196
1166,-1299.2779793086843
1167,-910.8861362728157
1168,128.5559637018698
1169,-1216.5737345609232
1170,-734.1906253087568
1171,-1904.0446393544967
1172,
1173,-2110.0467261403483
1174,-1840.9534083707172
1175,-1194.2769693500575
1176,
1177,-536.637108007942
1178,-2705.4472354493137
1179,
1180,-1285.948790139078
1181,-1654.130607869663
1182,-2379.3127119230785
1183,-1898.0452336047983
1184,
1185,-891.7071672015563
1186,-2484.9880840769238
1187,-454.37638826947114
1188,-1957.842329439908
1189,-1307.9137071936893
1190,-3330.551758896265
1191,
1192,-3002.82515638711
1193,-1025.6071698093258
1194,-3838.20401487862
1195,-1522.4789470051587
1196,
1197,-1353.6511635361444
1198,-1758.741289084639
1199,-2933.564119301493
1200,-1817.2323950998243
1201,-3017.547329061974
1202,-1085.2168704863725
1203,-34.438714809894435
1204,-662.6146229288624
1205,
1206,-954.6866848272216
1207,-3062.1473290619733
1208,-1322.5652162789456
1209,-2545.6005310338205
1210,
1211,-2293.383484449959
1212,-2096.5857597979125
1213,-2444.3532437458243
1214,-1814.7483215584912
1215,-259.38320668805784
1216,-153.1589950758057
1217,-2135.9950861799794
1218,-1290.2273730044526
1219,
1220,-1102.2017632399459
1221,-1008.5392376181619
1222,-2141.962769245987
1223,
1224,-2079.5905718551767
1225,-501.39244955945173
1226,-1497.1952947073469
1227,-1063.1030946690987
1228,-161.1567502558362
1229,-25.59769080234834
1230,-1793.7763496988073
1231,-237.83535744872586
1232,-3233.1290956959947
1233,-364.86026740658406
1234,-619.4056929413289
1235,-2222.5903707748025
1236,-1462.3477315127875
1237,
1238,-312.360320929071
1239,-1628.2332162933858
1240,-1706.4690148839204
1241,-1397.1725132676092
1242,
1243,-686.8033525832084
1244,-1436.854090214208
1245,-849.6146319035481
1246,-1011.0289511355354
1247,-145.10244332174437
1248,-1132.175599399011
1249,-77.07549946305568
1250,-1331.0107718529785
1251,-2725.101068602255
1252,-2412.873637914875
1253,-862.6915290699665
1254,
1255,-1094.1266439873116
1256,-1497.5779450337159
1257,-398.88571488104185
1258,-2107.4173030075704
1259,-1261.6576801938095
1260,-1797.8627122531643
1261,
1262,-1174.1048876858285
1263,-2167.391225442801
1264,-770.276658961764
1265,-1555.7921286939886
1266,
1267,-1495.6031308931306
1268,-413.53108566529716
1269,-2648.102508774865
1270,
1271,
1272,-2552.7273615676486
1273,-1535.751829583699
1274,-2028.8072666990288
1275,-1269.5017618480192
1276,-3070.5694950301477
1277,-1532.1626208997332
1278,-1423.9524534366724
1279,
1280,-1529.7694780478591
1281,
1282,-1875.3116628617167
1283,
1284,-1643.0172177161216
1285,-961.0531604465955
1286,-1507.8389019203278
1287,-2099.33508295226
1288,-2767.770621570366
1289,-777.5243293693954
1290,-1385.279216025364
1291,
1292,-1823.426923675123
1293,-1804.9311049219555
1294,-1167.4218581829023
1295,-3926.390584794979
1296,-1407.4766917136094
1297,-1825.9285128504912
1298,-2011.0411963045576
1299,-2942.5954530588197
1300,-658.4567647665829
1301,-507.8954070176459
1302,-2804.6987182817948
1303,-3548.282298997588
1304,
1305,
1306,-4147.1433786934
1307,
1308,-1670.9819945554955
1309,
1310,
1311,-1970.445071962029
1312,-2850.1812964064297
1313,-1903.9348212593245
1314,-1421.5028456164748
1315,-1544.2958404083925
1316,-2065.606806847502
1317,
1318,-972.465199489113
1319,
1320,-930.3081670525953
1321,-1304.0882962384096
1322,-1581.522313160322
1323,-1749.9082270221963
1324,
1325,-1500.7457182572336
1326,-4298.619805488792
1327,-2236.525117904084
1328,-1876.6224131560639
1329,
1330,
1331,-1604.15027929574
1332,
1333,
1334,-3300.746915196832
1335,-926.6943275146439
1336,-1555.8764623662237
1337,-1618.9513375684926
1338,-1547.8198860259974
1339,-2230.5262362817653
1340,-961.5709344585823
1341,-818.2608507513723
1342,-714.3138352994679
1343,
1344,-1177.966268157451
1345,-1496.1139748206456
1346,-824.9356539629562
1347,-1632.5858834747296
1348,-2043.7049094950867
1349,-883.4228209946125
1350,-1514.3677868555856
1351,-2556.4029693619573
1352,-2222.953998442539
1353,
1354,-2954.0121237049143
1355,-1995.959334697494
1356,-2036.6427929409892
1357,
1358,-663.6121834298876
1359,-1511.9874556911993
1360,-1280.3564600409466
1361,-821.934835338604
1362,-1328.4450610033155
1363,
1364,
1365,-880.6962730750436
1366,-872.8751700087923
1367,-830.9745143340447
1368,
1369,-3398.0137538543686
1370,-2399.3706825704
1371,
1372,-2945.3044521906004
1373,-1886.47979784552
1374,-3315.558087311346
1375,-2648.9775872729037
1376,
1377,-905.2284606683961
1378,-756.5517977126317
1379,-2076.743853288263
1380,-1616.3629103220421
1381,-856.8270494097352
1382,-879.3798206141296
1383,-3255.8639630312546
1384,-1521.203482061639
1385,-314.48915932864327
1386,-3567.0126797747516
1387,-1614.483800610968
1388,-1741.2220947436704
1389,
1390,
1391,-2363.969617906821
