"","x"
"1235",0
"1236",0
"1237",0
"1238",0
"1239",0
"1240",0
"1241",0
"1242",0
"1243",0
"1244",0
"1245",0
"1246",0
"1247",0
"1248",0
"1249",166
"1250",166
"1251",166
"1252",166
"1253",166
"1254",166
"1255",0
"1256",0
"1257",0
"1258",0
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",0
"1266",167
"1267",167
"1268",0
"1269",0
"1270",0
"1271",168
"1272",168
"1273",168
"1274",168
"1275",168
"1276",168
"1277",168
"1278",168
"1279",169
"1280",169
"1281",169
"1282",169
"1283",170
"1284",170
"1285",170
"1286",0
"1287",0
"1288",0
"1289",171
"1290",171
"1291",171
"1292",172
"1293",172
"1294",0
"1295",173
"1296",173
"1297",173
"1298",173
"1299",173
"1300",173
"1301",173
"1302",173
"1303",173
"1304",173
"1305",173
"1306",0
"1307",0
"1308",0
"1309",174
"1310",174
"1311",174
"1312",175
"1313",175
"1314",0
"1315",0
"1316",0
"1317",0
"1318",0
"1319",0
"1320",0
"1321",0
"1322",0
"1323",0
"1324",0
"1325",0
"1326",0
"1327",0
"1328",0
"1329",0
"1330",0
"1331",0
"1332",176
"1333",176
"1334",176
"1335",176
"1336",176
"1337",177
"1338",177
"1339",177
"1340",177
"1341",177
"1342",177
"1343",178
"1344",178
"1345",178
"1346",178
"1347",179
"1348",179
"1349",0
"1350",180
"1351",180
"1352",0
"1353",181
"1354",181
"1355",182
"1356",182
"1357",182
"1358",182
"1359",182
"1360",182
"1361",182
"1362",182
"1363",182
"1364",182
"1365",0
"1366",0
"1367",183
"1368",183
"1369",183
"1370",184
"1371",184
"1372",184
"1373",184
"1374",184
"1375",184
"1376",184
"1377",184
"1378",184
"1379",184
"1380",184
"1381",185
"1382",185
"1383",185
"1384",185
"1385",186
"1386",186
"1387",186
"1388",186
"1389",187
"1390",187
"1391",0
"1392",188
"1393",188
"1394",188
"1395",188
"1396",188
"1397",189
"1398",189
"1399",189
"1400",0
"1401",0
"1402",0
"1403",0
"1404",190
"1405",190
"1406",190
"1407",190
"1408",191
"1409",191
"1410",191
"1411",192
"1412",192
"1413",192
"1414",192
"1415",192
"1416",192
"1417",192
"1418",192
"1419",192
"1420",193
"1421",193
"1422",193
"1423",194
"1424",194
"1425",194
"1426",194
"1427",194
"1428",194
"1429",195
"1430",195
"1431",195
"1432",0
"1433",196
"1434",196
"1435",196
"1436",196
"1437",196
"1438",196
"1439",197
"1440",197
"1441",0
"1442",0
"1443",0
"1444",0
"1445",0
"1446",0
"1447",0
"1448",0
"1449",0
"1450",0
"1451",0
"1452",0
"1453",0
"1454",198
"1455",198
"1456",198
"1457",199
"1458",199
"1459",199
"1460",199
"1461",199
"1462",199
"1463",199
"1464",200
"1465",200
"1466",200
"1467",200
"1468",200
"1469",0
"1470",0
"1471",0
"1472",0
"1473",201
"1474",201
"1475",201
"1476",201
"1477",201
"1478",0
"1479",0
"1480",202
"1481",202
"1482",202
"1483",202
"1484",203
"1485",203
"1486",203
"1487",203
"1488",204
"1489",204
"1490",0
"1491",205
"1492",205
"1493",205
"1494",205
"1495",205
"1496",206
"1497",206
"1498",206
"1499",206
"1500",206
"1501",206
"1502",0
"1503",0
"1504",0
"1505",0
"1506",0
"1507",0
"1508",0
"1509",0
"1510",0
"1511",0
"1512",0
"1513",0
"1514",0
"1515",0
"1516",0
"1517",0
"1518",207
"1519",207
"1520",208
"1521",208
"1522",208
"1523",208
"1524",208
"1525",208
"1526",208
"1527",208
"1528",209
"1529",209
"1530",209
"1531",209
"1532",210
"1533",210
"1534",210
"1535",211
"1536",211
"1537",212
"1538",212
"1539",212
"1540",212
"1541",213
"1542",213
"1543",213
"1544",214
"1545",214
"1546",214
"1547",214
"1548",0
"1549",0
"1550",215
"1551",215
"1552",215
"1553",215
"1554",215
"1555",215
"1556",216
