movement_id,first_LAT,first_LON,last_LAT,last_LON,num_lines,first_time,last_time,length_metres,duration,first_position_closest_centre_id,first_position_closest_hospital_id,first_position_min_dist_to_centre,first_position_min_dist_to_hospital,last_position_closest_centre_id,last_position_closest_hospital_id,last_position_min_dist_to_centre,last_position_min_dist_to_hospital
29,49.438558,18.772459,49.370032,18.480313,152,3/6/2016 11:17,3/6/2016 11:48,25564.35416,30.95,286,15,32.34323046,32.34323046,115,15,6.713674107,22480.3857
105,49.438976000000004,18.772695000000002,49.370022,18.480291,164,3/11/2016 19:39,3/11/2016 20:04,25639.091419999997,25.21666667,286,15,81.44097253,81.44097253,115,15,6.634014462000001,22482.26378
134,49.438901,18.771708,49.370075,18.480506,162,3/14/2016 19:10,3/14/2016 19:36,25625.74082,25.76666667,286,15,86.27401564,86.27401564,115,15,15.66055133,22465.60141
140,49.438772,18.771644000000002,49.370075,18.480291,156,3/15/2016 4:16,3/15/2016 4:44,25631.7242,27.55,286,15,78.21522045,78.21522045,115,15,11.74433121,22480.259980000003
156,49.438815000000005,18.771923,49.370075,18.48027,159,3/16/2016 22:47,3/16/2016 23:40,25595.12859,53.15,286,15,69.80663251,69.80663251,115,15,12.38902525,22481.69182
177,49.438761,18.771665,49.370032,18.480313,176,3/19/2016 13:49,3/19/2016 14:22,25822.249030000003,32.71666667,286,15,76.2771089,76.2771089,115,15,6.713674107,22480.3857
223,49.438826,18.771622,49.370043,18.48027,160,3/24/2016 0:53,3/24/2016 1:18,25610.10924,24.56666667,286,15,83.68054778,83.68054778,115,15,9.405030602,22482.90142
230,49.438804,18.771901,49.370086,18.480313,163,3/24/2016 20:13,3/24/2016 20:40,25654.48055,27.13333333,286,15,69.55857847,69.55857847,115,15,12.44255684,22478.344240000002
240,49.438901,18.772588,49.370075,18.480313,158,3/28/2016 19:48,3/28/2016 20:18,25544.00992,29.41666667,286,15,71.54872807,71.54872807,115,15,11.25169198,22478.759980000003
251,49.438815000000005,18.772502,49.370086,18.480291,143,3/29/2016 18:27,3/29/2016 18:53,25503.05323,25.86666667,286,15,61.11675779,61.11675779,115,15,12.88976188,22479.84428
266,49.439040000000006,18.771815,49.370075,18.480356,164,3/30/2016 21:24,3/30/2016 21:54,25847.245890000002,30.23333333,286,15,95.60565887,95.60565887,115,15,10.91532912,22475.82819
306,49.438708,18.772051,49.370075,18.480291,135,4/3/2016 23:38,4/4/2016 0:26,25575.139040000002,48.55,286,15,54.91411317,54.91411317,115,15,11.74433121,22480.259980000003
364,49.404558,18.632619000000002,49.370118,18.480399,83,4/9/2016 21:24,4/9/2016 21:53,13500.17894,28.13333333,243,15,26.07474298,10795.16072,115,15,16.07707469,22471.27122
384,49.438869,18.773403,49.370086,18.480313,152,4/12/2016 22:38,4/12/2016 23:11,25583.18731,32.93333333,43,15,90.7186407,98.57803009,115,15,12.44255684,22478.344240000002
435,49.438772,18.771579,49.370075,18.480248,146,4/17/2016 14:17,4/17/2016 14:50,25637.944059999998,32.28333333,286,15,81.57655649,81.57655649,115,15,13.21961572,22483.19185
466,49.438846999999996,18.773296,49.37014,18.480206,163,4/21/2016 13:44,4/21/2016 15:28,26283.283,103.9333333,286,15,91.28153471,91.28153471,115,15,20.96950016,22483.600590000002
486,49.440961,18.656502,49.438718,18.772287,74,4/22/2016 23:05,4/22/2016 23:29,11099.58137,23.7,243,15,4430.458729999999,8394.668486,286,15,50.53748995,50.53748995
526,49.428837,18.81458,49.438171000000004,18.770592,36,4/27/2016 11:55,4/27/2016 12:05,4438.276889,10.1,43,15,3096.219116,3229.101086,286,15,131.33970449999998,131.33970449999998
584,49.438493,18.771708,49.370065000000004,18.480313,154,4/30/2016 17:47,4/30/2016 18:16,25643.898390000002,29.0,286,15,55.90569909,55.90569909,115,15,10.17602083,22479.13798
668,49.402498,18.633499,49.370053999999996,18.480291,84,5/12/2016 22:41,5/12/2016 23:03,13711.426230000001,21.91666667,243,15,225.5476887,10817.92835,115,15,9.611899756,22481.053780000002
742,49.438214,18.771601,49.370096999999994,18.480313,167,5/20/2016 8:07,5/20/2016 9:17,26378.44571,69.86666667,286,15,58.172535100000005,58.172535100000005,115,15,13.63938196,22477.92857
762,49.438858,18.771687,49.370108,18.480291,128,5/21/2016 18:57,5/21/2016 19:30,25571.46978,33.06666667,286,15,83.35620772,83.35620772,115,15,15.21761697,22479.013030000002
781,49.438493,18.771687,49.370108,18.48027,146,5/23/2016 20:13,5/23/2016 20:42,25612.510430000002,29.6,286,15,57.27172704,57.27172704,115,15,15.72051166,22480.44494
