MAPE original route,RMSE original route,MAPE Dijk route,RMSE Dijk route,Similarity
0.8246535261286734,10550.096194627666,0.44342316495040207,5066.24706535529,0.6999906448335572
0.8211671018086095,4747.291850908684,0.38069374429351077,1253.1355965878383,0.68615418716316
1.0631462825525198,8887.386074537506,0.5122250097542489,4541.770691892758,0.7244007864585722
1.2928783178065015,9663.864186843612,0.6138717130571507,4482.746631959087,0.6043738671579637
1.5889621255433821,8178.72395930844,0.6585198614046377,3537.3442878937685,0.561878478683002
0.4479661342163696,6209.573707988301,0.34390373096326216,3374.8187472285267,0.9166955548630151
1.3011978515818048,11778.590497804016,0.5714478089274607,4937.612189150846,0.577203833557603
0.5048576883239564,2685.2966592879807,0.34085505549437145,1547.4043577960572,0.9092935046070991
1.0792565471517706,10369.652590272974,0.45419261415567136,3507.565706807857,0.5619805407391748
0.5444653757979294,6330.671238711477,0.4506049508733495,4913.741974009367,0.9719887478435416
0.5458248592481648,3237.3815129710297,0.4535510997784953,2378.3682648818203,0.9620328156994246
0.5786776213248265,4280.596392156975,0.35616344659430366,2484.9814584643013,0.9006169768166333
0.5384373098576599,2252.219870039635,0.4804746920224209,1647.6710040665264,0.946945739905446
1.0483548477245668,5884.190335898236,0.4303716429939992,2119.552962706294,0.6021180298414752
0.6442991258626987,6369.300093536949,0.3735458057390533,3067.104898028084,0.8609922704721003
