movement_id,first_LAT,first_LON,last_LAT,last_LON,num_lines,first_time,last_time,length_metres,duration,first_position_closest_centre_id,first_position_closest_hospital_id,first_position_min_dist_to_centre,first_position_min_dist_to_hospital,last_position_closest_centre_id,last_position_closest_hospital_id,last_position_min_dist_to_centre,last_position_min_dist_to_hospital
17,49.093271,18.638628,49.217275,18.747332,125,3/3/2016 18:32,3/3/2016 18:51,20830.7705,19.41666667,176,50,296.1478683,13150.65784,370,74,385.18316719999996,43.50014326
20,49.220945,18.748276,49.217275,18.747375,22,3/3/2016 21:12,3/3/2016 21:19,2022.5370239999997,7.266666667000001,270,74,455.46473770000006,448.2264569,370,74,382.065003,41.97607183
31,49.187556,18.861659,49.216159000000005,18.750551,62,3/4/2016 19:16,3/4/2016 19:29,9856.679838,12.86666667,207,74,417.0225393,8914.957615000001,370,74,178.13580990000003,228.82999269999996
37,49.223273,18.743555999999998,49.217544000000004,18.747826,20,3/5/2016 16:08,3/5/2016 16:18,2420.696595,10.1,270,74,850.7393091,764.9711751,370,74,353.05611339999996,68.58371666
54,49.225343,18.733256,49.21764,18.747889999999998,32,3/6/2016 17:16,3/6/2016 17:23,3105.1948420000003,6.4,271,74,279.973502,1403.121866,370,74,350.4106269,80.01589308
57,49.052319,18.91968,49.059819,18.915430999999998,19,3/6/2016 20:55,3/6/2016 21:03,1656.00847,8.2,120,39,1677.221143,913.1203989,120,39,908.7739034,132.2243472
88,49.094033,18.918543,49.059808000000004,18.915217000000002,41,3/8/2016 16:16,3/8/2016 16:24,5364.390297999999,8.466666667,257,39,2106.367949,3752.246192,120,39,915.8873132000001,146.9021385
93,49.217737,18.748147,49.438708,18.772008,135,3/8/2016 22:19,3/8/2016 22:47,34647.534660000005,27.95,370,74,334.5155055,96.07596334,286,15,56.41381326,56.41381326
96,49.218466,18.74568,49.060033000000004,18.918307000000002,150,3/9/2016 1:05,3/9/2016 1:35,30626.36753,30.53333333,370,74,529.2949606000001,221.73840959999998,120,39,828.7923013999999,97.1691289
107,49.060742,18.91571,48.884295,18.029251000000002,407,3/9/2016 15:55,3/9/2016 17:16,114393.052,81.31666667,120,39,806.1599164,108.1648486,359,65,32.13114615,32.13114615
118,49.217361,18.748082999999998,49.217737,18.728814,37,3/10/2016 15:38,3/10/2016 15:50,3245.062364,11.93333333,370,74,331.70246660000004,56.86814395,273,74,239.53878410000002,1371.766024
125,49.186816,18.767631,49.21778,18.747869,39,3/10/2016 23:42,3/10/2016 23:54,5437.595645,11.05,272,74,2328.2911710000003,3655.065118,370,74,355.28792789999994,94.97936643
143,49.210817,18.767803,49.217726,18.747869,39,3/11/2016 18:59,3/11/2016 19:20,3392.854804,21.08333333,370,74,1302.5949050000002,1616.90255,370,74,353.90673569999996,89.06744991
156,49.21513,18.711133,49.216224,18.746945999999998,60,3/12/2016 16:48,3/12/2016 17:07,6675.329278,19.41666667,273,74,1406.5404460000002,2662.237108,370,74,421.6553983,94.33672946
161,49.226341,18.740551,49.217769,18.747889999999998,31,3/12/2016 23:47,3/12/2016 23:54,3447.502857,7.233333332999999,271,74,808.2199965,1166.553708,370,74,353.514564,94.05720855
171,49.215451,18.708064999999998,49.21617,18.746967,62,3/13/2016 18:30,3/13/2016 18:50,6473.403845000001,20.21666667,273,74,1604.065416,2882.451094,370,74,421.4732266,98.70169004
174,49.230622,18.730466,49.217769,18.747804000000002,32,3/13/2016 20:40,3/13/2016 20:48,4064.364646,8.016666667,271,74,542.8963861000001,1969.4612,370,74,359.59494700000005,93.05113711
199,49.221266,18.759220000000003,49.220816,18.753854999999998,15,3/15/2016 12:13,3/15/2016 12:31,582.729491,17.66666667,270,74,349.8179727,969.9731979000001,270,74,53.86949687,624.8046875
205,49.072178,18.924637,49.059862,18.915217000000002,20,3/15/2016 19:28,3/15/2016 19:39,2104.164386,10.88333333,314,39,341.2375224,1428.983915,120,39,910.3557810000001,144.5833925
208,49.208735,18.760207,49.21735,18.747332,22,3/16/2016 3:05,3/16/2016 3:10,2427.1073530000003,4.8,370,74,1074.99251,1292.056108,370,74,385.8855916,50.83961373
223,49.180851000000004,18.765056,49.217393,18.747354,40,3/16/2016 18:57,3/16/2016 19:15,5712.488893,17.81666667,272,74,2583.390116,4212.417601,370,74,384.77868060000003,54.54748797
231,49.236855,18.737032,49.216192,18.750615,101,3/17/2016 11:14,3/17/2016 11:32,15596.04065,17.78333333,271,74,1349.063468,2347.2328,370,74,172.2371221,231.7965321
238,49.198972,18.744435,49.217737,18.747869,48,3/17/2016 17:36,3/17/2016 17:56,4158.7963119999995,20.06666667,272,74,388.3781018,2013.724177,370,74,354.180252,90.27066508
275,49.079034,18.916612,49.059796999999996,18.915195,34,3/19/2016 18:30,3/19/2016 18:36,3484.831478,6.733333332999999,314,39,1128.4154119999998,2081.263031,120,39,917.6415683,148.86514119999998
278,49.155145000000005,18.802006,49.217758,18.747954,70,3/19/2016 22:47,3/19/2016 23:01,10189.566659999999,14.4,207,74,5467.663585,7935.197048999999,370,74,348.70349930000003,93.87810105
281,49.174231,18.816812,49.217769,18.745787,69,3/20/2016 0:27,3/20/2016 0:41,10636.23362,14.0,207,74,3522.898687,6922.711157,370,74,503.41749639999995,163.3106892
343,49.217168,18.747354,49.060548,18.915474,182,3/23/2016 8:29,3/23/2016 9:09,30881.29603,40.36666667,370,74,382.89452860000006,32.81252451,120,39,832.8602549,117.9827424
409,49.217737,18.74819,49.059958,18.916848,162,3/25/2016 15:38,3/25/2016 16:11,30061.01841,32.73333333,370,74,331.4797389,97.31853884,120,39,860.2715787000001,45.24857091
412,49.11268,18.924959,49.060613000000004,18.91777,53,3/25/2016 20:14,3/25/2016 20:28,7409.113695999999,13.53333333,257,39,576.0274039,5854.8524259999995,120,39,772.846875,60.04792419
415,49.213467,18.736818,49.217189000000005,18.747911,18,3/26/2016 0:43,3/26/2016 0:48,2077.443134,5.216666667,273,74,910.3142774,876.7745402,370,74,342.5541962,34.00908292
474,49.067951,18.925473999999998,49.059862,18.91526,23,3/29/2016 19:12,3/29/2016 19:26,2142.020056,14.68333333,120,39,395.71279330000004,1046.167143,120,39,909.1287857000001,141.67164640000001
498,49.187213,18.769605,49.217715000000005,18.747911,41,3/31/2016 5:20,3/31/2016 5:29,5554.903123,8.483333333,272,74,2433.520306,3674.669915,370,74,350.65770630000003,88.49439436
518,49.210462,18.735015,49.217726,18.747954,18,3/31/2016 21:58,3/31/2016 22:03,2447.5281010000003,4.533333333,273,74,1134.733352,1167.422307,370,74,347.8827202,90.42698783
533,49.192481,18.815396,49.218606,18.745766,33,4/1/2016 23:25,4/1/2016 23:32,6527.819716,6.85,207,74,3586.3993909999995,5630.150154999999,370,74,528.338635,230.1354769
548,49.188501,18.870564,49.217758,18.747911,48,4/3/2016 2:28,4/3/2016 2:43,11001.2464,15.75,207,74,756.6656456000001,9484.747158,370,74,351.7431505,93.16704939
579,49.085386,18.932662,49.05984,18.915153,30,4/6/2016 5:47,4/6/2016 5:54,4293.526054999999,7.05,314,39,1395.9310619999999,3011.3267769999998,120,39,914.4472344000001,149.8265364
587,49.217125,18.747225,48.742138,19.160607000000002,494,4/6/2016 13:02,4/6/2016 14:34,88889.97876,91.61666667,370,74,392.0958327,36.5337067,2,3,1388.891653,26.66253625
593,49.226974,18.744929,49.218327,18.745658,31,4/7/2016 7:55,4/7/2016 8:10,3201.808208,15.3,270,74,994.7284837999999,1134.23751,370,74,526.337496,211.2081423
603,49.212587,18.730401999999998,49.217254,18.747289000000002,31,4/7/2016 13:34,4/7/2016 13:44,4397.06989,9.45,273,74,818.0629640999999,1343.894153,370,74,388.1383266,43.28043183
611,49.206675,18.768767999999998,49.217683,18.747869,23,4/7/2016 19:23,4/7/2016 19:29,3189.788349,6.033333333,370,74,1645.074959,1914.7930800000001,370,74,352.87627480000003,84.36985328
626,49.071052,18.925796,49.059872999999996,18.915281,26,4/8/2016 16:06,4/8/2016 16:13,2624.103026,6.833333333,314,39,329.8033274,1352.009313,120,39,907.4045796,139.79316359999999
635,49.192159000000004,18.815525,49.217746999999996,18.747911,38,4/9/2016 5:07,4/9/2016 5:16,6381.713583,9.416666667000001,207,74,3567.960486,5655.774846,370,74,351.4595923,91.97060215
642,49.073884,18.924422,49.060590999999995,18.917727,27,4/9/2016 12:01,4/9/2016 12:09,2629.542676,7.833333333,314,39,354.3680512,1600.467216,120,39,775.9341034,56.10572423
692,49.217801,18.747997,49.438804,18.772351999999998,149,4/11/2016 21:22,4/11/2016 21:53,34623.32574,31.06666667,370,74,346.83254639999996,99.29912038,286,15,59.54606708,59.54606708
744,49.060645,18.915839000000002,48.884263,18.028972,384,4/14/2016 15:45,4/14/2016 17:15,112955.7989,89.61666667,120,39,812.4125976,95.31604548,359,65,47.15457135,47.15457135
800,49.187546000000005,18.868375,49.217586,18.747826,83,4/18/2016 7:14,4/18/2016 7:34,11945.222909999999,20.61666667,207,74,568.2419668,9371.480787999999,370,74,353.8570083,73.17313414
803,49.214368,18.741796,49.19732,18.739843,29,4/18/2016 10:59,4/18/2016 11:07,3536.044168,8.15,370,74,840.3147523,512.4033044,272,74,14.24889482,2256.501521
816,49.223991999999996,18.734071,49.217694,18.747889999999998,24,4/18/2016 18:28,4/18/2016 18:34,3678.628075,6.5,271,74,390.00269069999996,1260.794773,370,74,351.64192810000003,85.88082053
819,49.217812,18.748105,49.220709,18.753941,23,4/18/2016 21:03,4/18/2016 21:08,2875.297368,4.983333333,370,74,339.5507795,102.7906499,270,74,43.67203349,621.2367642999999
833,49.217726,18.747933,49.060012,18.918242000000003,115,4/19/2016 19:13,4/19/2016 19:39,30733.91204,26.3,370,74,349.3704976,90.05356476,120,39,831.8669054,93.63233841
836,49.209571999999994,18.764606,49.21779,18.747889999999998,26,4/20/2016 1:47,4/20/2016 2:02,2901.826582,15.0,370,74,1203.303582,1481.509257,370,74,354.0724074,96.35190134
851,49.110126,18.9135,49.059872999999996,18.915281,44,4/21/2016 0:05,4/21/2016 0:18,7687.515493000001,13.05,257,39,406.0039836,5548.226425,120,39,907.4045796,139.79316359999999
859,49.215537,18.712076999999997,49.217746999999996,18.747911,40,4/21/2016 12:13,4/21/2016 12:24,6186.555319,10.45,273,74,1325.991818,2590.66006,370,74,351.4595923,91.97060215
862,49.207877,18.598029999999998,49.217758,18.747869,95,4/21/2016 13:53,4/21/2016 14:33,19399.77051,39.66666667,42,74,2984.389145,10926.344659999999,370,74,354.7135721,92.56926337
865,49.189981,18.868717999999998,49.217726,18.747933,59,4/21/2016 19:21,4/21/2016 19:33,11123.43114,11.85,207,74,798.0424542999999,9303.719769,370,74,349.3704976,90.05356476
868,49.186065,18.866637,49.217318,18.747997,56,4/22/2016 0:17,4/22/2016 0:47,10498.789929999999,30.3,207,74,362.85186949999996,9312.825576000001,370,74,337.4132409,49.44161422
894,49.206707,18.768725,49.217619,18.747911,33,4/23/2016 15:59,4/23/2016 16:07,3334.877541,7.483333332999999,370,74,1640.347994,1910.1579600000002,370,74,348.4595329,78.11228845
911,49.059937,18.915303,48.743951,19.11531,244,4/24/2016 16:30,4/24/2016 17:17,59612.671220000004,46.76666667,120,39,900.2176266000001,135.7873399,2,4,4333.248643999999,150.1095777
921,49.116617,18.948133,49.059926000000004,18.915346,67,4/25/2016 3:31,4/25/2016 3:44,12183.45242,13.48333333,257,39,2300.780253,6661.708469,120,39,900.1278332999999,133.2494815
937,49.079099,18.899252,49.060495,18.917706,35,4/25/2016 18:34,4/25/2016 18:52,4387.349304,17.98333333,120,39,2004.094976,2459.160213,120,39,786.6921806,50.18123039
942,49.223713000000004,18.748233,49.217694,18.747847,23,4/26/2016 9:44,4/26/2016 9:49,2269.199359,5.083333333,270,74,573.4957352999999,755.1987203,370,74,354.69742369999994,85.27377687
950,49.176055,18.823206,49.217769,18.747933,58,4/26/2016 19:47,4/26/2016 19:57,9569.496320999999,10.56666667,207,74,3018.207243,7136.573406999999,370,74,350.4766545,94.71118512
976,49.174929,18.816682999999998,49.218563,18.74568,66,4/28/2016 17:13,4/28/2016 17:35,10533.62956,21.61666667,207,74,3508.9161229999995,6862.683511,370,74,532.6754268,230.1153295
986,49.177332,18.767201999999997,49.217222,18.747332,46,4/29/2016 16:26,4/29/2016 16:39,6422.7859149999995,13.03333333,272,74,2974.895438,4633.081292,370,74,384.795266,38.56204429
991,49.215205,18.707163,49.217672,18.747911,49,4/29/2016 18:10,4/29/2016 18:21,6655.706529,10.81666667,273,74,1674.909577,2949.60736,370,74,349.6344316,83.83461277
1002,49.112283000000005,18.915324,49.060924,18.916247,50,4/29/2016 22:32,4/29/2016 22:56,7419.241487,23.55,257,39,145.75404730000002,5783.653278,120,39,772.4614977000001,87.99546293
1005,49.093915,18.918908,49.060602,18.917727,32,4/30/2016 0:01,4/30/2016 0:18,5305.403257999999,16.43333333,257,39,2121.0066890000003,3739.9803409999995,120,39,774.7409625,56.72547917
1019,49.170905,18.824944,49.21779,18.747976,50,4/30/2016 18:01,4/30/2016 18:12,10394.0751,11.41666667,207,74,3118.585814,7608.353075,370,74,348.0079025,97.72482255
