"","x"
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",197
"987",197
"988",0
"989",0
"990",198
"991",198
"992",198
"993",198
"994",198
"995",199
"996",199
"997",199
"998",199
"999",199
"1000",199
"1001",200
"1002",200
"1003",200
"1004",0
"1005",0
"1006",201
"1007",201
"1008",201
"1009",202
"1010",202
"1011",0
"1012",0
"1013",0
"1014",0
"1015",0
"1016",203
"1017",203
"1018",204
"1019",204
"1020",205
"1021",205
"1022",0
"1023",0
"1024",0
"1025",0
"1026",0
"1027",0
"1028",0
"1029",0
"1030",206
"1031",206
"1032",0
"1033",0
"1034",0
"1035",207
"1036",207
"1037",207
"1038",207
"1039",208
"1040",208
"1041",209
"1042",209
"1043",209
"1044",209
"1045",209
"1046",210
"1047",210
"1048",210
"1049",210
"1050",211
"1051",211
"1052",211
"1053",0
"1054",212
"1055",212
"1056",0
"1057",0
"1058",213
"1059",213
"1060",214
"1061",214
"1062",214
"1063",0
"1064",215
"1065",215
"1066",215
"1067",216
"1068",216
"1069",217
"1070",217
"1071",217
"1072",217
"1073",217
"1074",218
"1075",218
"1076",218
"1077",218
"1078",218
"1079",218
"1080",219
"1081",219
"1082",220
"1083",220
"1084",220
"1085",0
"1086",221
"1087",221
"1088",221
"1089",222
"1090",222
"1091",222
"1092",222
"1093",222
"1094",222
"1095",223
"1096",223
"1097",223
"1098",0
"1099",0
"1100",0
"1101",224
"1102",224
"1103",224
"1104",0
"1105",225
"1106",225
"1107",225
"1108",225
"1109",225
"1110",0
"1111",0
"1112",226
"1113",226
"1114",226
"1115",0
"1116",227
"1117",227
"1118",227
"1119",227
"1120",0
"1121",228
"1122",228
"1123",228
"1124",228
"1125",228
"1126",228
"1127",0
"1128",229
"1129",229
"1130",229
"1131",229
"1132",0
"1133",0
"1134",0
"1135",230
"1136",230
"1137",230
"1138",0
"1139",231
"1140",231
"1141",231
"1142",231
"1143",231
"1144",232
"1145",232
"1146",233
"1147",233
"1148",234
"1149",234
"1150",0
"1151",0
"1152",0
"1153",0
"1154",235
"1155",235
"1156",235
"1157",236
"1158",236
"1159",0
"1160",0
"1161",237
"1162",237
"1163",237
"1164",238
"1165",238
"1166",0
"1167",239
"1168",239
"1169",0
"1170",240
"1171",240
"1172",240
"1173",240
"1174",240
"1175",0
"1176",0
"1177",241
"1178",241
"1179",241
"1180",241
"1181",242
"1182",242
"1183",242
"1184",243
"1185",243
"1186",243
"1187",0
"1188",244
"1189",244
"1190",244
"1191",245
"1192",245
"1193",245
"1194",246
"1195",246
"1196",246
"1197",246
"1198",247
"1199",247
"1200",247
"1201",0
"1202",0
"1203",248
"1204",248
"1205",249
"1206",249
"1207",249
"1208",0
"1209",250
"1210",250
"1211",251
"1212",251
"1213",251
"1214",251
"1215",0
"1216",252
"1217",252
"1218",252
"1219",253
"1220",253
"1221",0
"1222",254
"1223",254
"1224",254
"1225",255
"1226",255
"1227",256
"1228",256
"1229",256
"1230",256
"1231",256
"1232",256
"1233",256
"1234",257
"1235",257
"1236",257
"1237",0
"1238",258
"1239",258
"1240",258
"1241",258
"1242",258
"1243",0
"1244",259
"1245",259
"1246",0
"1247",0
"1248",0
"1249",0
"1250",0
"1251",0
"1252",0
"1253",0
"1254",0
"1255",0
"1256",0
"1257",0
"1258",0
"1259",0
"1260",0
"1261",0
"1262",0
"1263",0
"1264",0
"1265",260
"1266",260
"1267",260
"1268",261
"1269",261
"1270",261
"1271",261
"1272",262
"1273",262
"1274",262
"1275",262
"1276",262
"1277",263
"1278",263
"1279",263
"1280",0
"1281",264
"1282",264
"1283",265
"1284",265
"1285",265
"1286",0
"1287",266
"1288",266
"1289",266
"1290",266
"1291",266
"1292",266
"1293",0
"1294",267
"1295",267
"1296",267
"1297",0
"1298",0
"1299",268
"1300",268
"1301",269
"1302",269
"1303",269
"1304",269
"1305",0
"1306",0
"1307",270
"1308",270
"1309",270
"1310",0
"1311",271
"1312",271
"1313",271
"1314",272
"1315",272
"1316",272
"1317",0
"1318",0
"1319",273
"1320",273
"1321",274
"1322",274
"1323",274
"1324",274
"1325",275
"1326",275
"1327",275
"1328",0
"1329",276
"1330",276
"1331",276
"1332",0
"1333",0
"1334",277
"1335",277
"1336",277
"1337",277
"1338",0
"1339",0
"1340",278
"1341",278
"1342",279
"1343",279
"1344",279
"1345",279
"1346",279
"1347",0
"1348",0
"1349",280
"1350",280
"1351",280
"1352",280
"1353",281
"1354",281
"1355",281
"1356",282
"1357",282
"1358",283
"1359",283
"1360",283
"1361",0
"1362",0
"1363",0
"1364",0
"1365",284
"1366",284
"1367",284
"1368",284
"1369",0
"1370",0
"1371",285
"1372",285
"1373",286
"1374",286
"1375",286
"1376",0
"1377",287
"1378",287
"1379",287
"1380",0
"1381",288
"1382",288
"1383",288
"1384",0
"1385",0
"1386",289
"1387",289
"1388",289
"1389",289
"1390",289
"1391",0
"1392",290
"1393",290
"1394",291
"1395",291
"1396",292
"1397",292
"1398",292
"1399",293
"1400",293
"1401",293
"1402",0
"1403",0
"1404",0
"1405",294
"1406",294
"1407",294
"1408",0
"1409",0
"1410",295
"1411",295
"1412",295
"1413",296
"1414",296
"1415",296
"1416",297
"1417",297
"1418",297
"1419",0
"1420",298
"1421",298
"1422",299
"1423",299
"1424",299
"1425",300
"1426",300
"1427",300
"1428",300
"1429",301
"1430",301
"1431",301
"1432",302
"1433",302
"1434",302
"1435",303
"1436",303
"1437",0
"1438",304
"1439",304
"1440",304
"1441",305
"1442",305
"1443",305
"1444",0
"1445",306
"1446",306
"1447",306
"1448",306
"1449",307
