,Time Error [s],Whole trip time
0,-2740.465949377378,3587.465949377378
1,-2004.6011382733282,2592.601138273328
2,-1258.881685773878,1654.881685773878
3,-1670.2813103800004,2359.2813103800004
4,-1331.329370866254,1609.329370866254
5,-1224.2937125257454,1479.2937125257454
6,-2109.7698722300297,2912.7698722300297
7,-3495.4523571336,3829.4523571336
8,-1309.8969477538762,1939.8969477538762
9,-1946.2710450252157,2457.2710450252157
10,-1660.2027675521836,1935.2027675521836
11,-1626.56916033911,1923.56916033911
12,-1155.149321905297,1361.149321905297
13,-3913.4625674046883,5658.462567404688
14,-2244.518340008812,2639.518340008812
15,-1200.571609374388,1516.571609374388
16,-1952.7660369196378,2684.766036919638
17,-1609.6664321666517,2535.6664321666517
18,-1000.7874130496286,1181.7874130496286
19,-1406.138734720335,1893.138734720335
20,-2126.714300784947,2649.714300784947
21,-1186.6284357064953,1542.6284357064953
22,-2274.3198516387265,2697.3198516387265
23,-1560.4505066619727,2442.4505066619727
24,-1109.1198111607998,1442.1198111607998
25,-3217.8854389771504,3661.8854389771504
26,-1567.6095177233979,2465.609517723398
27,-961.7762688333769,1301.776268833377
28,-780.6782257325224,1116.6782257325224
29,-2702.208630898718,4328.208630898718
30,-326.0625990249771,574.0625990249771
31,-1733.3485188842415,2694.3485188842415
32,-1590.5283407857019,1883.5283407857019
33,-2624.040780354406,2971.040780354406
34,-4247.782889304274,5691.782889304274
35,-1648.3770524955717,3345.3770524955717
36,-1497.4226867395569,2142.422686739557
37,-1072.6958266869988,1378.6958266869988
38,-2357.8583215220365,2727.8583215220365
39,-2104.4117487154635,2409.4117487154635
40,-1512.1069275529862,2368.1069275529862
41,-735.1076497835558,954.1076497835558
42,-2375.6525979350276,2630.6525979350276
43,-1671.6250748529337,1873.6250748529337
44,-2071.4931088590733,2495.4931088590733
45,-1326.6083213443417,1568.6083213443417
46,-302.6112270967763,427.6112270967763
47,-1424.991762495968,1698.991762495968
48,-2084.2814788826363,2915.2814788826363
49,-2188.950297341619,2402.950297341619
50,-1996.6848416836647,2400.6848416836647
51,-2119.7183548206535,2724.7183548206535
52,-2138.675879039049,4082.675879039049
53,-1214.9101935321264,1385.9101935321264
54,-2394.734338734518,3252.734338734518
55,-1086.9968877965143,1371.9968877965143
56,-1958.973448580577,2385.973448580577
57,-1358.6690391934003,1632.6690391934003
58,-1572.6099974802255,1786.6099974802255
59,-1890.816510620226,2387.816510620226
60,-2811.5025606715235,3164.5025606715235
61,-1354.8146782151284,1650.8146782151284
62,-2036.0707604161803,2283.0707604161803
63,-1337.7612438188632,1707.7612438188632
64,-2320.494590805147,2725.494590805147
65,-2565.447118607146,3458.447118607146
66,-1583.84724775064,1984.84724775064
67,-4520.6910305095535,4938.6910305095535
68,-1636.8567325023805,2195.8567325023805
69,-3098.866157858306,3391.866157858306
70,-3485.8404557130675,3762.8404557130675
71,-3579.6622556688008,3990.6622556688008
72,-1584.1276362610474,1934.1276362610474
73,-1426.2984316063694,1707.2984316063694
74,-1299.1331758828765,1637.1331758828765
75,-1789.756990727633,2558.756990727633
76,-730.6268834985007,930.6268834985007
77,-1228.520515139157,1812.520515139157
78,-1672.3168449281006,2025.3168449281006
79,-1603.9954436209132,2676.995443620913
80,-953.961805736986,1245.961805736986
81,-1258.558100011389,2121.558100011389
82,-1481.9026504452365,1816.9026504452365
83,-1711.7069278529643,2310.7069278529643
84,-810.0732227401877,999.0732227401877
85,-1131.9282887995005,1569.9282887995005
86,-589.6873344419463,760.6873344419463
87,-746.0137930149488,835.0137930149488
88,-2143.49987857973,2848.49987857973
89,-1143.2408953317429,1393.2408953317429
90,-1475.577348811891,1807.577348811891
91,-1313.3161532568224,1508.3161532568224
92,-2267.1299210388825,2715.1299210388825
93,-2682.1011370000438,3023.1011370000438
94,-1064.994971955503,1305.994971955503
95,-2040.0412236643228,2473.041223664323
96,-2873.834387488764,3375.834387488764
97,-2832.687867051483,3280.687867051483
98,-1823.1777764995668,2092.177776499567
99,-1734.145238845882,2419.145238845882
100,-2678.4811212772565,3448.4811212772565
101,-1035.9293005538711,1271.9293005538711
102,-1064.8176474110935,1222.8176474110935
103,-3390.2018773205373,4239.201877320537
104,-3404.6319201875503,3838.6319201875503
105,-1360.026712573618,1981.026712573618
106,-2365.969427910873,2896.969427910873
107,-1983.3439389125497,2371.3439389125497
108,-1409.6521940438101,1901.6521940438101
109,-1099.5649145385564,1289.5649145385564
110,-1040.3915951905906,1609.3915951905906
111,-2313.5158735632813,4043.5158735632813
112,-731.2313578229691,1100.2313578229691
113,-1240.713805786355,1535.713805786355
114,-1096.0652867985866,1415.0652867985866
115,-4498.368891900263,5363.368891900263
116,-1985.876913461735,2443.876913461735
117,-2121.011765059722,2392.011765059722
118,-3134.340565407091,4913.340565407091
119,-1086.6086253993562,1409.6086253993562
120,-2848.1147469955695,4352.1147469955695
121,-2640.3672907728906,3365.3672907728906
122,-1351.8815699180566,1906.8815699180566
123,-774.9607982207557,945.9607982207557
124,-1610.5549366713115,1965.5549366713115
125,-1599.841113063465,2193.841113063465
126,-2506.9692922826134,4532.969292282613
127,-2635.25354655559,3230.25354655559
128,-660.1069839911913,1365.1069839911913
129,-1596.5071069795904,1886.5071069795904
130,-1390.2879636541868,1626.2879636541868
131,-1100.9798973167306,1299.9798973167306
132,-2809.107019694295,3373.107019694295
133,-338.1310844150544,364.1310844150544
134,-1527.6052069413108,2822.605206941311
135,-1228.0959441527857,1925.0959441527857
136,-464.08057838278626,602.0805783827863
137,-3141.413732656858,3976.413732656858
138,-1385.3521223341622,1964.3521223341622
139,-2487.0737647522287,3178.0737647522287
140,-2975.420335518834,3222.420335518834
141,-1422.4484048863544,1682.4484048863544
142,-1443.923562453043,2064.923562453043
143,-2653.9554077047933,2889.9554077047933
144,-1460.7737547941372,2003.7737547941372
145,-2939.4264518077784,3257.4264518077784
146,-1789.9740024357825,2094.9740024357825
147,-1741.182102477543,1992.182102477543
148,-728.611125923164,978.611125923164
149,-1179.4386080604563,1949.4386080604563
150,-3337.0075159541952,4010.0075159541952
151,-1317.5439527259978,1819.5439527259978
152,-3163.235459547659,4272.235459547659
153,-2469.9615865216774,4513.961586521677
154,-1139.3633345814865,1589.3633345814865
155,-3049.351560738909,3892.351560738909
156,-1597.2333177898754,2010.2333177898754
157,-1169.16473361772,1401.16473361772
158,-2531.351588162237,2819.351588162237
159,-1910.4109120365151,3277.410912036515
160,-1125.3478323897443,1689.3478323897443
161,-1746.7641565248618,3198.764156524862
162,-1314.456135325645,2261.456135325645
163,-1093.2897598753884,2718.2897598753884
164,-2003.3397455220502,2643.33974552205
165,-2279.9029844835277,2489.9029844835277
166,-1676.0857939464436,2064.0857939464436
167,-3518.4983727508106,5115.498372750811
168,-862.3714236574185,1210.3714236574185
169,-2083.0904516832074,2504.0904516832074
170,-812.8391004751759,985.8391004751759
171,-2375.171247065339,2784.171247065339
172,-1089.3040618782657,2172.3040618782657
173,-2835.922540318612,4469.922540318612
174,-2663.1901771915495,2972.1901771915495
175,-1560.9471320936427,3002.9471320936427
176,-1724.6027440851558,2350.602744085156
177,-3081.047684083056,4013.047684083056
178,-1680.8460078127923,1927.8460078127923
179,-4726.907396509834,5244.907396509834
180,-4759.929106706407,5219.929106706407
181,-3113.7568292174433,3406.7568292174433
182,-2429.8301043206693,2820.8301043206693
183,-1633.0301226094462,2164.030122609446
184,-1150.7360411558639,2173.736041155864
185,-1959.5047787907301,3490.50477879073
186,-960.456798377812,2220.456798377812
187,-1408.4516325660593,2155.4516325660593
188,-2610.5381348908463,4007.5381348908463
189,-2675.680080787265,4330.680080787265
190,-1984.3979204081984,2657.3979204081984
191,-1165.0760612735073,1491.0760612735073
192,-709.8932633400356,934.8932633400356
193,-1674.0486457691968,2141.048645769197
194,-1343.1904447173904,1884.1904447173904
195,-2298.1990601879015,2483.1990601879015
196,-2034.9806228565276,2720.9806228565276
197,-1449.2530165225494,1868.2530165225494
198,-1130.6278352591926,2623.6278352591926
199,-2513.086984994852,2788.086984994852
200,-1388.6166185765978,2060.616618576598
201,-1823.772120237084,2051.772120237084
202,-3018.0818249443573,4161.081824944357
203,-3000.007774691211,3306.007774691211
204,-2262.1650950808603,2749.1650950808603
205,-2238.7763359601972,3935.7763359601972
206,-994.9571138131375,1998.9571138131375
207,-1375.999435358409,1804.999435358409
208,-605.9398173086919,820.9398173086919
209,-2302.625864996411,2623.625864996411
210,-1189.322255470731,1512.322255470731
211,-1828.5551168908496,2114.5551168908496
212,-2385.8105199364827,2885.8105199364827
213,-3129.2530746376306,3577.2530746376306
214,-1965.2798034877055,2370.2798034877055
215,-3310.756939519588,4875.756939519588
216,-2990.5162276169367,4735.516227616937
217,-3280.7987486042352,3788.7987486042352
218,-2565.571422363426,3142.571422363426
219,-2455.0368078729557,3352.0368078729557
220,-2929.626081549073,4800.626081549073
221,-1608.4363257876007,2376.4363257876007
222,-2360.7902130425937,3561.7902130425937
223,-3472.64421052965,4343.64421052965
224,-1707.20766058746,2138.20766058746
225,-1370.9112905832667,1774.9112905832667
226,-1331.1940398685585,1674.1940398685585
227,-2230.137749708493,2506.137749708493
228,-2177.2977897956384,2544.2977897956384
229,-1409.7477955448799,1976.7477955448799
230,-681.5239539422896,1009.5239539422896
231,-4245.382605471174,4520.382605471174
232,-2099.5974209583405,2731.5974209583405
233,-1829.8238039984235,2126.8238039984235
234,-1073.2890696954469,1335.2890696954469
235,-2046.8338941271454,2693.8338941271454
236,-1033.2880111867312,1302.2880111867312
237,-4571.519295118418,5752.519295118418
238,-1379.1090288877797,1613.1090288877797
239,-1312.7040068920778,1731.7040068920778
240,-463.4150938729273,517.4150938729273
241,-1739.5806954156633,2222.5806954156633
242,-1956.9401742249215,2500.9401742249215
243,-1241.3656050855855,1847.3656050855855
244,-1840.5237103096697,2667.5237103096697
245,-2227.588857689366,2487.588857689366
246,-594.6162056371996,790.6162056371996
247,-2172.8443238241744,3267.8443238241744
248,-4179.795570964308,4743.795570964308
249,-2912.1565450343132,3413.1565450343132
250,-2778.7015207040554,3980.7015207040554
251,-2179.8820957825724,2798.8820957825724
252,-852.356589076584,1176.356589076584
253,-1034.009387475472,1450.009387475472
254,-3022.7588500553015,3306.7588500553015
255,-1830.1286921440756,2375.1286921440756
256,-3570.3731156332733,3999.3731156332733
257,-1507.5353544207082,1883.5353544207082
258,-1799.8949980226191,1964.8949980226191
259,-2509.6906656410183,3021.6906656410183
260,-1215.0619754417612,2244.061975441761
261,-2254.448786622341,2783.448786622341
262,-2026.7840017115145,2940.7840017115145
263,-685.7335378701658,885.7335378701658
264,-1264.046505778667,1506.046505778667
265,-1696.2611942763324,2020.2611942763324
266,-1253.185745686188,2247.185745686188
267,-1354.143186279075,2272.143186279075
268,-2916.975398030935,4203.975398030935
269,-2027.9530644132365,2806.9530644132365
270,-1696.7068185907247,2321.7068185907247
271,-2673.474973027207,3656.474973027207
272,-870.2519232251932,1055.2519232251932
273,-2071.537788776783,2413.537788776783
274,-2143.9427107129504,2998.9427107129504
275,-2362.6414946964546,2669.6414946964546
276,-979.1514728097161,1525.151472809716
277,-1593.6895205117546,1775.6895205117546
278,-1789.6027443314306,2081.6027443314306
279,-973.0206126794947,1160.0206126794947
280,-2058.199961869348,2334.199961869348
281,-1466.2578486100592,2071.257848610059
282,-1316.2077645037414,1725.2077645037414
283,-1479.8296485181706,1853.8296485181706
284,-2989.535028562368,3342.535028562368
285,-1013.5651389216284,1270.5651389216284
286,-2537.482047331155,3547.482047331155
287,-1817.7389284824844,2416.7389284824844
288,-1190.1497732132202,1640.1497732132202
289,-2160.723552476807,2489.723552476807
290,-1141.019310578833,1452.019310578833
291,-2849.1409020208057,3281.1409020208057
292,-3401.8612471276456,4399.861247127646
293,-2104.5136903203484,3000.5136903203484
294,-1154.4482152286882,1564.4482152286882
295,-1725.8925908549804,2124.8925908549804
296,-1087.2890696954469,1335.2890696954469
297,-1267.3153483528822,1801.3153483528822
298,-2207.5861362896153,2555.5861362896153
299,-1942.879968905198,2321.879968905198
300,-2034.177401816211,3005.177401816211
301,-2679.183922063586,3025.183922063586
302,-781.0466347742072,1085.0466347742072
303,-2195.177239392501,2490.177239392501
304,-1544.1302963519151,2177.130296351915
305,-1879.5696968385146,2836.5696968385146
306,-1840.5769361604735,2193.5769361604735
307,-796.2866470691883,1141.2866470691883
308,-1238.1160648420482,1666.1160648420482
309,-2690.322667866505,3121.322667866505
310,-1726.658351163418,3032.658351163418
311,-3514.4117029312565,4516.4117029312565
312,-1902.8951107965695,2289.8951107965695
