,Time Error [s]
129,-381.8049530059368
130,-761.8917698561354
131,-428.4655716525217
132,-116.57426942845132
133,-269.8720704848863
134,-768.5369188992452
135,-871.2616704517211
136,-733.8102933076354
137,-27.33323816358552
138,-206.37445783286535
139,-543.2212702275215
140,-508.5081825116911
141,-529.3860928012666
142,-387.5987836052616
143,-787.7421983004908
144,-140.64329720153307
145,-703.2011950507535
146,-698.9844230752979
147,-727.9071505307222
148,-464.65687249690063
149,-210.0474185794892
150,-314.5435132473656
151,-200.74404427541998
152,-571.5786490793191
153,744.4304560011603
154,-1454.0117126975433
155,42.563297421945435
156,-235.46711548774056
157,-176.434088691718
158,-1212.5527461033666
159,-247.7170473156766
160,-462.1674998636654
161,-369.6117010446751
162,-161.27612395799576
163,135.36047520778143
164,-37.97961864584255
165,-1577.0727284432355
166,-502.0567249381734
167,-609.6457325734925
168,-154.12166361576942
169,-1830.2377056966793
170,-1177.5656797378938
171,7.650258065623916
172,-149.0754556550197
173,-106.45456062113817
174,-345.88073514166115
175,-127.53235072515781
176,11.158233290409214
177,-1497.1006716778156
178,-489.5581073584942
179,-530.7536861921949
180,-578.2584357276169
181,-734.1578110953569
182,-641.325499186139
183,-348.18706696014897
184,-987.4340632049912
185,-183.07996363607003
186,109.17512363792086
187,56.637267990361465
188,-614.2893524187898
189,70.96843273763756
190,-1045.3668497218114
191,-659.2327507235543
192,-112.0517281789771
193,-507.65880772045716
194,-225.8662495520457
195,-1016.8259943776218
196,-98.84124026724425
197,-215.07810235217585
198,-198.533747207018
199,-658.252882702147
200,-446.57878521457656
201,-563.1760273856889
202,-510.32870428793433
203,-130.9457538389147
204,-818.0183335193622
205,-673.6456194927598
206,-935.0818899245212
207,199.35622592544325
208,-1273.6282732777577
209,450.0940547447378
210,-520.37653687066
211,-124.8871840195061
212,-52.20816799495162
213,-160.03784848416262
214,-732.615445366795
215,-424.716994618939
216,-26.695284075498932
217,143.15777120097567
218,-311.3349040431233
219,61.149347081287715
220,-145.38235193502896
221,-743.5153940217249
222,-223.48085062969017
223,-115.61418041455013
224,-763.8574919681371
225,-709.3209926941531
226,-124.99584123954565
227,-664.0701630833707
228,-448.3856040829211
229,-434.0568145203331
230,-570.9175300844281
231,-3.580740157513901
232,-466.6597542130171
233,-423.24784317277715
234,-278.59306789703976
235,-212.13444018997154
236,4.6174446346414015
237,-671.5237816771457
238,-617.6752912321767
239,327.31065009553674
240,400.4362006785889
241,-318.9345401926821
242,180.47336337755883
243,-2224.4460457794903
244,-30.369502404094874
245,-1911.6844167593504
246,-214.82158402423818
247,-222.35661771924015
248,-874.8666340080051
249,-243.23807616378633
250,-49.31090508018258
251,-1089.6066461590638
252,-983.6795970339599
253,-1378.7266140804277
254,-74.63545681439047
255,-517.253555139926
256,-131.0168436325925
257,-332.9996764738827
258,-364.80554394795786
259,-1246.3284273645804
260,-1786.074330649064
261,-1731.7802607940475
262,-2542.5930051040527
263,-1242.2648548736297
264,-2262.311385582893
265,-1296.7214999080197
266,-1688.6691881799597
267,-125.73869809282712
268,-1361.3429489596847
269,-1154.465997493116
270,-100.58333333333331
271,-477.54052415453634
272,-171.885562487142
273,-226.1447468589879
274,-1195.5955257844457
275,-418.4176652954279
276,-290.1679302188968
277,-173.4054062885475
278,87.53234586496717
279,-2052.0205900272213
280,-228.36977362208154
281,319.6959332712811
282,-2226.897214009933
283,-1121.245640956994
284,-1423.5901295715707
285,-2390.148754602039
286,-1312.7214999080197
287,-1074.5755824279004
288,-1930.8762104985958
289,-1047.7033074052201
290,-291.4984876029948
291,-252.49610756202856
292,-292.80554394795786
293,74.86684517051049
294,-94.31352414097375
295,-1294.4470162516286
296,-1303.1401405964616
297,-2087.0298021875437
298,-1856.998524442888
299,-195.9281165286137
300,-458.767536771034
301,-784.5736959413168
302,-395.3593427018975
303,0.3514990798277893
304,-123.38722397398203
305,-745.3309640683306
306,-975.2824832899473
307,-36.70189087321353
308,-2080.4491942974505
309,-19.88032761253919
310,-31.480954670874837
311,-170.1530904479182
312,-2082.0691955802436
313,-83.16812578769031
314,-2386.9186563522567
315,-16.552177695799173
316,-795.616569466778
317,-1419.9896482879903
318,-1385.2968502290778
319,58.145403900664405
320,-346.9738069014488
321,-358.93977765058276
322,882.5171021347973
323,-780.0629415214264
324,-27.63124440556686
