,Time Error [s]
304,-1574.0999996136238
305,-610.2878722456439
306,-977.7552112717956
307,54.62401085181523
308,-758.1913948529207
309,-445.7791236596215
310,-779.4114339640187
311,-519.8560279250419
312,-1088.7350419744737
313,-748.8441207234832
314,-1107.6514969241096
315,-691.1526438044887
316,-594.7977983779184
317,-2968.5005829952697
318,-2492.037823435314
319,-1350.378327578172
320,-563.2158385128027
321,-1289.7770174867646
322,-1333.7395269402114
323,-1459.695657602546
324,-1680.079839565668
325,-1090.874636467896
326,-1523.038253790212
327,-1064.6459567806746
328,-89.6834729730407
329,-502.57718293276844
330,-972.6281662213705
331,-764.9633851095875
332,-692.2966855675568
333,-795.9217018670031
334,-498.2269566720439
335,-746.4610485548573
336,-1309.2573576773252
337,-650.5131784131004
338,-615.5937324303067
339,-390.7593473348477
340,-402.5145222744005
341,-1352.3803085873515
342,-641.2156752982721
343,-3046.1258628264986
344,-699.2886938528
345,-824.8895900505815
346,-258.9150938729273
347,-411.234064765232
348,-828.0687068049617
349,-819.324464937029
350,-1360.701780818681
351,-749.4339185229219
352,-396.92300501597947
353,-1307.138548283442
354,-600.7317573486887
355,-952.4124633928532
356,-498.3624825609568
357,242.41770250830564
358,-2015.359456039333
359,-1120.396214478696
360,-438.04948574422497
361,-1293.112735141417
362,-2154.027283691252
363,-766.1659923141412
364,-506.06822925765505
365,-452.3331217324426
366,-1562.6738463567165
367,-549.4773500760273
368,-722.1410546916206
369,-24.992388403784673
370,-2413.844894744906
371,-668.6366213647691
372,30.86305812397245
373,-862.4700773113102
374,-269.9256948265793
375,-701.916044993885
376,-6.400855825436679
377,-1640.9304028148613
378,-717.0294445644204
379,-68.71183467481546
380,-367.3203466463069
381,-692.2193852561309
382,-778.0227782432964
383,-753.0767926878657
384,-786.0641195731662
385,-2201.3218206245756
386,-1253.3115423875986
387,-1024.1784407998334
388,-1390.7888926030332
389,-517.4321126395952
390,-889.2965619288193
391,-1012.7983317730286
392,-1255.8269107742794
393,-1084.874827475645
394,155.88729097186604
395,-623.2631200393257
396,-465.3231609517886
397,-595.3340252736928
398,-459.8806486611328
399,-626.5221667954268
400,-789.3581214302028
401,-534.3831563907959
402,-389.05496357326285
403,-641.4988116056518
404,-35.44287833545059
405,-1519.1282011355966
406,-903.3740327427622
407,-814.2874348391622
408,-858.644479764451
409,-846.8606402450619
410,-518.9002888134657
411,-600.0909579256534
412,-870.8132581450566
413,-1680.0314865963405
414,-191.97789711259793
415,-751.4491061495855
416,-416.5145222744005
417,-1172.5142393114065
418,-836.184295349819
419,-1028.5766942666426
420,-304.47918899042213
421,-1407.7791958336343
422,-860.8017631930923
423,-74.82385282196668
424,-687.2722888526692
425,-921.9925515930477
426,-507.33716477880876
427,-1145.7656883626896
428,-836.9155237452876
429,-451.6306472307033
430,-273.0281575803316
431,-1067.61721460132
432,-1010.1359672830645
433,-766.136561153201
434,-1242.0789795968324
435,-1398.975656780879
436,-1327.6822249164345
437,-1065.163952645863
438,-411.1585381263583
439,-505.04270967624916
440,-270.0980895713308
441,-314.4141901018362
442,-1438.3543669430587
443,-1779.0026128594645
444,-494.60149552067844
445,-994.1777052666366
446,-2740.28932327698
447,-740.7841144851304
448,-2275.119743234221
449,-1291.4291202079303
450,-2614.7308304284566
451,-1651.0732580321578
452,-1550.363871544393
453,-1010.5942289769384
454,-2693.0253690605114
455,-1998.530932632063
456,-1298.7731016835562
